timestep,ep_length,ep_reward
345395,1043,-8
346342,841,-21
347270,968,0
348344,1004,-14
349363,956,-6
350438,977,3
351237,800,-16
352091,917,-9
353101,1138,-12
353877,914,-10
354713,901,-20
355757,956,-3
356574,887,-5
357900,1144,-15
358700,904,-13
359825,1026,-2
360639,900,-17
361586,834,-5
362216,712,-17
363147,989,-9
364084,984,-21
365010,805,-21
365944,1042,-21
366950,932,-21
367862,776,-21
368505,675,-20
369237,795,-21
370284,977,-10
370828,600,-8
371643,817,-16
372308,695,-21
373067,839,-16
373751,826,-16
374800,1128,-21
375543,832,-17
376340,884,-13
377029,809,-10
377813,768,6
378683,1083,-20
379448,894,-12
380259,820,-21
381498,1066,-20
382891,1250,-21
383657,854,-12
384430,666,-7
385590,1045,4
386381,818,-6
387047,742,-18
387708,758,-21
388946,1169,-5
389624,796,-2
390612,978,-21
391540,803,-3
392433,982,-21
393633,1020,-15
394664,881,-8
395669,871,-6
396478,714,-18
397538,938,-2
398371,1010,-14
399155,698,-21
400016,1065,-5
400969,907,-14
401882,869,-13
402880,875,-14
403716,863,-15
404916,1001,-18
405478,663,-21
406547,1017,-21
407346,700,-19
408358,971,-20
409280,935,-21
409997,646,-16
410849,808,-21
411641,893,-8
412781,1009,2
413494,775,2
414528,877,-4
415785,1115,-21
417019,1046,-21
417704,640,-21
418709,1135,-15
419633,1063,-21
420744,935,-21
421510,893,-12
422403,889,-21
423154,713,-21
423988,808,-9
425187,1005,-16
425924,909,-10
426734,987,-6
427709,952,0
428401,840,-12
429241,798,-18
430094,752,-17
430959,845,-21
431588,675,-20
432720,1131,-17
433568,817,-10
434532,1064,-6
435621,933,-8
436570,1027,-10
437292,881,-15
438113,1015,-21
438633,600,-18
439589,936,-19
440393,840,-17
441188,723,-21
442111,1000,-8
442932,967,-18
443716,863,-8
444887,1022,-14
445806,950,-15
446973,1060,-21
447635,780,-13
448507,768,-21
449423,820,-8
450223,899,-21
451131,897,-16
452174,912,-9
453050,949,-11
453909,890,-21
454751,804,-21
455804,1257,-21
456626,972,-19
457571,1147,-21
458408,801,-1
459274,823,-21
460422,1021,-11
461494,926,3
462388,920,-12
463556,1018,-11
464527,853,-13
465372,748,-9
466050,660,-21
466808,903,-19
467553,830,-16
468810,1137,-9
469537,783,-14
470704,1017,-9
471629,923,-1
472598,908,-20
473598,845,-5
474447,987,-17
475485,1237,-16
476835,1179,-7
477992,1186,-1
478754,892,-8
479528,796,5
480196,748,-21
481043,846,-5
481627,694,-20
482850,1026,-16
483600,831,-4
484610,1034,-21
485539,1007,-19
486762,1082,-14
487327,652,-21
488377,932,-14
489056,600,-21
489805,809,-19
490829,1086,-19
491607,695,-7
492260,802,-12
493115,927,-21
494079,890,-6
494861,975,-12
495771,861,-9
496413,690,-21
497109,659,-17
498045,864,-19
498685,652,8
499905,1044,-12
500766,914,-21
502041,1187,11
502846,725,-7
504285,1203,-16
505263,867,-21
505925,760,-7
506681,860,-21
507820,1011,-6
509051,1074,-16
510373,1216,-21
511154,804,-7
512049,793,-21
513013,944,-7
514289,1127,-4
515419,1074,-11
516130,690,-8
517013,799,-21
517868,763,-10
519062,1034,-7
519970,868,-17
521255,1085,-10
522114,1043,-7
522867,857,-12
523920,947,-16
524718,993,0
525678,801,-21
526636,1154,-21
527848,1076,2
528619,821,-21
529608,904,-6
530416,940,-21
531408,902,3
532237,870,-17
533187,1024,-13
534018,841,-21
534983,900,-21
536014,905,-14
537132,1092,-15
538000,1077,-4
539154,1134,-17
540336,1075,-20
541039,754,-21
541837,962,-19
542545,677,-4
543113,643,-18
543865,802,-13
544644,909,-7
545521,850,4
546341,888,-21
546918,666,0
547933,1119,-10
548660,900,-8
549390,692,-16
550274,949,-5
551235,1067,-18
552434,1002,-14
553185,936,1
554182,896,3
554884,726,-16
555737,760,-15
556489,635,-20
557406,836,-13
558544,1044,-6
559428,795,-13
560421,1030,-8
561361,881,2
562212,989,-8
563076,767,-21
564217,1106,-14
565068,1038,-19
566065,894,-5
566985,873,-20
567998,1045,-9
568886,789,-21
569737,1054,-21
570344,706,-10
571276,924,-15
572153,943,10
573294,1057,-15
574285,945,-21
575341,917,-4
576298,1079,1
576867,679,-17
577879,1104,-21
578652,802,-21
579293,755,-7
580096,939,-8
580807,792,-19
581322,636,-7
582159,803,-21
583081,951,-14
583755,814,-1
584659,977,-15
585689,1079,-21
586473,715,-13
587249,884,-12
588176,814,-12
589342,1194,4
590331,979,-21
591304,1017,-21
592231,956,-21
593110,980,-7
593871,941,-21
594651,939,-21
595952,1164,-14
596903,1031,-1
597497,675,-7
598478,1102,-13
599245,922,-8
599861,600,-18
600859,902,-5
601653,953,-14
602374,810,-21
603330,895,-21
604055,737,-21
605051,920,-21
605914,990,-17
606717,984,-21
607579,993,-21
608494,1101,-14
609312,946,-8
610584,1155,-18
611407,702,-15
611953,679,-2
613184,1134,-6
614040,786,-9
614933,1008,-21
615978,982,-21
616783,875,-21
617806,999,-14
618946,964,-12
619878,816,-3
620603,665,-20
621314,843,-11
622307,964,-16
623088,813,-17
624228,1130,-15
624943,705,-9
625608,805,-19
626291,738,-7
627160,844,-21
627956,726,-1
628950,991,-21
629904,863,-10
630818,898,-8
631689,857,-20
632887,1131,-21
633994,1118,-19
635060,955,-6
635955,937,-11
637033,926,-5
638119,995,-20
638913,761,-9
639838,1123,-11
640882,1125,-21
641861,903,-14
642875,922,1
643821,846,4
644533,600,-21
645402,874,-14
646268,768,-21
647068,709,-5
647901,998,-7
648571,823,-16
649492,901,-21
650065,614,-15
650847,732,-8
651830,909,-13
652608,922,-17
653550,1000,-19
654483,841,-17
655043,651,-17
656021,1036,-2
657110,1012,-21
657899,872,-16
658636,635,-21
659718,924,-12
660694,1001,-6
661552,902,-6
662335,944,-1
663493,998,-21
664255,726,-21
664907,740,-15
665704,684,-1
666558,924,-11
667631,1019,-16
668270,628,-21
669126,813,-2
670326,1011,-21
671410,986,-21
672372,1099,11
673172,876,-9
673818,724,-3
675052,1042,-21
675838,668,5
676943,1065,-18
677502,648,-21
678582,1234,0
679564,905,-9
680484,894,-5
681125,735,-12
681710,604,-21
682547,800,-5
683106,673,0
683912,814,-3
685118,1030,-12
686094,952,-14
687221,985,-18
688049,996,1
689237,1059,-21
690311,910,-21
691049,707,0
691879,906,-15
693094,1026,-15
694060,1008,-4
695167,1033,-13
696071,785,-11
696707,786,-8
697617,856,-21
698367,826,-14
699102,896,-17
700006,883,-13
700829,714,-7
701702,820,-6
702549,845,-15
703801,1050,-21
704741,1121,-21
705437,698,-14
706349,1036,-6
707220,908,-17
708480,1111,-19
709290,945,-13
710296,957,-2
711423,989,-7
712316,842,-8
713440,989,-13
714021,666,-19
715260,1400,-21
716044,951,-21
716635,638,-21
717254,716,-21
718028,870,-5
718934,963,-21
719780,872,-9
720757,1141,-5
721554,975,-15
722149,711,-21
723283,1079,-21
724096,749,-9
724794,805,-18
725978,1167,-21
726591,740,-18
727420,770,-10
728821,1187,-8
729686,963,-21
730391,762,-13
731432,917,-21
732493,1011,-21
733403,1031,-3
734350,1069,-16
735440,919,-3
736165,776,-16
737088,973,-1
737842,774,-21
739280,1267,-15
740211,1040,-14
741051,1012,-1
741683,733,-16
742691,1065,-11
743363,794,-12
744374,994,-6
745136,826,-10
745921,672,-15
746625,858,-8
747346,823,-11
748127,838,-21
748952,764,-4
750178,1064,-3
750988,739,-21
751880,880,-12
752611,791,-4
753470,949,-21
754262,907,-2
754998,902,-3
755844,749,-7
756689,992,-8
757757,894,-12
758955,1015,1
759891,877,-21
760811,1098,-17
761873,899,-17
762788,898,-1
763717,775,-11
764372,691,-19
765391,1042,-14
766762,1192,-11
767769,898,-21
768556,875,-10
769136,708,-14
769859,817,-14
770561,822,-21
771624,994,2
772478,855,-21
773397,1047,-15
774375,1066,-21
775279,944,3
776449,1039,-13
777510,912,-7
778416,871,-21
779778,1207,-14
780578,745,-19
781365,664,-17
782367,921,-9
783340,1136,-7
784442,919,-21
785265,785,-21
786032,901,-18
786981,1106,-14
787750,865,-21
788535,960,-15
789305,673,-19
789921,608,-5
790633,720,2
791405,749,-15
792658,1146,-21
793526,768,-10
794488,1040,-12
795249,750,-18
796097,945,0
796970,994,-21
797528,600,-6
798677,1136,-21
799523,923,-18
800225,857,-21
801066,712,-6
801901,833,-6
803039,964,-14
803712,600,3
804792,1118,-6
805801,881,-14
806941,985,-3
808180,1045,-5
808967,944,-11
809689,667,-10
810482,858,-19
811585,947,-9
812247,688,-21
812936,731,0
813687,845,-14
814417,828,-14
815296,844,-21
816285,935,-14
817155,1004,-16
817857,664,-21
818879,945,-17
819697,883,-12
820391,863,-8
821149,702,-17
822388,1076,0
823196,742,-13
824173,1211,-21
824997,850,-21
825926,809,-8
826634,600,-11
827406,901,-12
828271,1070,-14
829025,881,-9
829911,987,-21
830788,1093,-19
831681,832,-21
832443,841,-9
833262,775,-21
833969,758,-14
834766,954,-17
835657,884,-15
836390,784,-21
837079,854,-7
838053,1022,-21
838717,794,-21
839621,801,-17
840361,809,-10
841269,1046,-16
842377,1168,4
843355,885,-21
844179,830,-21
845091,1068,-16
845795,737,-21
846519,753,-6
847503,844,-6
848328,958,-12
849314,911,-17
850184,1002,-5
851323,967,-21
852147,942,-20
853473,1212,-17
854090,709,-5
855044,908,-8
855838,784,-9
856548,816,-21
857571,887,-21
858350,810,-21
858975,600,-9
859797,887,-4
860898,1000,-21
861922,975,-19
862773,973,-14
863544,820,-4
864553,1009,-5
865617,1058,-21
866504,976,-21
867592,1091,-1
868878,1116,-15
869901,1068,-21
870725,946,-7
871550,905,-21
872544,934,-19
873457,780,-7
874362,775,-15
875252,909,-21
876020,756,-21
876521,600,-21
877774,1111,-15
878608,1041,-19
879401,941,-12
880096,829,-13
880958,927,-19
881478,600,-17
882883,1192,-21
883946,1005,-13
884905,827,-17
885921,989,-21
886776,979,-16
887745,1003,-14
888715,853,-8
889583,887,-18
890404,858,-17
891111,818,-15
892062,934,-19
892850,944,-20
893833,1005,-21
894779,1003,0
895622,999,-21
896689,1033,-21
897740,1238,2
898537,861,-1
899224,600,-17
900303,942,-21
901289,1000,-9
902539,1142,-15
903277,878,-2
904083,760,-13
904686,720,-15
905720,945,-3
906766,980,-3
907784,949,-21
908799,1084,3
909480,600,2
910330,947,-18
911267,807,-7
911916,600,-2
912807,822,-12
913624,833,-6
914273,802,-17
915249,827,-7
916182,888,-10
916957,845,-1
917636,711,-5
918658,1060,-7
919777,1033,-16
920663,918,5
921653,1017,-21
922412,937,-3
923148,691,-16
923889,911,0
924500,717,-1
925284,664,-12
925882,623,-15
926997,933,-2
928081,1124,-21
928795,652,-2
929975,1086,-17
931097,1109,-4
931966,875,-16
932732,724,-11
933476,904,-19
934408,885,-16
935544,973,-21
936541,1003,-20
937458,814,-21
938197,761,-16
938982,885,-2
939655,775,-11
940352,786,-15
941008,784,-21
942085,908,-18
942920,743,-1
943794,772,-4
944859,987,-20
945723,896,-9
946436,673,-13
947096,683,8
948000,905,-8
948729,780,-5
949444,858,-20
950747,1135,-21
951750,922,-21
952780,975,-2
953503,756,-9
954342,889,-6
955258,1094,-21
955969,739,8
956650,839,-2
957596,810,-5
958359,868,-4
959328,835,-8
960255,840,-16
961289,1001,-21
962113,931,-9
962940,1027,-9
963633,693,-8
964621,924,-21
965264,679,-21
966092,939,-20
966867,878,-16
967933,1002,0
968991,894,-20
969869,754,-9
970799,1005,-21
971682,845,-13
972550,1014,-8
973238,690,-1
974076,965,-19
975190,1070,-10
976001,780,12
977015,1201,-8
977789,830,-21
978547,944,-13
979949,1171,-16
981250,1160,-12
982283,1021,-21
983339,1212,-21
983950,761,-21
985006,982,-11
986199,1001,3
986933,778,0
987755,838,-21
988729,895,-21
989453,832,-7
990158,677,0
991235,939,-4
992276,914,-5
993246,1097,-15
994129,968,-11
994857,735,-1
995936,1076,-21
996821,1021,-6
997666,771,-12
998523,747,-17
999354,1000,-14
1000056,784,-21
1000794,870,12
1001863,1029,-11
1002718,955,-16
1003948,1382,2
1005220,1183,-18
1006056,896,-10
1007394,1186,-19
1008221,988,-8
1009019,986,-19
1009758,674,-15
1010670,862,-17
1011672,931,-13
1012799,947,0
1014035,1081,-21
1015001,954,0
1015678,746,3
1016743,949,-5
1017626,966,-4
1018846,1164,-2
1019560,781,-19
1020636,911,-10
1021242,745,-21
1022231,848,-2
1022912,767,-21
1023776,817,-3
1024775,1107,-10
1025841,963,-9
1026574,896,-14
1027324,758,-15
1028225,1047,-8
1028868,757,-21
1029548,759,-4
1030558,1087,-15
1031360,797,2
1032505,1382,-8
1033420,792,-6
1034214,964,-21
1035070,1042,-21
1036046,1213,-16
1036708,802,-10
1037557,1017,-18
1038608,1140,-12
1039555,890,-17
1040362,768,0
1041401,988,-2
1041991,697,-21
1042901,1013,-7
1043948,1057,-11
1044872,875,-14
1045791,768,-15
1046970,1164,-10
1047786,973,-12
1048613,821,-19
1049378,752,-7
1050161,832,-9
1051104,874,-21
1051743,771,-21
1052674,980,-10
1053344,682,-14
1054263,967,0
1055036,829,-10
1055953,782,-4
1057020,901,-21
1057957,811,-20
1058792,742,-14
1059600,931,-21
1060754,1067,-13
1061468,600,-8
1062095,722,-2
1063054,843,-11
1063922,969,-21
1065020,974,-16
1066045,880,-11
1066847,816,-19
1067895,1018,-21
1069296,1303,-7
1070222,942,-6
1071516,1203,-11
1072403,833,-21
1073059,659,-17
1073719,814,10
1074427,852,-21
1075381,1070,-21
1076064,640,0
1076911,955,-5
1077869,940,-21
1078788,961,-21
1079703,940,-17
1080808,1014,-14
1081675,978,-19
1082516,1021,-6
1083254,653,-21
1084307,879,-6
1085328,1068,-7
1086077,793,-13
1086806,740,0
1087767,1117,-20
1088765,891,-8
1089592,707,-19
1090332,818,-17
1091268,1126,-21
1092245,938,-21
1093355,1343,-21
1094502,1190,-21
1095408,1125,2
1096293,827,-17
1097353,967,0
1098339,1052,-17
1099319,996,-19
1100217,834,-21
1100897,725,0
1101704,960,-9
1102852,1001,-12
1103889,994,-21
1104674,815,-11
1105790,1051,-7
1106933,977,-10
1108350,1194,-21
1109126,818,7
1110205,1028,0
1111177,920,-21
1112342,987,-12
1113743,1255,-21
1114470,737,-18
1115036,682,-21
1115861,738,-20
1116472,740,-19
1117688,1061,6
1118565,1027,-20
1119347,915,-17
1120343,889,-21
1121413,1087,4
1122143,672,-8
1122824,600,-13
1123505,725,-12
1124285,945,-21
1125561,1102,-5
1126823,1166,12
1127616,889,-16
1128467,723,-21
1129246,676,-11
1129758,600,-9
1130420,704,-21
1131498,998,-13
1132348,738,-9
1133044,825,-21
1134109,999,-21
1134987,1036,-10
1136016,1098,-21
1136969,869,-9
1137648,733,-15
1138372,697,-21
1139311,883,-21
1139981,703,-2
1141069,1085,-3
1142063,1175,-17
1142717,793,-19
1143647,1111,-21
1144670,1043,-8
1145487,831,-20
1146434,922,-15
1147366,955,-13
1148383,982,-6
1149585,1062,-13
1150621,995,-14
1151724,977,-1
1152860,1047,-7
1153779,816,-15
1154826,951,-1
1155813,906,-16
1156960,1037,-6
1157954,897,-13
1159021,918,-7
1160127,1095,-11
1160909,779,-21
1162041,969,-21
1163298,1291,-2
1164019,692,-3
1165133,1277,-6
1165835,630,-12
1166546,852,-21
1167544,1174,-21
1168542,995,-21
1169318,871,-10
1170139,886,-9
1171035,1062,-21
1171949,932,-7
1173048,1138,0
1174001,1002,-21
1174821,874,-3
1175709,986,-21
1176698,1005,-1
1177432,860,-7
1178580,1067,-4
1179439,934,-13
1179973,658,-21
1181153,1038,-3
1182037,960,2
1183296,1085,-21
1184059,764,-19
1184961,1021,-7
1185735,780,-18
1186901,1095,-21
1187700,884,-8
1188735,1135,0
1189364,724,-21
1190085,828,-21
1190672,689,-21
1191501,766,-10
1192451,989,8
1193705,1050,-8
1194686,961,-16
1195357,780,-21
1196149,667,-4
1197183,1271,0
1198079,1034,-13
1198906,897,-12
1199785,847,-20
1200792,863,-12
1201737,919,-21
1203000,1100,-12
1204082,1029,-20
1204891,741,2
1205833,1029,-6
1207062,1183,-9
1207993,955,-16
1208751,858,-17
1209602,915,-6
1210187,621,-7
1211196,1013,-16
1212145,926,0
1213142,849,-19
1214233,1083,-10
1214856,773,-7
1215517,766,-21
1216565,876,-21
1217621,1189,1
1218575,864,-21
1219315,781,-2
1220117,962,-12
1220849,913,-5
1221815,835,-10
1222640,769,-13
1223805,999,-4
1224637,881,-18
1225757,997,-21
1226611,909,3
1227598,1137,-18
1228383,823,-11
1229349,1029,-13
1230225,845,-21
1231064,954,-1
1231849,856,-19
1232791,888,-9
1233702,1063,-21
1234497,770,-21
1235499,839,-5
1236297,751,-1
1237027,778,-7
1237714,600,-21
1238660,880,-20
1239716,963,-8
1240825,945,-12
1241651,690,-14
1242425,954,-6
1243301,1009,-10
1244458,991,-11
1245330,886,-7
1246337,841,-18
1247003,830,-21
1247864,850,-8
1248799,931,-7
1250035,1038,-19
1250932,843,-12
1251594,716,-18
1252518,772,-12
1253521,1229,2
1254390,728,-13
1255430,1023,-17
1256483,980,4
1257370,892,-6
1258264,923,-21
1258953,817,-4
1260145,1152,-21
1260902,708,-9
1261827,1150,0
1262736,890,-12
1263524,972,-12
1264384,842,-12
1265233,756,-11
1266156,1022,-21
1266865,820,-4
1267554,826,-19
1268516,1065,-11
1269325,963,-10
1270443,1030,0
1271349,979,-21
1272325,1048,-17
1272924,630,-21
1274015,918,-21
1274922,1021,-10
1275640,600,-13
1276286,600,-4
1277382,934,-21
1278670,1248,-17
1279781,970,-20
1280832,980,-13
1282085,1047,-17
1283334,1167,-21
1284349,908,-21
1285163,945,0
1286278,933,1
1286994,826,-7
1287997,878,-16
1288767,669,-9
1289286,600,-1
1290094,839,-20
1291232,1000,-21
1291933,733,-19
1292744,994,-11
1293425,600,-16
1294053,675,-21
1294726,791,-18
1295479,897,-6
1296467,892,-18
1297501,1046,0
1298530,1024,-16
1299570,1188,-12
1300404,858,-20
1301392,939,-21
1302290,1011,-17
1303130,998,-11
1303916,764,2
1305255,1197,-3
1306149,748,-2
1306891,826,-1
1307601,877,-11
1308248,674,-15
1309054,974,-21
1309668,600,-10
1310772,1230,-3
1311583,923,-16
1312624,1044,-21
1313187,600,-13
1314179,941,-5
1315343,1166,4
1316530,1042,-12
1317309,806,-10
1318278,1120,-3
1319217,917,-21
1320150,928,-17
1321365,1029,-21
1322133,912,-21
1323017,1009,-21
1323880,831,-13
1324757,743,-11
1325610,989,-19
1326470,755,6
1327173,664,-15
1327707,600,-21
1328667,948,-14
1329274,673,-13
1329890,770,-20
1331144,1082,-21
1332057,976,-9
1333465,1212,-13
1334102,727,-18
1335198,1076,-3
1336428,1108,-4
1337006,672,-18
1337875,808,3
1339010,1066,-21
1339831,876,-9
1340980,989,0
1341725,767,-21
1342549,703,-2
1343411,744,-12
1344279,758,-14
1345122,1041,-14
1345771,764,-12
1346671,818,-10
1347578,834,-9
1348565,1068,-13
1349541,1045,4
1350568,924,-16
1351508,822,-14
1352172,769,-14
1353081,987,-21
1354067,886,11
1354910,849,-18
1355705,772,-9
1356780,907,-15
1357543,916,-17
1358453,786,-12
1359457,1070,6
1360326,920,-10
1361334,1094,-21
1362078,825,-9
1362831,630,-21
1363613,692,-21
1364374,786,-21
1365233,905,-15
1366069,788,-21
1366737,667,-6
1367406,771,-21
1368277,815,-12
1369150,732,-10
1370001,779,-14
1370919,1071,-18
1371824,898,-21
1372497,767,-21
1373401,827,-21
1374052,715,-9
1375223,1208,-9
1376535,1163,-21
1377867,1158,-11
1378770,1092,-13
1379819,1033,-21
1380996,1101,-1
1381827,948,-21
1383111,1162,-21
1383991,860,-16
1384858,900,-21
1385740,770,-12
1386566,966,-6
1387277,845,-21
1388253,912,-11
1389346,943,-14
1390281,865,-17
1391075,744,-21
1391648,623,-6
1392717,1055,-21
1393576,970,-21
1394249,661,-9
1395099,736,-5
1395948,819,-15
1396750,908,-17
1397593,797,-13
1398299,758,-19
1399293,976,-19
1400330,973,-8
1401226,817,-5
1401982,926,-18
1403002,920,-11
1404004,1088,-12
1405125,1048,-2
1405921,976,-15
1406805,957,-7
1407974,1046,-19
1408846,815,-12
1409881,886,5
1410424,600,0
1411144,755,-21
1412315,1004,-16
1413186,864,-3
1413786,619,-19
1414440,748,-21
1415083,674,-3
1415602,600,-21
1416305,793,0
1417124,727,-18
1418190,918,-9
1418793,600,-9
1419491,739,-21
1420396,904,5
1421405,1062,-20
1422413,928,-10
1423359,1020,-7
1424375,1003,-6
1425426,933,1
1426340,812,-3
1427002,757,-6
1427899,771,-12
1428926,903,-2
1430026,968,-11
1430711,764,-19
1431557,970,-21
1432708,1001,-10
1433387,744,-17
1434275,865,-21
1435226,880,-19
1436197,977,-6
1437143,1181,-21
1438504,1159,-9
1439437,834,-21
1440538,996,-20
1441467,929,-21
1442599,1015,-14
1443534,1000,-14
1444348,935,-7
1445199,853,-21
1446076,909,-7
1446934,925,-4
1447881,1016,-2
1448550,710,-14
1449341,901,-2
1450417,1083,-18
1451515,964,0
1452387,997,-13
1453622,1096,-12
1455113,1266,-18
1456041,801,-21
1456752,773,-9
1457789,1073,5
1458426,606,-21
1459451,870,-21
1460190,756,-21
1460942,875,-16
1461742,827,-18
1462630,1110,0
1463642,950,-15
1464364,836,-10
1464986,600,-15
1465877,920,-21
1466876,1183,0
1467655,783,-20
1468638,1157,-17
1469592,867,-21
1470355,709,-15
1471300,913,-20
1472368,1074,-21
1473585,1016,-14
1474412,780,-9
1475396,839,-21
1476200,877,-5
1477024,794,-18
1478259,1060,-17
1479068,740,-6
