timestep,ep_length,ep_reward
462943,1199,-18
463557,634,-5
464446,928,-21
465299,788,0
466235,1011,-11
467222,1126,-13
468056,958,-18
469184,1011,-6
470096,838,-6
471152,1024,-8
472021,808,-10
472803,767,-2
473680,1036,-21
474398,791,-6
475250,728,-7
476397,964,-1
477404,1066,-11
478419,890,-1
479475,1066,-10
480443,1039,-20
481288,1005,-14
482210,946,-6
482960,817,-6
483757,815,-21
484570,771,6
485750,1001,-21
486591,824,-21
487410,817,-5
488143,877,-6
489030,1071,-21
489607,712,-8
490630,915,-8
491460,842,-21
492520,887,-10
493518,858,-21
494575,1118,-12
495345,882,-4
496257,1024,-13
496896,701,-6
497683,768,-13
498304,600,-21
499104,911,-21
499892,780,-9
500683,851,0
501690,918,-20
502835,993,-4
503744,969,-7
504764,875,-9
505926,1014,-21
506803,831,-21
507736,831,-14
508766,872,-9
509976,1067,10
510885,870,-21
511968,1015,-1
513032,1073,-5
513709,834,-10
514657,908,-12
515385,800,-12
516050,600,-19
516933,959,-21
517781,938,-21
518668,1081,-20
519444,690,-1
520131,807,-21
521468,1249,-11
522138,731,-20
523149,969,-18
523812,804,-12
524613,709,-21
525534,885,-14
526632,1055,-21
527720,1078,-19
528948,1138,-7
529788,1017,-4
530445,794,-21
531054,699,3
531765,690,-3
532901,958,-10
534066,1019,1
535082,1016,-8
536019,844,-7
536874,924,-15
537869,860,-2
538474,729,-4
539137,600,-17
540160,1012,-16
541442,1074,-21
542449,1004,-17
543161,664,-12
543892,903,-12
544727,979,-9
545583,850,-6
546310,869,-5
547189,843,6
547897,654,-9
548816,1019,2
550113,1086,-15
550863,861,-14
551903,950,-21
552723,949,-15
553727,1032,-16
554338,685,-17
555692,1215,-13
556236,602,-12
557114,1011,-13
557817,867,-17
558942,949,-21
559701,820,-8
560862,1077,-8
562062,1092,-1
562879,1004,5
563882,979,-12
564583,679,-18
565718,1001,-21
566947,1052,-9
568059,994,-18
569083,918,1
570309,1157,-11
571541,1187,-13
572579,1029,-17
573188,689,-14
573996,834,-13
574993,846,-21
575962,980,-20
576692,740,-14
577444,818,-15
578489,908,-13
579236,817,2
580390,1029,-14
581100,738,-5
581951,835,-14
582784,845,-16
583380,606,-20
584354,855,-15
585085,756,-8
585960,1092,-13
586579,669,-19
587396,866,-6
588323,830,0
589142,825,-11
589800,805,-17
590549,787,-21
591572,982,1
592674,959,-5
593286,649,-13
594232,795,-17
594735,627,-21
595694,1141,-19
596399,799,1
596999,746,-15
597628,600,1
598494,1069,1
599264,931,0
600160,769,-21
601031,752,-18
601518,600,-9
602285,925,-18
603286,955,-21
604152,949,-2
605108,960,0
606112,919,-14
607025,965,-14
607839,798,-11
609214,1196,-21
609983,736,2
610683,866,-20
611360,600,-20
612152,805,-21
612889,872,-16
613604,801,-7
614366,924,-18
615390,1238,-5
616469,1199,-21
617342,747,-15
617913,699,-17
619289,1290,-18
620430,1042,-21
621135,834,-13
621866,853,0
622681,938,-10
623540,879,0
624402,998,-21
625231,934,-3
625803,637,-4
626889,1052,-17
627516,767,9
628373,766,-13
629457,939,-21
630489,987,-15
631390,898,-6
632284,803,-2
633326,964,-7
634531,1222,-19
635202,698,2
635888,758,-14
636624,864,-21
637473,1009,-7
638710,1140,-3
639636,870,-21
640419,813,-21
641465,1138,-14
642239,741,-21
643180,846,-11
643864,844,-21
644869,1020,-21
645710,839,-21
646423,792,7
647307,818,-7
648149,947,-17
649229,934,-3
650045,805,-14
650810,663,-12
651696,831,-21
652658,885,-18
653433,657,-16
654341,890,-21
655427,1014,-17
656340,907,-21
657162,815,-15
657756,724,-6
658611,880,3
659835,1035,-10
660752,880,-10
661709,938,-9
662818,1067,-12
663709,873,-21
664736,1094,-6
665386,810,-18
666279,984,-3
667012,800,-15
667804,847,-21
668917,999,-15
670126,1073,-21
671001,895,-13
671739,856,-21
672731,969,-8
673647,873,-9
674468,878,-3
675405,1089,-5
676429,939,-16
677617,1111,-11
678234,769,-11
679167,1034,-13
680163,851,-3
681032,843,-10
681889,964,0
682684,950,-21
683647,937,-21
684620,927,-5
685788,1119,-20
686688,827,-21
687369,729,-15
688226,806,0
689597,1175,-21
690393,844,8
691532,1070,-11
692454,1111,-21
693632,1034,-19
694751,1079,-21
695927,1042,0
696690,860,-3
697466,835,-12
698156,689,-9
698926,862,-19
699802,788,-7
700819,1053,-13
701747,1012,-11
702776,903,-11
703569,861,-12
704506,938,-7
705548,876,-6
706439,807,-15
707282,1034,-6
708274,1055,-9
709357,956,-21
710129,760,-1
711037,919,-2
711951,1051,-17
712545,600,-14
713814,1099,-10
714589,911,-21
715073,600,-3
716131,954,-21
717157,1038,-8
717940,837,-8
718969,865,-7
719893,1008,-9
720437,657,-14
721322,986,-12
722499,1178,-21
723711,1285,-10
724790,917,-20
725544,870,-17
726287,818,1
727097,883,-6
727935,962,-18
728934,861,-21
729781,814,-12
730637,867,-12
731548,981,-5
732325,883,-21
733043,894,-16
733755,874,-19
734660,940,-7
735661,977,-7
736346,702,-5
737268,870,-13
738206,965,-21
738836,742,-21
739748,1064,-18
740782,1067,2
741924,1026,-3
742653,901,0
743572,1012,-21
744638,911,-13
745482,825,-17
746157,697,-1
747284,1096,-16
748075,745,-2
748905,794,-21
750026,1110,-11
751121,968,-12
752106,914,-21
752859,748,-19
753702,946,-21
754877,1035,-5
755979,964,-15
756811,916,-10
757681,743,-4
758653,1018,-8
759748,995,-5
760724,918,-16
761658,896,-8
762537,828,-15
763349,702,-21
764204,926,-21
764883,782,-12
765759,1064,-11
766386,672,-4
767235,904,-4
767996,821,-3
768573,675,-10
769378,983,-21
770259,1045,-18
771327,995,-8
772205,1032,-13
772902,836,-15
773784,903,-16
774567,732,-17
775418,712,-21
776626,1171,-12
777383,910,-15
778296,1111,-21
779275,840,-20
780164,847,-17
781150,1012,11
781925,873,0
782698,883,-8
783351,808,-21
783955,748,-17
784916,997,-6
786040,991,-20
786985,1025,-2
787759,891,-21
788594,796,-12
789521,1026,-12
790227,877,2
790940,879,-21
791995,1131,-12
792879,1104,-15
793712,964,-9
794554,895,-18
795416,1018,-21
796476,991,16
797679,1057,-5
798322,682,-9
799481,979,-14
800517,1040,-6
801067,600,-1
801980,1103,-16
803268,1122,-21
804266,959,-18
805439,1167,-7
806309,786,-20
807395,906,-6
808546,1163,-21
809463,889,-14
810449,1019,-19
811233,917,-5
811953,883,-11
813009,1108,-1
813774,884,-2
814413,663,-12
815486,920,-5
816131,746,-20
817114,1004,-14
818056,1112,-12
818878,756,5
819751,948,-21
820530,952,-7
821387,841,-12
822244,721,-11
823618,1215,-21
824319,694,-17
825145,901,-5
825860,707,-18
826803,964,-13
827829,911,-9
828768,827,-9
829836,1094,-3
830700,1018,0
831617,807,-20
832958,1187,-18
833735,936,-9
834540,912,4
835247,633,-21
835830,600,-21
836368,626,-6
837420,878,-5
838196,839,-21
838888,694,-2
839834,1051,-6
840833,962,-8
841799,929,-5
842892,948,-21
843644,741,-14
844654,1008,5
845541,835,-7
846600,1004,-17
847863,1123,-21
849171,1244,-6
849883,763,-8
850688,814,-21
851639,958,-3
852284,600,-14
852931,632,-21
853615,799,-21
854522,878,-17
855184,730,-17
856190,956,-3
856981,975,5
857824,833,-15
858579,921,0
859583,838,-13
860546,1009,-16
861290,795,0
862080,804,-9
863464,1295,-16
864508,911,7
865624,1068,1
866481,918,-21
867599,1162,-19
868742,1203,-14
869512,825,-21
870153,600,-21
871067,866,0
871709,773,-19
872630,778,-12
873661,1151,-13
874510,764,-4
875579,911,-21
876329,912,-14
877191,944,-21
878133,1013,-9
879328,1049,-10
879877,600,-12
880586,602,-2
881344,945,-21
882315,1049,-17
883253,981,-20
884368,930,-10
885110,907,0
885925,685,-21
886783,965,-15
887800,1029,-4
888693,943,-11
889494,940,-16
890485,1022,-13
891341,932,-21
892135,761,-14
893150,932,-12
894150,849,-6
895140,1079,2
895766,674,-14
896745,1016,-14
897771,931,-20
899111,1134,-14
900285,1004,2
901240,1180,-20
902087,841,-21
903067,917,-21
903677,729,-13
904837,1025,-21
905606,883,-21
906545,1149,1
907089,600,0
907790,828,-19
908871,993,-16
909745,747,4
910758,1078,-14
911528,920,-10
912475,995,-20
913349,1058,-12
914265,906,0
915100,714,-15
916246,1029,-1
916981,774,-11
917915,840,-16
918615,767,-18
919506,806,-13
920740,1137,-7
921542,809,-6
922364,932,-20
923206,1006,-20
924491,1232,-3
925747,1260,-13
926814,1020,-12
927495,842,-7
928592,1054,-21
929212,768,0
929976,849,-2
930927,799,-13
931875,984,-21
932934,974,-17
934005,901,-4
934916,830,11
935855,792,-21
936783,1070,-10
937587,824,-4
938675,1082,-21
939425,877,-16
940080,672,-16
940973,881,-18
942139,1102,-21
942849,768,-20
943865,992,-19
944549,765,-19
945883,1226,-9
946737,951,-20
947548,773,-3
948322,715,-9
949186,807,-21
950175,928,-20
950953,888,2
951599,651,-10
952420,801,0
953479,971,-20
954277,893,-18
955052,834,-13
956282,1096,-13
956905,651,-9
957904,919,-21
958697,868,2
959623,884,-19
960602,876,-10
961722,1037,-21
963090,1238,-21
964105,1036,-16
965036,849,-21
965996,906,-5
966784,831,-18
967342,640,-21
968083,778,-21
969004,892,10
970110,958,-3
971208,927,-16
972141,927,-12
973036,778,-5
974018,1120,-2
974640,771,0
975572,999,-1
976386,752,-16
977335,938,-10
978244,887,-2
979372,1189,-21
980169,851,-21
980900,706,-20
981972,918,-12
982607,666,-15
983298,720,1
984334,1121,-21
985185,818,-2
986132,886,-21
987167,1161,-16
988291,956,-21
989206,1033,-21
990300,1054,-3
991376,1140,0
992191,1009,-13
992990,846,-21
994033,909,-16
994979,1024,-21
995673,866,-21
996411,869,-13
996961,632,-13
997842,905,-15
998423,725,-21
999432,981,-13
1000464,990,-3
1001538,1133,-16
1002334,931,-11
1003139,967,4
1004214,1016,-13
1004879,784,-18
1005604,640,-13
1006365,931,-21
1007771,1178,-21
1008564,986,-7
1009585,988,-19
1010153,666,6
1010881,892,-18
1011903,920,-9
1012632,892,-19
1013551,850,-2
1014370,919,-8
1015267,879,-2
1016146,799,-20
1017070,887,-13
1018532,1282,-21
1019375,997,-2
1020138,765,-9
1021075,990,-20
1022093,938,-8
1022953,1019,-12
1023795,840,-8
1024562,763,-21
1025424,1078,0
1026388,1019,-17
1027092,875,-2
1028028,790,-10
1029053,1017,-21
1029970,966,-13
1030932,885,-9
1031968,1012,-21
1032888,795,-21
1033802,780,-21
1034632,783,-7
1035701,1071,-21
1036589,1017,-19
1037535,926,3
1038387,954,-9
1039343,803,7
1040418,945,-7
1041300,928,-4
1041996,816,-1
1042638,664,-5
1043652,931,16
1044609,871,-21
1045767,1022,-21
1046815,988,-21
1047689,768,-20
1048777,929,-14
1049479,853,-17
1050289,692,-19
1051058,704,-19
1051765,727,-3
1052395,777,-7
1053079,696,-21
1054315,1192,-17
1055597,1093,-21
1056409,981,-12
1057296,894,-21
1057930,763,-7
1058771,936,-7
1059949,995,-14
1060812,970,-17
1062167,1214,-21
1062899,893,-12
1063876,846,-11
1064890,1117,-13
1065731,850,-13
1066412,624,-4
1067480,1033,-21
1068643,1051,-6
1069425,856,-20
1070248,698,-13
1071013,662,-3
1072331,1102,-21
1073108,695,-12
1073853,820,-20
1074668,862,-16
1075780,938,-3
1076738,1119,-7
1077542,792,-11
1078384,1033,-17
1079378,889,-9
1080157,830,-21
1081498,1262,-5
1082341,934,-21
1083362,1043,-9
1084233,878,-16
1085401,1026,-18
1086413,957,-20
1087061,757,-9
1087553,600,-1
1088308,767,-17
1089200,950,-16
1090109,866,-21
1090897,787,-5
1091709,791,-11
1092328,704,-17
1093460,991,2
1094563,1058,0
1095401,843,-19
1096224,829,-15
1097501,1115,-19
1098322,982,-21
1098820,616,-14
1099612,977,-15
1100736,1056,-14
1101328,656,-13
1102174,853,-8
1103057,1066,2
1103789,683,-20
1104542,766,-5
1105428,1006,-17
1106433,1042,-18
1107486,1079,-8
1108168,783,-5
1109128,1098,-16
1109834,827,-21
1110544,843,-8
1111670,960,-4
1112328,781,-9
1113055,775,0
1113755,847,-20
1114981,1123,-9
1116132,1208,-19
1117094,983,-21
1118050,896,2
1118798,924,5
1119858,998,-19
1121069,1086,-21
1122186,1123,0
1122892,786,-10
1123573,795,-21
1124338,890,1
1125533,1041,-14
1126446,981,-21
1127432,826,-9
1128519,990,5
1129221,728,-19
1130072,944,-2
1130799,871,2
1131719,906,-21
1132874,1014,-20
1133677,815,-21
1134339,702,-2
1135264,820,-15
1136254,924,-21
1137319,892,-12
1138055,719,-11
1139031,886,-5
1140037,1034,-20
1140776,882,-21
1141542,870,-14
1142300,772,-21
1143362,914,-21
1144460,939,0
1145160,720,-15
1146104,939,-21
1146977,772,-21
1147659,600,-21
1148463,780,-11
1149472,858,-1
1150096,624,-21
1151058,1082,-4
1151849,700,-6
1152429,688,-4
1153098,600,0
1153785,747,-14
1154421,794,-3
1155568,989,-6
1156605,1069,-21
1157611,891,-6
1158749,996,-10
1159656,930,-14
1160888,1065,-7
1161458,702,-21
1162245,856,3
1163209,870,-21
1164019,852,-11
1164951,853,10
1166086,1028,-1
1167051,1076,-21
1167810,854,-21
1168895,976,-21
1169793,930,-16
1170577,906,-12
1171453,738,-14
1172392,859,-7
1173036,786,-6
1174314,1081,-9
1175135,713,-13
1175946,1002,-21
1176806,735,-6
1177614,844,-6
1178206,606,-12
1179143,1029,-13
1180049,1012,-21
1181048,877,4
1181690,713,-15
1182455,740,-21
1183209,862,-13
1184318,967,-12
1185111,821,-8
1185993,799,-8
1186748,770,-17
1187598,842,-10
1188599,992,-12
1189489,847,-1
1190573,1067,-21
1191240,636,-13
1192163,853,-11
1193027,1048,-15
1193961,882,-21
1194650,828,-14
1195465,911,-13
1196354,1072,-11
1197334,1053,-15
1198403,979,-2
1199295,986,-21
1200137,995,-5
1200854,751,-7
1202038,1067,5
1203083,1029,-19
1203966,1022,-17
1204626,790,-12
1205750,1075,-2
1206955,1038,-16
1207492,661,2
1208638,993,-21
1209859,1037,9
1210976,1128,-16
1211798,984,-21
1212514,793,-3
1213407,834,-16
1214372,1040,1
1215414,1037,-14
1216353,924,-9
1217098,728,-21
1218492,1209,-21
1219150,820,-21
1220228,959,-2
1221246,997,-14
1221830,600,-15
1222340,621,-10
1223417,920,-13
1224352,1052,-21
1225318,896,-13
1226184,792,-21
1227597,1201,-15
1228426,947,-6
1229212,853,-19
1230480,1140,-12
1231381,901,-14
1232257,995,-21
1232845,685,-5
1233924,1147,-18
1234979,1109,-13
1236160,1033,-16
1237103,903,-21
1237796,831,-20
1238667,768,-5
1239730,999,-17
1240540,702,-7
1241614,998,-8
1242745,1082,-19
1243780,893,-12
1244886,951,0
1245555,674,-8
1246743,1097,-18
1247472,865,-21
1248286,957,5
1249271,1148,0
1249930,817,0
1251146,1156,-15
1252014,934,-11
1252741,878,8
1253684,995,-14
1254519,876,-12
1255406,810,-21
1256162,671,-15
1257098,964,-11
1258249,1001,3
1259290,948,-16
1260371,924,-11
1261109,919,7
1262630,1284,-21
1263372,902,-13
1264003,778,2
1264733,857,-9
1265687,810,-12
1267023,1134,-17
1267768,761,-21
1268463,600,-18
1269225,779,-21
1270194,828,0
1271172,895,-1
1271852,638,-4
1272873,853,-13
1273840,1075,-21
1274454,701,-17
1275245,759,-16
1275927,695,-11
1276753,825,-4
1277727,819,-15
1278429,708,-13
1278964,600,-5
1279848,754,-11
1280616,788,-9
1281433,832,-5
1282442,1213,-21
1283416,1168,-21
1284211,901,-13
1285010,921,-9
1285625,628,2
1286616,1154,-21
1287372,845,-11
1288190,999,-8
1288979,761,-19
1289585,694,-19
1290796,1308,-21
1291675,938,-21
1292305,645,-10
1293123,845,-21
1293776,600,-9
1294497,894,-20
1295061,690,-16
1295771,850,-6
1296540,925,-11
1297433,789,-16
1298265,778,-21
1298987,787,-15
1300130,1080,-12
1301012,747,-2
1302145,1339,10
1302870,850,-3
1303828,990,-11
1304646,923,-21
1305433,675,-21
1305951,600,-9
1307069,1146,-9
1308027,934,-7
1308928,1080,-16
1309698,824,-19
1310493,664,-6
1311319,949,-4
1312281,828,-21
1313030,647,-17
1314098,913,-6
1314752,734,9
1315728,1055,-19
1316410,760,-12
1317147,819,-17
1317904,913,-21
1318858,927,0
1319966,1099,-13
1320833,933,-21
1321784,919,-17
1322759,1100,-21
1323340,676,-13
1324190,915,-21
1325337,960,-9
1326212,862,-9
1327306,930,-4
1328394,1093,-21
1329413,959,-2
1329924,624,-21
1330827,933,-3
1331636,983,-7
1332394,783,2
1333306,1061,8
1334069,888,-17
1334899,967,12
1336185,1101,-19
1337121,849,-21
1338135,1077,-21
1338751,759,-17
1339757,900,-4
1340712,868,-21
1341382,776,-21
1342379,895,-21
1342930,689,-21
1344004,1101,-13
1344610,616,-3
1345312,764,-18
1346110,825,-8
1346732,600,3
1347761,913,-17
1348424,763,-19
1349656,1118,-9
1350524,943,-20
1351327,910,-21
1352250,984,-9
1353128,1096,-7
1353812,772,-21
1354602,892,-1
1355343,898,-4
1356220,1018,-14
1357034,994,-3
1357830,832,-21
1358576,671,-13
1359582,1187,-20
1360357,700,-5
1361244,1024,-14
1362040,907,-15
1362811,814,-21
1364034,1042,-8
1364746,839,-21
1365592,969,-4
1366498,1057,-12
1367496,1231,-10
1368342,828,0
1369123,873,-10
1369941,707,-20
1371026,912,5
1372112,974,-18
1373055,1014,-21
1373954,1018,-21
1374745,954,-6
1375535,738,6
1376397,1028,-21
1377226,720,-3
1377928,765,-12
1379326,1195,-7
1380042,817,-13
1381111,918,-2
1381876,839,-1
1382434,672,-21
1383515,1086,-16
1384223,640,-12
1385044,895,-11
1386017,856,-11
1387135,1034,-12
1388257,1060,-6
1389830,1313,-21
1390782,861,-19
1391350,678,-11
1392354,922,-8
1392982,629,-18
1393904,1110,-21
1395006,1001,-12
1395891,783,-5
1396647,636,4
1397793,1076,-15
1398861,906,-11
1399699,734,-6
1400485,713,-21
1401540,881,-9
1402153,600,-12
1403085,1076,-21
1403897,978,-16
1404666,929,-19
1405614,1161,0
1406309,683,-21
1407326,1046,-21
1408381,1047,-13
1409417,912,-2
1410202,825,-21
1411009,891,-12
1411832,844,-15
1412869,1039,-21
1413541,698,-10
1414584,1067,-15
1415390,935,-21
1416496,1030,-19
1417586,942,-21
1418590,1132,-21
1419255,805,-6
1420151,989,-21
1421095,902,-4
1422279,1098,-8
1423160,881,-6
1424361,1297,-1
1425366,1052,-21
1426220,1019,-12
1427259,1018,-19
1428028,909,-21
1428831,883,-14
1429966,1065,-11
1430757,788,-17
1431642,901,-19
1432503,1007,0
1433354,710,-14
1433951,614,-21
1434688,745,-5
1435752,921,-18
1436563,725,-6
1437723,974,-21
1438353,737,-16
1439055,732,-6
1440214,1092,-13
1441176,1079,2
1442084,878,-18
1442844,862,1
1443744,861,-21
1444906,987,-9
1445681,792,-21
1446529,761,1
1447611,954,-10
1448841,1153,-21
1449806,1051,-17
1450298,600,-7
1451112,955,-17
1451751,700,-10
1452742,871,-7
1453965,1067,-10
1455157,1186,-21
1456103,1020,-4
1457091,887,-3
1457848,928,-17
1458603,745,-11
1459474,950,-11
1460325,865,-11
1461327,1189,-5
1462097,816,-14
1463423,1117,-2
1464496,1073,-13
1465635,950,-20
1466710,906,-4
1467664,927,-21
1468456,967,0
1469520,890,-5
1470260,863,-10
1471459,1013,-18
1472500,1141,-21
1473350,734,-6
