timestep,ep_length,ep_reward
428577,1118,-14
429834,1167,-13
430657,906,-8
431561,978,-17
432421,788,-18
433086,791,-15
434139,1048,-21
434868,697,-5
435673,873,-21
436744,1046,-13
437778,967,-9
438470,723,-4
439304,876,-13
440326,874,-9
441211,945,-16
442428,1015,-21
443576,1080,-18
444293,755,-10
445384,918,-2
446409,1014,-4
447093,797,-8
447889,749,-4
448817,790,-2
449702,974,3
450675,990,-4
451554,945,-9
452486,821,-10
453307,927,-9
454067,713,3
454832,739,-1
455890,1016,3
456562,773,-4
457320,944,-5
458432,947,-15
459516,948,-16
460505,876,-21
461791,1110,-5
462913,975,-13
463632,605,-18
464762,1067,-16
465818,915,-18
466832,991,-6
467640,859,-7
468482,1047,-8
469188,672,-12
470212,1002,-3
471278,980,-2
472317,1118,-3
473401,1059,-12
474420,922,-11
475420,877,-21
476377,942,-15
477344,846,0
478399,1053,-16
479404,969,-15
480222,969,-5
480871,601,-7
481699,1028,-17
482750,940,-6
483633,908,-8
484695,902,-12
485599,1106,-21
486357,880,-8
487391,929,-20
488472,943,-21
489628,1066,-7
490432,985,-3
491255,721,-18
492459,1074,-5
493245,880,-2
494077,1020,-18
494787,625,-11
495870,905,-20
496713,1008,-10
497661,970,-4
498482,807,-5
499286,974,-11
500158,1056,-21
500804,783,-1
501509,858,-16
502447,957,0
503461,927,-21
504215,871,-15
504827,742,-12
505483,652,-11
506578,1095,-19
507324,832,-14
508238,850,-11
509198,1200,-5
510191,864,-7
511457,1110,0
512318,807,0
513212,1075,-5
513992,878,-8
514689,836,-21
515448,771,-14
516572,1060,-10
517496,868,-2
518362,766,-11
519197,938,-7
519873,802,-10
520976,944,-5
522469,1247,-4
523542,920,-5
524531,872,-2
525331,949,-18
526372,983,-11
527812,1317,-14
528359,676,-1
529333,963,-11
530064,744,-16
530595,600,-2
531415,778,-10
532399,1100,-20
533064,830,-7
533734,770,-21
534570,929,-9
535223,713,-1
536194,964,5
537023,747,-21
538029,1060,-4
539316,1151,-16
540336,940,-3
541232,1071,-5
542109,896,-15
543028,1148,-15
543997,872,-15
544797,986,-5
545669,780,-7
546203,600,3
547063,970,-12
548047,916,-20
548796,907,-19
549473,823,-3
550279,790,-13
551159,913,-9
551946,861,-12
552878,1055,-5
553942,923,-9
554647,838,-15
555345,609,-20
556114,690,-4
556927,762,-17
557949,949,-8
558968,868,-9
559734,760,-21
560834,987,-3
561617,918,-4
562211,740,-16
563125,839,-18
563855,796,1
564626,869,-12
565539,975,-21
566265,763,-13
567344,1133,-11
568294,1144,-4
568992,812,-21
569754,906,-10
570499,625,-21
571147,737,-10
572347,1133,-16
572952,613,-4
573524,600,-5
574812,1110,-10
575632,861,-13
576266,719,-13
577322,1058,-9
578404,947,-13
579409,892,-19
580301,771,6
581037,824,0
582071,1050,-14
583156,919,-9
584135,841,-18
585115,897,-3
586269,1026,-7
587289,939,3
588181,785,-1
589355,1123,-21
590203,871,-10
591121,971,3
591686,704,-14
592807,1069,-13
593482,665,-2
594084,714,-6
594977,876,2
595828,1039,-16
596489,600,-3
597502,1029,-6
598100,658,-14
599074,967,-1
600043,862,-6
601081,881,-15
602110,1016,-19
602941,993,-19
603883,802,-14
605071,1159,-21
606417,1144,-21
607691,1085,-17
608552,973,4
609251,840,-21
610209,918,2
610995,733,-7
611693,733,-16
612724,940,-17
613593,741,0
614461,990,-7
615684,1103,-4
616757,1015,-13
617468,706,-17
618243,703,4
619241,912,-7
620263,934,-21
621443,1084,-2
622436,968,-13
623651,1017,-21
624650,1059,-15
625595,828,-21
626813,1063,-15
627699,1026,-9
628773,1063,-15
629541,807,-10
630496,910,-11
631527,956,-14
632110,624,5
633132,892,-11
634165,906,-9
635038,1050,-8
635935,908,-1
636815,737,-13
637370,690,-16
638241,865,-16
639036,963,-12
639883,819,-5
640695,869,-21
641513,938,-3
642443,798,-18
643060,713,-8
643700,785,-21
644600,988,-6
645811,1094,-21
646880,940,-14
647795,837,-13
648613,876,-11
649506,955,-13
650262,697,-17
651128,820,0
651784,607,-17
652857,915,-2
653773,915,-14
654497,727,-15
655200,732,-18
656107,820,-16
657081,845,-1
658295,1116,-14
659024,758,-7
660061,1012,-1
661086,989,-19
661765,705,-21
662559,736,-18
663303,908,-13
664067,935,-1
664791,903,-1
665513,868,-7
666606,1271,-9
667492,810,-10
668267,761,-6
668898,720,0
669505,618,5
670360,805,0
671489,943,-4
672630,1027,-21
673363,726,-10
674497,1113,-11
675401,823,-3
676319,957,-14
677185,915,-18
678160,1106,-5
679009,837,-17
679931,850,-12
680904,964,-8
681608,837,-8
682308,742,-20
682996,792,-1
683905,913,-9
684763,761,-9
685645,824,-4
686225,690,-12
687204,841,-9
687813,692,-8
688739,824,-4
689810,1045,-10
690956,1015,-15
692102,1051,-15
692847,690,-7
693651,698,-11
694551,925,-2
695624,943,-7
696564,964,-12
697394,835,-13
698505,974,-9
699318,777,-14
700009,600,-2
700766,776,-8
701466,743,-9
702489,859,-15
703709,1046,-17
704804,1125,-19
705786,890,-5
706492,681,-3
707415,1084,-18
708595,1081,-16
709729,1035,-15
710359,765,-7
710985,756,-8
711945,1039,-19
712896,809,-18
713777,844,-12
714666,956,-9
715744,936,-12
716494,726,-9
717228,694,-8
717829,730,-19
718857,966,-18
719716,953,-2
720573,1032,-11
721538,855,15
722540,926,-13
723527,873,-15
724297,748,7
725203,1057,-13
726279,1209,-20
727090,765,-11
728064,988,0
728783,605,-7
729535,808,-10
730337,760,-11
731269,904,-13
731936,722,-15
732620,653,-18
733754,1030,-5
734709,895,-11
735821,940,-17
737045,1277,-19
738267,1162,-5
739159,1055,-7
740543,1167,-5
741473,1089,-16
742230,870,4
743068,972,-2
743812,927,-13
744822,850,-9
745670,1024,-15
746600,1012,-15
747318,793,-1
747940,632,-7
748610,767,-9
749586,847,-19
750523,795,-1
751722,1005,-10
752823,953,-16
753808,883,-19
754874,943,-3
755719,773,-18
756520,918,-15
757131,733,-8
757715,685,-8
758649,866,-7
759408,844,-4
760596,1080,-21
761426,796,-20
762673,1148,-8
763547,846,0
764546,881,-9
765589,975,-9
766381,963,-12
766938,680,-6
767728,875,-1
768610,869,-13
769317,720,-21
770127,916,-20
770776,651,-12
771898,996,-21
772695,989,-5
773700,965,-5
774711,1009,-4
775861,986,-6
776691,1022,-9
777354,672,-18
778096,667,-5
778918,770,-3
780002,944,-21
780744,703,-21
781859,1024,-10
782593,865,-21
783651,923,-18
784586,955,-10
785305,690,0
786054,708,-19
787188,964,2
788347,1051,-15
789338,859,0
790097,781,-16
791034,852,-9
791655,600,-13
792503,840,-8
793593,1019,0
794503,872,-9
795420,1033,-17
796525,1073,-13
797433,1097,6
798298,872,-13
799436,1023,-11
800242,833,-4
800995,750,0
801752,874,-13
802334,716,-8
803025,632,-13
803854,790,-5
804537,764,0
805376,867,-16
806184,757,-4
807037,732,-13
808082,1019,-3
809412,1214,-9
810332,1113,0
811359,870,-3
812272,962,-14
813091,739,-6
813805,700,-21
814753,987,-21
815923,976,-19
816574,638,-7
817451,855,-21
818146,782,-11
819299,978,-16
819972,789,-15
820915,1146,-6
821798,833,-10
822972,1097,-10
824023,1118,-4
824870,765,-7
825533,692,-10
826236,786,-15
826947,696,-21
827571,772,-8
828263,644,-10
829321,982,-21
830121,769,-2
831303,1022,-8
832282,904,-6
832865,715,-2
833580,873,-21
834352,757,-3
835285,848,-10
836022,697,-13
837172,1113,-13
838402,1076,7
839032,748,-5
839678,803,5
840491,679,0
841301,839,-14
842359,925,-2
843306,876,-21
844127,899,-13
845290,1040,-10
845951,762,2
846790,1004,-3
847528,700,-11
848693,1073,0
849440,931,10
850218,709,-10
851235,1023,-5
851749,640,-13
852541,924,-15
853713,1051,4
854921,1046,-15
855520,710,-7
856420,863,-3
857598,1008,-18
858355,939,-16
859278,1005,-12
859868,659,-21
861182,1132,-21
861884,600,-7
863149,1339,16
864319,1131,-16
864997,600,0
865851,831,-20
866734,957,-8
867858,942,-10
868776,838,-8
869768,1004,-2
870641,826,-11
871525,981,-18
872533,884,3
873481,929,9
874638,1262,-9
875609,886,-10
876399,822,-5
877164,864,-2
877966,926,-20
878857,1054,-8
880108,1047,-11
880655,630,-8
881452,864,-19
882345,752,-17
883202,815,-10
884321,1014,-1
885485,1095,-9
886292,873,-21
887017,716,-20
887777,652,-9
888555,829,-20
889502,992,-12
890443,794,-13
891182,879,-4
891996,927,-12
893276,1200,-18
894120,729,-6
895342,1113,-11
896259,943,0
897414,1149,-21
898259,1053,-10
899443,1085,-6
900425,981,-12
901637,1065,-21
902799,1035,-2
903654,771,-3
904739,1084,-10
905610,1027,7
906681,916,-13
907668,952,-12
908731,964,0
909556,747,-8
910432,782,-17
911576,997,-15
912495,853,-4
913416,849,-18
914416,904,-9
915159,823,-7
915706,658,-10
916293,600,-10
917177,883,-2
917823,708,-3
918694,858,-4
919354,798,-1
920155,921,-16
920870,804,-9
921458,600,-11
922313,930,-7
923250,954,-10
923918,726,-10
924550,674,0
925448,896,-6
926239,809,-7
927055,748,2
928052,924,-10
928704,761,0
929519,873,-20
930609,1015,-17
931466,898,-16
932212,876,-14
933190,1071,-5
933996,836,0
935142,1052,-16
935803,636,7
936346,600,-21
937130,904,-14
937959,791,-6
938634,631,-14
940030,1290,-3
940947,790,-13
941686,839,0
942551,897,-18
943273,650,-7
944304,940,-11
945308,1105,3
946180,954,-19
947118,1136,-15
947781,764,-16
948557,655,-6
949664,1159,-20
950571,1116,-10
951345,696,-16
952242,852,0
953115,777,-14
953930,712,-13
955036,1046,-20
956153,1086,-12
957128,903,-17
957804,719,-3
959108,1109,-16
960195,1103,-13
961261,1002,-9
961934,600,-16
962943,902,-7
964039,1136,-5
964810,743,-1
965868,1149,3
966654,954,-3
967521,762,-9
968014,614,-6
968644,766,-10
969385,800,-18
970307,992,-10
971572,1060,0
972470,943,1
973161,715,-12
973926,795,2
974946,1060,9
975655,824,-10
976800,993,-16
977835,867,-4
978777,1096,-5
979294,626,-12
980304,953,-16
981574,1077,-19
982892,1129,-10
983771,1021,-6
984708,898,-1
985440,908,-5
986447,861,-10
987618,1102,-2
988253,604,-7
988997,802,-2
989839,872,-3
990603,926,-19
991748,1005,-3
992906,1059,-12
993779,909,-12
994746,1076,-11
995564,787,-10
996318,890,-7
996998,797,-21
997988,1027,-6
998685,834,-1
999728,994,-5
1000600,875,-7
1001157,691,-16
1001848,810,-15
1002660,841,-12
1003536,1023,-21
1004639,1006,-9
1005712,1048,-18
1006857,1072,-21
1007728,1081,-14
1008461,851,-16
1009418,816,-19
1010401,1223,-8
1011227,865,-8
1012022,669,-16
1013237,1056,-11
1014494,1120,0
1015250,836,-21
1016007,667,-1
1017010,898,-21
1017625,731,-2
1018271,776,-7
1018994,742,-7
1019948,907,-7
1021103,1098,-21
1021813,858,-9
1022539,681,-7
1023161,623,-19
1023991,895,-12
1024890,905,-16
1025975,975,-8
1026771,927,-3
1027608,729,6
1028335,729,-11
1029440,1085,-11
1030093,696,-7
1031039,814,-8
1031814,799,-14
1032543,780,-2
1033441,841,-12
1034590,1133,6
1035433,924,-20
1036230,878,5
1037118,977,-6
1038009,1017,-21
1038980,919,-3
1040146,1304,-16
1040940,775,-10
1041741,914,4
1042291,629,-17
1043121,993,-7
1044298,1166,-6
1045253,846,1
1046480,1116,-11
1047408,1070,-17
1048491,1055,1
1049320,766,-15
1050056,907,-2
1051246,1070,-10
1052165,979,-20
1052815,698,-12
1053914,922,0
1054735,857,-13
1055601,866,-8
1056649,953,-17
1057797,969,-10
1058528,729,-13
1059338,973,-3
1060603,1218,-12
1061464,977,-21
1062184,881,-20
1063095,889,-11
1064031,786,-10
1065024,970,-16
1065938,790,-16
1066558,715,-13
1067250,744,-17
1068268,1014,0
1069423,963,0
1070308,889,-4
1071591,1113,-7
1072406,827,3
1072952,657,-11
1074063,1040,-21
1074930,974,-21
1075746,954,-19
1076427,837,-3
1077296,1065,-6
1078642,1185,-20
1079728,976,-11
1080379,743,-18
1081393,1029,-18
1082519,986,-5
1083365,726,-7
1084151,724,-4
1085313,1020,-9
1086109,816,-10
1087679,1323,-20
1088688,850,-11
1089237,660,5
1090072,756,-7
1090990,984,-12
1092022,920,-16
1092781,897,-5
1093457,766,-12
1094224,918,-7
1095009,783,-15
1095932,845,2
1097212,1126,4
1098005,896,-10
1098793,836,-10
1099653,843,-8
1100489,784,-4
1101444,805,-5
1102702,1084,-3
1103500,756,-16
1104732,1035,-7
1105695,823,-5
1106476,887,-6
1107272,787,-9
1108130,871,-9
1109163,972,-11
1110090,1002,-11
1111112,1064,-21
1111870,708,-16
1112684,1013,-8
1113444,743,0
1114233,834,-16
1114814,604,-5
1115697,869,2
1116499,781,-14
1117748,1192,-9
1119077,1116,-8
1119872,885,-8
1120973,1160,-21
1121842,989,-2
1122968,966,-9
1123999,1099,0
1124836,908,-13
1126054,1068,1
1127053,955,-14
1128202,1202,-1
1129007,962,-10
1129899,762,-19
1130464,638,-7
1131589,965,2
1132605,1062,-12
1133772,1006,-5
1134602,784,-6
1135725,1045,-13
1137051,1208,-17
1138074,931,-10
1138883,830,-3
1139738,857,1
1140890,1089,1
1141646,918,-10
1142194,600,-1
1143234,932,-13
1144157,1004,-16
1145281,999,-5
1146195,923,-12
1147324,973,-17
1148398,922,-11
1149065,600,-18
1150146,1196,-16
1151181,984,9
1152285,1115,2
1153127,976,-21
1153885,918,-13
1154651,807,-15
1155419,855,-16
1156501,1024,-14
1157272,880,-21
1158198,1044,-14
1158890,765,-17
1159923,1057,-11
1161333,1269,-21
1162088,892,-20
1163046,996,-7
1163811,756,-14
1164847,1059,0
1165791,807,0
1166644,1026,-9
1167510,793,-11
1168524,892,7
1169522,880,-12
1170468,938,-7
1171410,1047,-18
1172370,1002,1
1173258,882,-5
1173944,647,-14
1174842,844,-1
1175584,806,-1
1176852,1191,-1
1178202,1188,-3
1179160,860,0
1179942,690,-11
1180502,684,-12
1181182,768,-16
1181935,839,0
1183300,1211,1
1184250,822,-19
1185141,1065,-6
1185914,855,-12
1186764,785,0
1187591,974,-14
1188340,838,-8
1189194,789,-10
1189729,610,-11
1190464,755,-21
1191207,888,-16
1191972,849,-13
1192753,883,-10
1193480,615,-11
1194511,912,0
1195289,952,-10
1196060,762,-8
1196899,775,-17
1197607,653,-1
1198584,854,-19
1199718,1079,-7
1200474,836,-2
1201477,1152,-14
1202408,894,1
1203253,914,0
1204106,1065,-11
1205054,954,-5
1206056,869,0
1207003,913,-9
1208082,1096,-8
1208996,1043,-21
1209759,802,-8
1210643,957,-11
1211552,969,-9
1212573,992,-6
1213371,837,0
1214040,623,-16
1214651,614,-10
1215838,1050,-7
1216775,1026,-8
1217704,899,0
1218346,600,-16
1218991,751,-10
1219800,768,-6
1220737,1057,-3
1221697,822,-15
1222581,903,-6
1223631,939,1
1224263,754,-15
1225084,987,-5
1225747,653,-12
1226744,902,-7
1227498,804,-12
1228252,799,-1
1228970,791,14
1229883,797,-1
1230760,833,-8
1231982,1062,-3
1232863,792,-11
1233901,1004,-13
1234832,853,-7
1235540,706,-5
1236274,855,-6
1237126,755,8
1237719,740,-7
1238805,998,-13
1239606,918,-13
1240449,850,-5
1241622,1006,-3
1242565,837,-12
1243294,639,-1
1244201,928,-13
1244898,786,-9
1245776,820,-3
1246918,958,-6
1247809,815,-6
1248391,669,-15
1249518,1262,-7
1250441,882,-1
1251290,929,-14
1252147,920,-12
1252713,600,-9
1253224,601,5
1254050,840,-6
1254578,608,-16
1255198,658,-8
1255963,887,-18
1256750,683,-21
1257823,987,-9
1258694,850,-14
1259470,880,-3
1260527,1102,-1
1261438,1036,-10
1262285,959,-10
1262953,665,0
1263868,1078,1
1264690,776,-1
1265642,812,-11
1266494,1028,-6
1267454,902,-10
1268386,1163,-9
1269398,979,-2
1270417,939,-13
1271554,1059,-21
1272559,1152,-1
1273584,884,-14
1274240,721,-12
1275279,959,-10
1276152,916,-13
1277026,945,-7
1277657,600,-8
1278789,985,-3
1280101,1248,-4
1281010,1052,-8
1282002,882,-3
1282691,764,-4
1283276,600,-12
1284214,1080,-8
1284947,845,-13
1285841,1059,-10
1287031,1178,13
1287708,823,-7
1288682,880,-2
1289205,604,-5
1289873,746,-20
1290910,1113,-12
1291551,710,-15
1292473,1123,3
1293167,839,-12
1293941,825,-12
1295006,998,-14
1295932,829,-8
1296833,967,-19
1297825,1100,-11
1298933,988,-8
1299577,736,7
1300417,896,5
1301537,1134,-16
1302217,765,-6
1303331,1088,-8
1304503,988,-21
1305395,1012,-4
1306427,1116,-19
1307252,967,-1
1308136,898,-4
1309087,909,-9
1310174,1072,-9
1311144,979,-5
1312289,1071,-10
1313247,1026,-12
1314211,1158,-2
1315469,1102,-5
1316464,1049,-21
1317384,1056,-9
1318318,803,-12
1319234,914,0
1320150,1128,1
1321021,875,-1
1321592,600,-1
1322668,907,-18
1323392,820,-9
1324377,825,-8
1325401,1027,-15
1326076,804,-9
1326856,768,-2
1327642,981,-10
1328574,847,-9
1329445,771,-3
1330573,1074,-11
1331551,1072,6
1332473,1050,0
1333214,674,-21
1334496,1209,-11
1335198,784,-16
1336088,1001,-8
1337031,1011,-17
1337976,952,-12
1338782,881,-21
1339477,764,-3
1340556,951,-1
1341334,748,-6
1341948,672,-15
1343012,925,0
1344394,1168,-10
1345881,1302,-16
1346821,845,-12
1348035,1123,-12
1349242,1043,-11
1350471,1043,-10
1351291,824,-11
1351948,753,1
1352758,938,-20
1353664,768,-8
1354460,741,-9
1355238,898,-2
1356115,858,-10
1357036,821,-14
1357863,700,-11
1359058,1266,-9
1360098,922,3
1360924,989,0
1361782,846,-5
1362747,881,2
1363820,1067,-1
1364759,812,-1
1366056,1214,-2
1366980,1089,-7
1367894,795,-21
1368731,937,10
1369999,1119,-9
1370861,884,-10
1371673,786,-13
1372437,859,-1
1373371,906,-17
1374015,664,-12
1374564,600,-10
1375471,831,-10
1376109,622,-13
1376954,749,-16
1377824,739,-21
1378769,852,-9
1379888,1104,-15
1380791,872,-9
1381870,955,-11
1382909,1085,-2
1383818,760,1
1384722,874,-3
1385787,964,-12
1386846,951,-6
1387408,612,-7
1388089,746,-19
1389058,1100,-1
1389984,1052,-17
1391112,1098,-15
1391741,713,-5
1392556,731,-12
1393317,834,-10
1394144,693,-10
1395149,863,-3
1395944,819,-19
1396598,798,-3
1397572,1004,-21
1398209,600,-6
1399224,1061,-3
1400134,859,5
1401157,974,-10
1402184,1037,-11
1403325,1019,-8
1404172,1004,-8
1404990,967,-6
1406516,1340,-15
1407196,653,-13
1408265,903,-4
1408928,826,-11
1409682,763,3
1410436,704,-9
1411377,841,-15
1412349,1004,-12
1413331,888,-9
1414101,654,0
1415198,1159,-12
1415866,791,-5
1416666,699,-4
1417341,792,-12
1418216,753,-8
1419211,992,-1
1420183,893,-4
1420874,826,-21
1421838,959,-12
1422680,1011,0
1423718,871,-19
1424912,1105,-6
1426033,1052,0
1426580,600,1
1427168,643,-21
1428294,1104,-12
1429085,717,-10
1429752,618,5
1430351,718,-21
1431382,999,3
1432042,765,-16
1432744,813,-10
1433492,903,-9
1434650,1013,-7
1435454,906,-9
1436324,927,-10
1437169,825,-8
1438057,920,8
1438981,1117,-21
1440016,1149,-17
1440950,929,-10
1442029,957,-6
1443055,871,-11
1443739,790,-21
1444343,738,-6
1445353,971,0
1446194,1013,-13
1447175,981,-3
1448138,1096,-10
1449007,879,-20
1449982,846,-11
1450990,842,-11
1452288,1141,4
1453178,919,-20
1454045,954,-5
1454794,722,-15
1455808,852,-5
1456677,812,-2
1457401,728,-16
1458394,943,-6
1459528,1035,-16
1460679,976,-19
1461597,909,1
1462393,906,-12
1463103,630,-11
1463919,698,9
1464811,818,-10
1465468,687,-13
1466578,931,-2
1467944,1274,-8
1469266,1208,-7
1470002,899,-8
1470805,725,-21
1471561,701,-11
1472763,1235,-2
1474016,1090,-3
1475026,964,-14
1475822,826,-10
1476823,947,-11
1477817,939,4
1478715,855,-4
1479953,1071,14
1480873,810,-10
1481686,846,-8
1482488,709,-5
1483302,883,-18
1484160,998,-6
1485018,816,-14
1485825,881,-13
1486839,960,-6
1488462,1383,-13
1489431,868,-9
1490402,816,-10
1491147,679,-8
1491677,643,-20
