timestep,ep_length,ep_reward
301680,638,-4
302421,893,-15
303391,901,-8
304405,969,-7
305434,910,-14
306542,1023,-18
307314,826,-16
307908,600,-9
308950,1134,-21
310078,987,-9
311045,897,-21
311614,689,-14
312680,918,-13
313850,1066,-13
314794,971,-2
316111,1120,-14
316930,736,-21
317883,1093,-10
318867,894,-8
319805,829,5
320669,933,-21
321186,631,-10
321900,838,-9
322572,668,-14
323834,1131,-14
324644,940,-19
325426,713,-21
326380,1099,-21
327041,682,-8
328008,908,-21
329001,997,-16
329968,928,-19
331052,1003,-4
332457,1229,-21
333617,990,-12
334848,1254,-3
335472,656,-11
336312,894,-9
337031,878,-21
338265,1118,-9
338922,729,-10
339586,785,-15
340464,849,-14
341407,893,-15
342122,811,-21
343141,1169,-20
344480,1171,-7
345386,848,-10
346164,797,-9
347500,1130,-21
348529,887,-10
349493,805,-5
350159,661,-15
350902,761,-18
351859,885,-11
352708,800,-10
353748,887,-11
354597,1016,-4
355392,912,-21
356320,940,-15
357182,931,-21
357907,795,-21
358754,926,-5
359554,738,-7
360521,1074,-21
361381,877,-2
362216,861,-21
363099,904,-15
364216,1060,-6
365173,942,0
366142,839,-19
367059,887,-3
368109,988,-3
368781,600,-9
369338,665,-21
370460,1167,-21
371423,929,-16
372270,976,-7
373434,1010,-9
374303,745,12
375246,1037,-13
375864,676,-21
376556,836,-6
377472,977,-20
378438,873,-13
379378,954,-14
380358,887,-3
381409,923,5
382453,898,-12
383616,1150,-9
384253,600,-9
385174,805,1
385868,721,-13
386948,1023,-21
388168,1048,-14
388896,901,-2
390048,1007,-21
390828,730,-4
391721,795,-21
392877,1109,-14
393803,955,-2
394577,763,-20
395108,635,-21
395990,1004,-20
396848,831,-21
397456,600,-19
398422,839,-16
398973,677,-21
399876,883,12
400761,983,-19
401408,731,-12
402123,834,-13
403128,1173,-9
403803,723,-9
404653,1019,-21
405444,815,-17
406268,1025,-21
407411,965,8
408717,1269,-19
409428,786,-21
410333,904,2
411293,856,-11
411984,712,-4
413065,938,4
414048,893,-21
414851,701,-16
415854,1133,-17
416519,765,-21
417526,1026,-19
418380,893,-10
419474,1131,2
420364,885,-17
421123,902,-21
421993,967,-21
422906,981,-15
423453,678,-12
424851,1206,-9
425777,830,-8
426430,753,-14
427213,766,-19
427963,882,-7
428883,1074,-18
429967,1020,-15
431248,1284,-21
432244,934,-15
433016,792,-8
433876,858,-21
434691,738,-12
435462,645,-13
436400,972,-4
437218,852,-14
438326,1044,-15
439406,1146,-6
440267,1034,-21
440919,700,-3
441667,799,-21
442472,802,1
443539,914,10
444463,810,-11
445147,848,-8
446122,918,-10
447159,888,-17
448121,895,-16
448911,892,-21
449744,795,-11
450777,903,0
451963,1156,-18
453241,1096,-21
453861,774,-8
454619,799,-14
455296,693,-8
456297,891,-12
457419,1040,-2
458196,855,-17
458965,899,-14
459490,633,-5
460630,979,-13
461689,1016,-6
462846,1101,0
463833,904,-9
464673,948,-8
465448,771,-12
466565,1087,-14
467510,904,-17
468492,947,-15
469297,948,-21
470131,937,-12
470915,752,-8
471998,936,-18
472746,760,-21
473746,854,-3
474677,837,-5
475787,983,-21
476616,886,-12
477407,694,-2
478265,948,-3
479121,1064,-21
480160,1003,4
481103,1141,-8
481793,759,-10
482590,781,-13
483392,759,-2
484222,784,-2
485193,1208,-5
486513,1122,-20
487491,1086,-9
488217,733,-17
488751,617,-11
489656,929,2
490648,1078,-21
491997,1308,-12
492570,688,-19
493754,1031,-21
494637,877,-21
495144,600,-2
495859,757,-1
497041,1087,-13
497901,1003,-19
498430,652,-14
499149,609,0
500076,910,0
500974,872,-12
501673,795,-18
502776,1102,-16
503641,864,-21
504582,971,-9
505618,945,-21
506719,1011,-6
507444,734,-17
508173,783,-2
509061,745,-14
509741,699,-7
510586,782,-12
511414,905,-3
512101,616,-2
512745,755,-2
513681,833,-18
514575,760,-6
515716,1160,9
516340,600,-14
517308,836,5
518162,884,-8
519357,1013,1
520136,773,-5
520941,789,-4
522005,1073,-21
523020,1155,-21
524096,984,-12
524804,736,-21
525414,600,-2
526310,898,-21
527356,892,-12
528375,1061,1
529492,1009,-10
530487,882,-8
531341,941,-14
532209,760,-20
532925,803,-19
533812,1106,-9
534386,679,-21
535534,1055,-2
536914,1172,-6
537625,718,5
538631,901,4
539719,925,-5
540367,801,-13
541065,600,-8
541848,774,-10
542851,857,-8
543676,866,-4
544658,1157,-13
545768,1015,-12
546520,896,-12
547354,894,4
548500,1060,-2
549393,897,-4
550191,865,-21
550943,837,-11
551676,788,-3
552588,822,-17
553328,738,-13
554581,1115,-3
555388,885,-12
556114,786,-16
557010,941,5
558004,1086,-20
558756,905,-15
559716,882,-6
560979,1120,-6
561810,828,-21
563082,1240,2
564194,945,-10
565022,830,-14
566210,1081,-12
567094,809,-15
567770,747,-16
568486,756,0
569516,918,-20
570288,709,0
571193,865,-9
572200,856,-21
573134,999,-18
574285,1041,-7
575076,829,2
575928,716,-7
576583,613,-15
577600,921,-1
578616,959,-7
579362,848,-5
580443,947,-14
581795,1195,-10
582570,848,-21
583670,981,15
584897,1104,-8
585611,741,-5
586418,1004,-15
587028,642,-6
588092,914,-3
588748,644,-14
589473,763,-5
589958,600,-19
591037,1054,-21
591828,822,-19
592413,666,-10
593378,904,-21
594309,944,-16
595029,795,-10
596570,1318,2
597621,1095,6
598425,827,-5
599266,961,-8
600233,1053,-21
600909,758,-3
601599,697,-17
602597,1077,-20
603258,770,5
604029,855,-9
604938,854,-4
605530,733,-1
606834,1159,-13
607810,1034,-12
608787,847,4
609623,993,-15
610464,805,-15
610954,600,-12
611826,824,-21
612408,600,-15
613346,918,2
614328,997,-13
615044,783,-10
615770,717,-10
616641,830,-10
617397,695,-13
618325,1000,-21
619311,923,-7
620214,781,-12
621338,988,-13
621970,600,-21
622866,955,-21
623426,600,-15
624397,822,-12
625563,1102,-5
626500,906,4
627629,1187,-9
628404,671,-2
629265,897,-1
630032,821,-13
630876,1030,-3
631655,765,-18
632329,716,-15
633282,1120,-11
634297,1122,-17
634859,600,-12
635412,685,-16
636209,975,-17
637334,1000,-2
638313,895,-21
639499,1022,-21
640699,1021,-8
641667,991,-19
642542,798,-13
643312,742,-21
644223,845,-21
644945,790,-9
645630,848,-12
646187,600,-10
646995,756,-14
648159,1124,-10
648819,764,-17
649615,790,-19
650416,913,-6
651412,973,-2
652036,766,-19
652667,771,-3
653506,754,-6
654305,837,3
655059,731,-15
655975,913,-21
657047,1094,-10
657753,741,-20
658575,722,-21
659110,600,0
660402,1150,-10
661487,999,-17
662414,1067,-17
663254,893,-12
664323,935,-21
665104,788,-19
665920,899,-21
666783,779,-7
667715,852,3
668572,981,-16
669848,1147,-13
671049,1118,-6
672159,1033,-21
673013,1049,-17
673839,981,-13
674631,892,1
675562,778,-19
676381,700,-9
677170,715,-7
678106,1076,-18
678939,845,0
679803,901,-10
680853,1098,-21
681792,924,-9
682607,922,-14
683418,900,-15
684234,901,-15
685377,977,10
686747,1169,-21
687589,989,-17
688907,1182,-6
690230,1108,-5
691262,913,-20
692197,791,-5
693322,1144,-5
694065,705,-21
695005,1070,-5
695891,895,0
696882,931,0
697633,869,-4
698490,763,-5
699122,747,-3
699931,855,-2
701297,1291,-11
702222,932,-3
702949,780,-11
703827,871,-10
704818,852,-21
705597,774,-16
706426,798,-19
707219,776,0
707797,611,1
708859,947,-6
709690,765,-17
710562,1039,-3
711778,1074,-4
712641,844,-20
713791,1011,-13
715235,1229,-20
715920,845,-14
716867,825,-21
718000,1119,1
718922,769,-13
719763,851,-17
720813,955,-5
721531,771,-20
722151,636,-11
723031,922,5
723804,823,-18
724893,1021,-4
725595,683,-8
726356,764,12
727180,977,2
727972,959,-17
728668,796,-12
729719,891,-1
730859,1095,-21
731845,859,-7
732756,994,-21
733563,817,-21
734618,923,-13
735403,827,-21
736260,822,-20
736982,889,-2
738089,1003,-1
739241,984,-9
739724,600,-11
740447,831,-14
741531,1015,-9
742796,1093,-21
743331,638,-7
744079,677,-9
744870,989,-21
746152,1104,-13
746746,600,-6
747612,857,0
748240,771,-21
749070,966,-21
750244,1067,0
751302,901,-3
752290,1073,-7
752858,691,-14
753827,948,-11
754821,1223,-12
755804,1017,0
756701,1010,-18
757543,740,-15
758650,1069,-15
759534,1020,-20
760664,948,-11
761329,748,-1
761924,642,-11
762567,790,-16
763557,1183,-12
764584,933,-18
765402,987,-9
766653,1099,-12
767893,1036,1
768583,702,-6
769377,774,-9
770273,908,-16
771330,1007,-13
772337,1000,-6
773554,1054,-14
774175,757,-18
775156,1101,-15
776139,868,-9
777174,1046,5
777913,870,-5
778669,757,-21
779182,600,-1
779978,912,-21
780778,734,4
781921,1197,-14
782621,702,0
783538,872,-13
784656,955,-14
785552,1018,-4
786127,662,-11
786751,723,-21
787448,805,-6
788466,856,-11
789337,848,-18
790304,922,-11
790815,611,-8
792046,1038,-2
793116,959,3
793899,780,-17
794729,839,-4
795949,1100,-9
796700,826,-3
797625,935,-21
798534,766,-21
799513,821,-8
800218,877,-6
801706,1295,-11
802578,814,-10
803621,924,-8
804399,812,-12
804988,618,-16
805733,892,-9
806805,1022,-12
807834,1059,-15
808663,709,-21
809300,759,-13
810258,950,-20
811691,1203,-13
812535,1032,-14
813645,926,-13
814526,758,-4
815331,872,-9
816494,1174,-9
817153,753,-5
818277,951,-21
818881,677,-16
819853,896,-2
820848,924,-19
821584,818,-8
822440,749,-21
823077,744,-10
823994,942,-7
824897,896,-5
825796,836,10
826778,882,-18
827686,862,-19
828797,1068,-16
830064,1091,-21
831195,944,-21
832094,895,-21
833202,994,-7
834378,1028,-20
835156,913,-12
836162,989,5
837073,911,6
837888,895,-21
838878,833,-15
839699,793,-16
840761,951,-21
841686,1011,-17
842590,935,-16
843507,937,-21
844669,1045,-21
845846,1037,-16
847273,1227,-15
848039,766,-21
848915,813,-21
850061,964,-7
850780,751,-4
852218,1201,-14
853208,1100,-13
854109,893,-13
855299,1001,16
855880,616,-21
857026,1114,-11
857843,959,-9
858904,1157,-16
859659,802,-12
860477,739,-5
861394,988,-10
862272,841,-16
863007,710,-11
864203,1070,-19
864806,600,-21
865689,1041,-20
866658,992,-21
867948,1231,-12
868971,946,2
870069,956,4
870813,673,-21
871877,920,-18
872664,811,-11
873545,860,-17
874477,892,-20
875656,1015,-4
876668,883,-7
877472,826,-19
878111,619,0
879078,1149,-11
880291,1021,-15
880997,863,-13
881940,969,-5
882998,1006,-10
883959,1021,-16
884801,874,-10
885760,939,-12
886547,949,-21
887329,914,-11
888381,1092,-7
889285,837,-6
890157,1043,6
890936,882,-21
891837,938,-6
892670,726,-7
893640,957,-7
894542,961,-17
895244,600,-9
895922,740,-16
897028,934,-5
898004,967,-3
898700,681,-11
899653,1007,-19
900515,882,-8
901442,1023,-5
902357,925,-4
903405,927,-8
904428,1074,-10
905449,1006,-13
906085,644,5
906684,701,5
907782,944,-17
908486,807,-17
909397,1041,-9
910136,626,-13
910881,764,-5
911397,624,-15
912499,1011,-17
913481,874,-10
914545,976,-12
915355,829,-21
916166,772,-10
916987,971,5
918125,968,-21
918777,731,-5
919749,903,-3
920435,699,-21
921129,734,-8
922161,989,-8
923066,815,-21
923845,888,-21
924569,813,-8
925718,1114,-21
926586,895,-14
927873,1214,-2
928529,752,-8
929700,1081,-18
930582,816,-13
931428,804,-6
932479,1059,-21
933843,1264,-17
934599,854,-21
935478,998,-5
936629,987,-12
937499,1044,-3
938717,1093,-19
939416,821,-3
940135,747,-16
940800,794,-1
941488,833,-3
942269,824,-14
943439,1107,-8
944512,947,-16
945845,1154,-6
946813,996,-20
947874,898,-17
948664,789,-8
949623,1076,-11
950315,768,-14
951243,901,-7
952250,1018,-9
953482,1074,-12
954442,841,-18
955536,931,-4
956294,798,-12
957187,979,-1
958016,972,2
959292,1082,-8
960147,853,-18
960943,964,-21
962010,1170,-1
962973,983,-14
964046,915,-19
964874,868,-18
966248,1275,-9
967229,870,-12
967799,663,-1
968588,785,-15
969610,962,0
970759,1162,-21
971523,857,-2
972522,874,-10
973325,883,8
974382,1137,-6
975185,830,-7
976251,931,-3
977159,818,-21
978153,856,-21
979080,871,-11
979757,724,-21
980839,924,-15
981556,807,-7
982698,1057,-14
983556,927,-2
984811,1333,-21
985588,731,-9
986429,714,-15
987221,723,-5
988191,887,-6
988934,690,7
989815,935,-3
990463,796,-20
991604,1091,-2
992842,1079,-12
993780,869,-6
994447,659,-8
995134,742,-9
996149,949,-4
996791,600,-10
997683,930,-7
998436,923,-11
999454,1035,-12
1000374,932,-21
1001281,811,1
1002170,986,-10
1003338,999,2
1004544,1112,-19
1005344,832,-13
1006203,767,-8
1007001,921,-6
1007855,1023,-3
1008626,948,-9
1009233,600,-11
1010052,865,-8
1010938,876,-12
1011623,804,-21
1012322,668,-21
1013632,1128,-18
1014918,1215,-21
1015766,859,-12
1016603,741,-2
1017535,843,-6
1018192,781,0
1019218,1119,-10
1020195,1106,-1
1021049,831,-12
1021953,927,1
1022899,998,-18
1023836,977,-5
1024806,874,-2
1025578,721,-20
1026440,933,-21
1027628,995,-9
1028268,793,-6
1029397,1203,-15
1030209,858,-11
1030998,854,-1
1031969,1078,-1
1032881,826,-4
1033375,600,-8
1033941,679,-12
1035136,1015,-7
1036079,923,-8
1037039,909,-9
1038269,1029,2
1039001,802,-9
1039984,1142,-1
1040590,713,-7
1041356,823,-5
1042155,897,-6
1042887,665,0
1043702,1007,-18
1044623,850,-20
1045664,918,-14
1046373,665,-15
1046868,600,-21
1047824,820,0
1048501,627,-21
1049395,857,0
1050070,772,-9
1051295,1065,14
1052057,854,-21
1052942,913,-12
1053735,802,-7
1054524,692,-21
1055641,964,2
1056823,1001,-14
1057819,860,-12
1058517,758,-20
1059832,1206,-21
1060718,1005,-9
1061519,932,-13
1062170,771,-10
1062886,785,-15
1063945,959,-1
1064865,776,-19
1065522,607,-18
1066567,1023,-21
1067298,858,-12
1068267,996,-21
1068852,692,-10
1069632,926,-15
1070835,1019,-21
1071999,1236,-20
1073015,985,-10
1073945,952,-13
1074947,977,-18
1075882,818,-19
1076460,666,-21
1077268,855,-3
1078245,854,-14
1078992,668,-6
1079959,934,-10
1081195,1121,-15
1082067,799,-21
1082905,892,-9
1083687,804,-5
1084809,1023,-12
1085575,871,-21
1086443,833,0
1087480,1045,-21
1088216,915,-12
1088995,746,-7
1090122,1020,-17
1091218,1077,-21
1092054,726,-13
1092944,859,-2
1093650,705,-9
1094483,862,-20
1095406,789,-21
1096217,802,0
1097431,1032,-20
1098298,917,-1
1098938,798,-9
1099865,883,-21
1100945,959,-12
1102586,1400,-21
1103453,944,-10
1104368,936,-21
1105398,890,-1
1106419,892,-14
1107010,730,-8
1107761,894,-10
1108685,796,-21
1109497,976,-15
1110642,1072,-21
1111785,1000,-20
1112814,986,-19
1114023,1069,-19
1115171,1123,-21
1116075,941,-21
1116789,647,-21
1117610,895,-5
1118464,839,0
1119337,910,-17
1120243,847,-6
1120924,600,-7
1121508,715,-21
1122407,944,-2
1123457,1106,-5
1124356,788,-8
1125168,963,1
1126331,1081,-10
1127320,851,-2
1128323,926,9
1129407,1106,-12
1130113,600,-9
1130905,909,-6
1131964,989,-4
1133339,1202,-1
1134383,917,-13
1135324,820,-21
1136098,856,0
1136831,873,-12
1137847,1040,-19
1138768,828,-14
1139646,753,-8
1140477,986,-3
1141407,857,-8
1142448,1078,0
1143838,1199,-14
1144699,750,-21
1145649,1115,-11
1146342,727,-6
1147545,1079,-16
1148220,831,-20
1148994,865,-5
1150032,890,-13
1150697,732,-10
1151766,1141,-12
1152789,879,-5
1153671,951,-6
1154375,671,0
1155367,831,-21
1156557,1091,-14
1157363,857,-16
1158368,893,-13
1158884,623,-3
1159986,919,-7
1160856,761,-21
1161795,997,-6
1162805,940,-1
1163754,817,-15
1164433,670,-4
1165175,830,-16
1166238,902,-21
1167210,891,-17
1167851,703,-1
1168971,957,0
1169678,718,-19
1170520,898,-20
1171406,751,-8
1172205,944,-2
1173220,1151,-18
1174162,874,-18
1174785,735,-19
1175883,1068,-12
1176868,1124,-21
1177671,955,-16
1178594,1001,-19
1179357,705,-21
1180541,1091,0
1181245,722,-20
1182014,959,-15
1182869,748,-11
1183833,1005,-19
1184860,905,0
1185973,1033,-11
1186652,755,-10
1187329,750,4
1188071,836,-14
1188916,740,-10
1189995,1054,-21
1191104,1040,-3
1192349,1179,-21
1193138,887,-2
1193989,889,-21
1194686,735,-15
1195353,813,-9
1196104,839,-15
1196984,991,11
1198224,1061,-18
1199550,1189,-18
1200513,1030,-16
1201423,813,-12
1202337,903,-11
1203191,769,-10
1204201,875,-11
1205442,1044,-16
1206421,850,-6
1207380,1131,-8
1208465,972,-21
1209212,927,-9
1209999,946,-15
1210918,874,-11
1211776,920,-12
1212908,964,-2
1214067,1100,-14
1215019,1074,-12
1215870,949,-16
1216476,632,-7
1217260,923,-15
1218084,898,-21
1218872,954,-18
1219749,796,2
1220844,1127,-12
1221973,967,-21
1222907,828,-6
1223942,869,-14
1224615,840,-5
1225366,839,-12
1226338,1170,-6
1226978,733,-15
1227901,1103,-15
1228662,894,-19
1229643,839,-7
1230596,1049,-16
1231741,957,2
1232853,977,-4
1233774,917,-9
1234676,1027,-15
1236061,1204,-21
1236977,833,-14
1237744,804,-14
1238839,957,-20
1239711,884,-4
1240379,834,-17
1241250,911,-20
1242114,994,-21
1243302,1011,-15
1243886,703,-2
1244685,790,-5
1245845,1011,-12
1246902,893,-8
1247870,850,-5
1248460,712,-7
1249251,955,-14
1249960,621,0
1250752,962,-12
1251864,1136,-8
1252429,605,-11
1253738,1138,-9
1254808,939,-21
1255795,941,-21
1256616,837,-3
1257516,940,-16
1258247,785,-16
1259356,1009,-1
1260239,906,0
1261119,746,-10
1262287,1104,-8
1263227,1009,-12
1263809,603,-15
1264563,862,-3
1265564,906,-15
1266448,1078,3
1267150,684,-4
1268263,1225,-3
1269220,840,-16
1270061,966,-21
1271108,985,-8
1272073,810,-21
1273262,1044,-17
1274283,1052,-18
1275259,897,-12
1276234,814,-5
1277106,778,-12
1278055,1011,-6
1278930,736,7
1279716,866,-7
1280433,789,7
1281150,849,-16
1281977,793,-1
1282954,915,-7
1283699,704,-12
1284491,815,-15
1285447,894,-21
1286262,1012,-21
1286944,792,-13
1287644,688,0
1288397,721,-17
1289405,987,-8
1290199,690,-21
1291071,1070,-1
1292139,1269,-14
1293007,851,-7
1293959,877,-18
1295091,1128,-4
1295706,689,4
1296625,995,-10
1297373,866,0
1298043,724,-3
1299087,945,-15
1300058,1033,-10
1300758,698,-6
1301959,1206,-19
1302839,945,-17
1303605,688,-12
1304331,872,-21
1305330,956,-21
1306135,678,-13
1307005,932,-9
1308033,866,-13
1309144,1001,-2
1310104,925,0
1310735,623,-6
1311428,826,0
1312317,1091,-16
1312877,661,0
1313769,958,-10
1314602,801,0
1315734,1138,-20
1316619,801,-21
1317491,1048,-18
1318326,867,-12
1319177,943,-12
1320266,1048,-12
1321184,780,-13
1322287,1051,-21
1323255,967,-14
1324457,1122,-5
1325249,738,-21
1325852,690,-15
1326613,890,-8
1327681,957,-21
1328770,935,-14
1329623,715,-8
1330371,855,-18
1331145,900,0
1332149,1073,-21
1333508,1209,-15
1334189,825,-8
1335029,736,-7
1335764,725,-18
1336670,817,-6
1337475,726,-12
1338035,683,-1
1339110,950,-21
1339980,766,-21
1340754,817,-12
1341702,862,-7
1342565,854,-10
1343589,995,-14
1344514,942,-21
1345285,787,-6
1346269,924,-8
1347139,922,-10
1348100,948,-21
1348882,774,-5
1349852,809,-21
1350984,953,-14
1351824,756,-10
1352692,892,-10
1353465,722,-12
1354593,1088,-13
1355432,703,-4
1356565,959,-21
1357323,869,-21
1358183,823,-6
1358972,930,-13
1360010,866,-11
1361236,1066,-21
1362126,1036,-16
1362774,669,-13
1363677,818,-19
1364366,777,-20
1365130,734,-10
1366115,1075,-3
1366799,728,-1
1367446,712,-16
1368251,975,-15
1369210,1002,-18
1370079,985,-6
1370777,842,-19
1371841,937,1
1372543,739,-7
1373766,1023,-15
1374564,715,-11
1375280,600,-21
1375851,695,4
1376859,1049,-8
1377553,863,-11
1378425,822,-16
1379154,849,-13
1380279,1034,3
1380999,867,-14
1381783,884,-6
1382678,859,-15
1383944,1107,-2
1384761,893,-21
1385911,1136,-2
1387192,1112,-2
1388059,964,0
1388958,943,-6
1389809,1034,-5
1390917,934,-20
1391686,907,-12
1392546,1057,-21
1393406,1024,-21
1394276,982,-6
1395158,798,-18
1396216,918,-11
1397318,1136,-21
1398512,1170,-16
1399468,966,-21
1400378,807,-21
1401239,744,6
1402117,755,-19
1402914,934,-17
1403728,744,-8
1404400,751,-17
1405289,864,-6
1406227,1157,-12
1407086,790,-11
1407944,764,-5
1408730,818,1
1409941,1012,-2
1410491,636,-20
1411368,752,-6
1412136,841,-21
1412888,842,-21
1413729,928,0
1414844,1050,2
1415744,794,-21
1416642,1068,-18
1417498,916,-16
1418660,1052,-18
1419775,1022,-19
1420763,1118,-17
1421719,906,-4
1422455,759,-7
1423450,990,1
1424522,1025,-6
1425533,861,-9
1426192,730,-12
1427083,1041,-4
1428117,925,-13
1428829,825,-21
1429595,751,-7
1430535,867,-10
1431201,799,-11
1432247,931,-8
1433247,1085,-9
1434019,735,-17
1434798,790,-16
1435597,684,-7
1436710,1078,-5
1437742,892,-21
1438696,868,-14
1439289,732,-15
1439999,865,-13
1440917,968,-3
1441807,957,-14
1442527,744,-8
1443534,989,0
1444385,926,-6
1445186,767,0
1445905,729,-15
1446902,853,-21
1448123,1139,-12
1448857,656,-9
1449588,798,-21
1450555,818,-7
1451552,883,-7
1452395,866,5
1453379,913,-17
1454306,998,-16
1455062,827,9
1455894,1012,-21
1456409,600,-7
1457374,924,-21
1458181,858,-19
1458889,733,-15
1459712,705,-3
1460474,839,-21
1461521,1067,-9
1462181,725,-13
1462867,771,-11
1463741,865,-3
1464643,806,-21
1465741,1238,-16
1466632,884,-9
1467298,600,-7
1468148,823,-20
1469351,1044,-1
1470379,869,-17
1471169,741,5
1472197,933,-21
1473296,1105,-9
1474166,737,-21
1475244,1071,-6
1476101,860,-18
1477431,1182,0
1478382,932,-9
1479321,899,-21
1480235,796,-11
1481045,689,-14
1481782,755,-21
1482846,950,7
1483727,870,0
