timestep,ep_length,ep_reward
146944,972,-21
147591,647,-12
148256,681,-7
148884,779,-21
149637,941,-21
150360,756,-20
151150,734,-11
152107,976,-1
152992,912,0
154117,1164,-15
155033,980,-16
155670,715,-16
156732,953,0
158015,1132,-21
158916,1026,-4
159802,885,-2
161116,1156,-4
161667,649,-6
162512,1035,-2
163498,1161,-18
164317,848,-21
165199,795,0
166264,909,-13
167274,979,-15
168137,747,-21
169176,882,-17
170143,980,-9
170881,920,-20
171628,865,-19
172600,991,-4
173345,901,-15
174058,651,-8
175014,1129,-21
176201,1085,-16
177262,913,2
178288,1022,-10
179158,885,-9
179791,744,-12
180648,917,11
181566,970,-6
182570,1141,-12
183230,773,-14
183782,600,-21
184822,934,-20
185518,641,-3
186644,1125,-21
187440,947,-7
188234,817,0
188898,638,-18
189697,905,-11
190781,1230,1
191711,1030,-2
192498,803,0
193570,1005,-6
194497,967,-21
195442,1085,-5
196207,850,-10
197128,899,1
197923,775,-16
198668,902,-21
199676,885,-2
200478,915,3
201653,1038,-20
202394,883,-10
203460,1004,-14
204377,867,-21
205511,1010,-9
206199,600,-15
206683,600,-3
207494,747,-7
208410,937,-19
209098,600,-11
210145,906,-11
210889,870,1
211875,1011,-20
212592,854,-12
213709,949,-19
214778,912,-13
215625,904,-15
216470,792,-12
217156,810,-21
218124,862,-14
218822,745,-9
219522,713,-6
220168,649,1
220838,628,-6
221521,831,-11
222325,702,-9
222879,646,2
224070,1026,-5
225281,1046,-7
226111,808,-10
226964,818,-11
227782,775,-16
228610,884,-2
229371,939,-14
230229,761,-18
231468,1148,-16
232382,802,-8
233196,906,4
234121,992,-21
234708,600,-1
235476,890,-21
236308,959,0
237073,830,-8
237915,905,-11
238433,623,-9
239342,1131,-10
240517,1170,-17
241329,682,-9
242085,843,-12
242866,693,-16
243874,1000,5
244726,857,-21
245647,834,0
246827,1033,-10
247634,795,-10
248415,682,-15
249374,829,-3
250216,722,-7
251087,886,-18
251689,618,-1
253210,1287,-21
254151,838,-14
254880,803,-4
255601,821,-11
256876,1091,-5
257972,979,-15
259188,1074,0
260524,1267,-20
261375,814,-18
262085,888,-12
263283,1089,-21
263860,600,-13
265167,1103,-21
266202,1021,-11
267427,1060,-4
268322,830,-3
269525,1080,-19
270506,935,-12
271345,881,-21
272315,932,-15
273099,975,-17
273785,849,-8
274592,781,-5
275429,1021,-5
276401,952,-13
277553,968,-19
278606,897,-16
279624,1008,2
280155,640,-12
281184,1133,-17
282281,1070,-14
282846,703,-6
283865,873,6
284705,809,0
285637,1005,-12
286491,1066,-12
287373,841,-20
288354,1202,-12
289405,966,-3
290531,975,-14
291434,1003,-20
292197,888,-3
293350,1027,-15
294312,1017,-12
295503,1110,-10
296589,955,-19
297288,765,-4
298093,733,-20
298943,922,-3
299822,1022,-2
300387,600,-14
301034,731,-1
301982,924,-8
303041,925,-16
303845,675,-4
304822,999,1
305564,715,-10
306371,818,-21
306961,626,-15
308105,957,-21
308996,900,-21
310026,1188,-7
311006,1069,-14
312234,1060,-7
313379,1010,0
314308,926,-16
315169,846,-9
316185,972,-21
317360,1044,-3
318095,736,0
318767,698,-9
319570,834,-1
320878,1113,-19
321946,966,-3
322470,600,-14
323385,791,-3
324355,1163,-13
325160,817,-12
326078,1078,-10
327127,1038,-6
328087,904,-18
328872,860,-7
330132,1214,-7
330781,793,-21
331878,1027,-4
332691,1006,-21
333713,1108,-11
334666,817,-2
335583,1034,-10
336484,994,-15
337098,662,-10
337926,721,-12
338741,928,-3
339449,719,-8
340538,990,-2
341412,991,-12
342253,919,-18
342847,704,-14
343753,868,-10
344674,1090,-3
345629,840,-16
346561,996,-17
347642,965,-10
348529,797,-17
349625,1074,-2
350502,966,1
351284,847,-4
352438,962,3
353167,642,-21
354174,1023,-6
354933,660,-3
355647,600,-20
356582,1154,-18
357626,921,-18
358735,1142,-13
359621,985,-13
360457,976,-14
361565,1015,-16
362378,682,-15
363018,696,-16
363731,750,-11
364733,985,-3
365427,845,-10
366345,1045,1
367421,1040,-15
368534,987,-13
369667,1016,-4
370424,870,-8
371419,1195,-8
372133,626,-9
373252,1121,-4
374066,845,-16
374606,661,-21
375628,1230,-1
376825,1093,-16
377794,876,-16
378667,802,-11
379576,824,-21
380143,600,-10
380868,775,-4
381611,685,-21
382589,990,-9
383481,1083,-6
384289,874,0
385272,867,-4
386143,1029,-20
386663,631,-7
387567,859,-12
388667,1222,-3
389434,862,-17
390422,935,-5
391144,802,-8
391845,720,1
392519,720,-17
393497,870,-21
394276,824,-14
394950,741,-11
396145,1227,-21
396848,856,-14
397811,1015,0
399040,1047,-1
399961,1106,-8
400721,742,-18
401681,879,-12
402212,625,-14
403492,1103,-8
404530,898,-5
405383,918,-5
406294,880,-14
407163,1011,-3
408085,866,-21
408943,753,-17
409835,894,-14
410842,982,-21
411431,724,-21
412627,1216,-7
413415,904,-21
414487,998,-17
415191,600,-9
416122,816,-11
417075,994,-21
417848,948,-5
418582,822,-12
419276,791,-17
420026,835,-13
421075,925,-12
421909,810,-21
423053,990,-6
424081,893,-13
424917,898,-10
425738,883,-14
426579,887,-14
427491,793,-15
428349,829,-21
429167,804,-14
429897,733,-5
430623,783,-13
431551,841,-8
432143,719,12
433110,940,0
433788,718,-4
435069,1345,-17
435832,952,-6
436926,1013,-10
438142,1073,-11
439042,847,-13
440186,1227,-7
441385,1150,-9
442295,885,-7
443375,984,2
443929,672,-12
444717,964,-21
445503,658,-19
446320,684,-9
447372,976,-11
448220,755,-12
449216,907,4
450048,846,-6
450870,850,-7
451957,1141,-8
453001,1092,-8
453813,695,0
454616,727,-9
455814,1142,-9
456886,971,-5
457728,891,-14
458685,890,-12
459462,656,-7
460113,785,-15
460968,953,-21
462207,1079,-8
463049,923,-7
464029,1024,2
464897,878,-21
465750,1044,-7
466754,904,-13
467425,600,-13
468192,821,-21
468861,749,-21
469791,1040,-6
470397,600,-9
471595,1030,-13
472581,842,1
473244,682,-11
474023,923,-7
475027,868,-21
475851,980,-11
476839,1049,-5
477905,1161,4
479015,1206,-21
479793,885,-11
480879,1041,6
481581,620,-21
482456,897,-8
483433,921,-14
484692,1228,-21
485712,877,-9
486431,840,-21
487673,1068,-20
488803,1104,-1
489582,948,3
490688,996,0
491886,1007,-16
492904,947,-12
493652,890,-9
494476,886,-21
495510,952,-18
496478,1041,-13
497541,903,-15
498676,1046,-18
499755,920,-18
500603,848,2
501506,1026,-21
502596,1141,-21
503466,1064,-1
503999,636,-18
505287,1156,-14
506169,1009,-9
507118,1016,2
508044,791,0
508897,982,-1
509488,679,-9
510644,1036,-21
511607,1105,-12
512345,915,-14
513256,810,-18
514187,1001,-14
515059,872,-8
516288,1168,-18
517058,731,-21
517923,1007,-21
518583,628,-20
519391,808,-16
520130,824,2
521217,934,-3
522045,943,-12
523227,1010,0
524080,910,-9
524652,600,-6
525614,1026,-4
526381,952,-21
527150,925,-19
528327,987,-10
529082,804,-9
530033,1052,-14
530879,1049,-13
531535,728,1
532450,884,-16
533536,1122,-14
534262,718,-11
535534,1264,-5
536311,952,-13
537194,1095,-20
537965,737,-17
538678,719,-13
539409,894,-7
540512,987,-10
541203,600,-21
542044,957,-12
542878,898,-3
544038,1044,0
545341,1098,-21
546286,1008,0
547205,1024,-20
548463,1173,-9
549117,670,-5
550215,1011,-21
551151,1018,-15
552294,1057,0
553385,1139,-18
554276,828,-16
555364,936,-8
556102,855,-2
557016,1018,-1
558055,916,-13
558738,768,-6
559419,785,-11
560372,1018,-18
561304,980,-21
562110,968,-14
562748,628,-17
563415,818,-1
564185,728,-21
565354,979,-10
566029,729,-13
566746,767,-12
567665,796,-13
568448,750,-2
569240,836,-21
570180,1061,-21
570930,753,5
571980,1059,-9
572787,956,-9
573710,814,-6
574938,1167,6
575616,805,3
576527,1055,-21
577320,753,2
578075,671,0
578995,834,-11
579994,993,5
580768,897,-17
581769,845,-19
582784,962,-12
583751,921,0
585087,1151,-10
586165,1034,-10
587111,817,-18
588235,943,-14
589028,969,-5
589950,907,4
590880,980,-2
591731,937,-12
592526,836,-11
593564,1065,-6
594368,923,-14
595585,1097,0
596441,798,1
597718,1065,6
598361,686,-9
599116,922,-21
600007,1022,-21
601045,880,-13
601964,949,0
603032,1038,-11
603945,890,2
604812,832,-16
605670,896,-18
606424,908,0
607297,825,-2
608122,828,-4
609181,899,-7
609966,844,-18
610974,878,-6
611754,973,11
612860,964,-15
613721,998,-20
614739,937,-4
615324,633,-2
616561,1182,-20
617415,892,-11
618243,994,-9
619126,984,-13
619780,643,-5
620603,889,3
621689,976,-15
622749,1068,0
623815,935,-15
624624,975,1
626012,1266,-14
626711,600,-11
627431,784,-17
628202,812,-21
629287,992,0
630153,1055,8
630954,701,-4
631999,1027,-10
633094,1088,-9
634157,914,-10
634923,674,-9
635675,862,-9
636625,1083,-7
637526,856,4
638407,875,-3
639460,901,-16
640248,703,-9
640853,676,-9
642143,1130,-7
643249,1015,-8
644348,1038,-21
645296,1025,-12
645793,600,-20
646550,732,-21
647314,664,0
648115,981,-9
648831,836,-17
649950,1037,-10
651079,980,-6
652226,972,-11
653218,925,-13
654112,942,-5
654956,905,-12
655847,791,-10
656448,682,-9
657065,742,-10
657832,911,-14
658708,1080,6
659729,938,-1
660527,747,-8
661588,1008,-6
662640,988,-2
663421,674,-19
664509,909,-10
665509,1023,-15
666252,764,-19
667035,696,1
667884,796,-18
668644,943,-5
669772,1076,-10
670458,771,-11
671185,647,-10
672329,1127,-6
673240,890,-7
674061,786,-17
675080,901,-12
675981,1089,-2
676979,872,-6
677788,826,-16
678662,737,0
679673,873,-15
680486,925,-7
681281,812,-10
682277,883,-8
683336,969,-18
684674,1144,-14
685323,787,-14
686327,1085,-6
686967,713,-12
687817,845,-6
688341,600,-13
689075,882,-7
690157,909,-9
690935,884,-20
692012,983,0
693058,974,-2
694078,930,-21
695045,863,-21
695846,925,-7
697017,1009,-20
697900,791,-8
698903,880,-7
699773,753,-19
700336,673,9
701094,748,-21
701991,1050,0
703203,1049,-6
704212,881,-3
705081,741,-21
706118,927,-7
706977,938,-17
707872,819,-8
708603,741,-18
709537,834,-4
710619,1075,-20
711529,799,-21
712278,890,0
713581,1292,-8
714217,763,-5
715583,1172,3
716521,912,-19
717208,824,-10
718178,892,-4
718947,946,-5
720064,1097,-8
721131,1045,-13
722210,1050,-21
723005,838,-15
723919,930,-7
725012,941,-16
726076,952,0
726843,648,-9
727802,810,-8
728783,836,-4
729728,1013,-17
730717,1051,-7
731664,869,-9
732752,962,-8
733821,1102,-5
734788,1009,-8
735631,829,-12
736430,791,-17
737249,825,-7
738118,935,-19
739053,844,0
739682,702,-6
740784,984,3
742038,1060,-3
743270,1081,2
744191,1031,-1
745036,844,-18
745973,898,-10
747180,1066,-15
748128,1034,1
749178,1014,5
750252,904,-10
751236,1014,-14
752297,1148,-15
753457,975,-5
754581,1220,-15
755352,801,-16
756244,821,-14
756759,600,-15
757638,868,-17
758539,878,-9
759626,1142,-15
760390,760,-10
761371,866,2
762382,964,-15
763167,824,-8
764047,1084,-21
764992,910,-4
765947,946,0
766755,774,-9
767884,1019,-3
768842,997,-19
769560,777,-10
770255,667,-10
770949,716,-7
771634,616,-4
772749,1010,-5
773518,806,0
774103,631,-7
774788,600,-12
775647,956,-21
776306,600,-7
777105,840,-12
777840,658,-20
778469,600,-10
779241,758,-4
780017,865,0
781111,1049,-9
782078,930,-9
783232,1133,-13
783889,822,-6
784569,655,-5
785703,1130,-10
786920,1167,-10
787901,1029,-12
788826,825,-10
789890,955,-21
790685,762,-3
791872,1063,-3
792569,656,-13
793429,817,3
794350,847,-8
795225,965,-18
795928,789,-21
797028,1072,-6
797814,897,-10
798690,994,-19
799854,1034,-19
800565,600,-13
801400,758,-4
802029,670,-10
803114,1096,-5
804227,1011,-16
805544,1105,-14
806151,703,1
807228,1008,-4
807750,619,-11
808570,873,-21
809242,810,-14
810223,1024,-10
811380,990,6
812292,767,-15
813057,891,-12
814099,870,-7
814859,913,-13
815719,825,-21
816615,884,-4
817427,946,-5
818164,862,-13
819056,921,-21
819903,914,-17
820769,906,-5
821459,804,-11
822037,700,-5
822800,788,7
823553,810,0
824321,820,-21
825340,882,-10
826341,966,-17
827196,995,-8
828188,1011,-13
829258,913,-1
829891,639,-9
831375,1265,-14
832264,761,-16
833114,793,-9
833903,908,4
834792,874,-16
835805,925,-7
836707,910,-4
837762,1095,5
838744,961,-13
839829,941,-6
840710,920,7
841752,889,-3
842418,600,-8
843304,902,-9
844301,1000,-3
845333,1070,-9
846172,768,-12
847055,938,-11
847969,772,-6
849124,1131,0
849994,836,-8
851044,943,-4
851823,924,-10
852527,868,0
853629,1163,-10
854393,823,-8
855117,708,-4
855751,698,0
856617,1004,-15
857527,1043,-4
858660,1066,-16
859256,739,-10
860120,873,-16
860610,600,-21
861363,795,0
862440,1112,-17
863209,912,-5
864199,840,-9
865128,942,-10
866394,1202,-4
867375,983,-7
868171,811,6
868949,895,-13
869762,892,0
870558,946,-21
871346,840,-8
872108,672,-7
872738,765,-5
873746,1030,-10
874700,952,-17
876081,1344,1
877059,952,-15
877894,1002,3
878919,1023,-21
879806,1047,-4
880592,912,-7
881721,1018,-6
882590,748,-18
883498,873,-14
884396,850,-8
885205,958,-8
885992,814,0
886966,961,-5
887622,700,-17
888440,784,-19
889307,992,-12
890484,1004,-6
891366,868,-12
892672,1257,-13
893416,700,-11
894196,796,3
894910,741,-20
895767,1048,-13
896601,762,-13
897222,643,-5
898076,784,-13
898889,940,-17
899805,975,-1
900684,951,-19
901596,842,0
902490,1023,-14
903140,783,0
904078,1163,-21
904715,755,-16
905626,1000,-20
906622,1041,-11
907380,937,-6
908074,749,6
909014,869,-21
909891,762,-18
910465,676,-5
911403,824,7
912133,817,-5
913126,1174,-16
914001,1006,-17
914634,709,0
915302,748,-21
916199,805,-11
916973,964,-4
918090,934,-11
918702,651,-11
919620,836,-2
920684,888,-17
921617,970,3
922405,910,-5
923330,829,-16
923921,615,-9
924941,1140,-6
925561,641,-10
926363,808,-3
927356,980,-19
928026,603,-8
929194,1084,-15
930039,984,-9
931125,946,-15
931908,952,-21
932606,864,-4
933461,893,-4
934099,648,4
934880,928,-4
935683,715,-14
936379,847,-5
937443,1001,-9
938146,812,0
939079,818,-11
940257,1145,-9
941313,1071,-5
942483,1118,-20
943499,1102,-21
944099,618,1
944888,780,-3
945820,808,-11
947077,1070,-16
947850,762,-21
948773,961,-6
949482,866,-19
950495,927,-14
951436,927,-21
952225,705,-12
953183,880,-19
953959,783,-5
954909,877,-1
955906,951,3
957023,1038,-4
958042,1061,-6
959036,864,3
959868,710,-17
960874,945,-20
962024,1000,-16
962871,909,-2
963589,791,-10
964521,950,-4
965570,968,-5
966564,921,8
967518,809,-4
968449,851,4
969832,1200,-5
970841,887,-15
971667,966,-3
972618,843,-7
973642,960,-16
974647,1042,-11
975668,883,-16
976527,976,1
977803,1100,-1
978718,1113,-21
979785,1081,-19
980846,939,-5
981523,756,-21
982542,858,-17
983417,930,-18
984443,1261,2
985206,935,-18
985782,682,1
986334,640,-16
987071,901,-17
987841,919,-21
988796,877,-4
989901,930,-8
990949,1108,-5
991855,757,-5
992714,861,3
993393,678,-21
994303,792,0
995415,960,-12
996221,739,-20
997057,881,-12
998191,1079,-17
999381,1027,0
1000181,863,-19
1000839,818,3
1001688,795,-2
1002789,989,-4
1004194,1178,-15
1005062,947,-21
1005874,932,-6
1006789,963,-12
1008030,1079,-20
1008674,762,-15
1009324,731,1
1010013,673,-6
1011099,1017,-4
1012023,881,-2
1012906,859,-11
1014197,1159,-7
1014864,812,-17
1015797,1003,3
1016569,920,-14
1017759,1114,-17
1018572,936,-8
1019552,884,3
1020434,1006,-15
1021347,985,1
1022096,815,-7
1022896,864,-12
1023761,1071,-21
1024630,817,-12
1025277,764,-9
1025960,827,-14
1027318,1200,-13
1028042,785,-2
1028695,785,-21
1029814,1004,-9
1030832,1219,-8
1031761,962,-18
1032819,986,0
1033724,965,-17
1034602,769,-10
1035684,910,-15
1036761,922,-11
1037525,777,-21
1038388,1048,-6
1039349,1099,-4
1040201,881,-9
1041536,1224,-9
1042361,873,-21
1043308,1070,-11
1044178,973,-17
1045078,1005,-2
1045843,737,-17
1046846,1003,-1
1047425,607,-18
1048146,709,-14
1049547,1247,-15
1050845,1137,-10
1052035,1007,-4
1052915,762,-17
1053610,811,-8
1054377,902,-19
1055173,857,-16
1055982,713,-19
1057078,1040,0
1058183,1043,3
1059118,983,-10
1060035,1139,-9
1060933,1037,-3
1061852,883,-18
1062654,710,-21
1063591,905,-8
1064256,668,0
1065293,916,-10
1066249,921,-16
1067210,1004,-18
1068252,1097,-21
1069078,1028,-4
1069722,657,0
1070682,1115,-13
1071581,966,-16
1072425,862,-20
1073193,721,-8
1074048,804,-14
1074558,600,-10
1075482,1082,-6
1076332,828,-1
1077026,774,-12
1077911,909,0
1078815,878,-3
1079823,967,-21
1081147,1107,-21
1082137,976,-7
1082944,875,-20
1084242,1126,-12
1085006,722,-10
1086089,906,-2
1086830,781,-7
1088017,1130,-15
1089162,1128,-8
1089954,778,-11
1090984,886,-2
1092147,1070,-13
1092913,818,-21
1093720,820,-11
1094804,934,-11
1095622,812,-15
1096436,917,-12
1097326,821,-21
1098374,906,-20
1099220,761,-2
1100247,982,-10
1100962,726,0
1101675,870,-1
1102823,1216,-21
1104027,1026,3
1104942,1081,-5
1105919,848,-17
1107001,1020,-3
1107842,903,-19
1108531,798,-6
1109579,1066,-1
1110302,780,-13
1111378,951,-15
1112450,986,-15
1113343,1020,0
1114108,809,-13
1115305,1023,-5
1116279,1044,-18
1117247,916,-17
1118021,683,-1
1118822,908,-3
1120094,1147,-21
1121577,1273,-11
1122427,815,-20
1123625,1205,-18
1124643,856,-11
1125502,933,-6
1126463,1048,-3
1127481,1026,6
1128569,955,-7
1129627,1111,-10
1130608,1092,-10
1131580,903,-19
1132495,774,-19
1133543,999,-4
1134576,994,-6
1135577,990,-11
1136353,743,-9
1137476,939,-10
1138253,877,-1
1139313,900,-6
1140178,994,-2
1141114,1119,-4
1142066,965,-15
1142715,600,-4
1143894,1197,-8
1144692,856,-2
1145418,770,-3
1146536,1035,-13
1147310,826,-11
1148255,876,0
1149103,837,-8
1149976,872,-11
1150903,927,-4
1151856,1047,-11
1152868,1011,-11
1153719,711,0
1154375,800,-6
1155202,970,-21
1156093,1002,-15
1156795,660,-5
1157700,785,-21
1158716,1087,-5
1159724,972,-3
1160772,1019,-4
1161454,773,-1
1162569,988,-5
1163308,881,-21
1164313,948,-6
1165281,933,-10
1166501,1028,-4
1167315,756,-8
1168405,963,-10
1168985,644,-21
1170257,1075,-6
1171139,885,-11
1171856,844,-11
1172878,865,-12
1173622,642,-13
1174844,1130,-2
1175801,944,-3
1176661,846,-5
1177452,880,-5
1178562,1049,-8
1179580,968,-7
1180278,732,-11
1181429,967,-14
1182002,630,-15
1182790,917,-15
1183673,988,-16
1184510,892,-13
1185594,939,-14
1186260,714,3
1187216,1018,-6
1187974,906,-9
1188588,615,-13
1189610,958,-21
1190606,1178,-2
1191449,847,-21
1192273,1023,-10
1193232,863,0
1194132,913,-21
1195180,1052,0
1196000,822,-1
1196764,924,-10
1197588,916,-12
1198367,781,0
1199186,850,-9
1200294,1023,-10
1201149,786,-4
1201832,816,4
1202689,880,-5
1203835,1146,-5
1204734,996,-7
1205896,1033,-11
1206791,849,-1
1207458,761,-7
1208147,852,-19
1208821,680,-8
1209788,901,-21
1211061,1105,-17
1212005,1037,0
1212875,917,-11
1214128,1096,0
1214744,735,-11
1215781,895,-11
1216533,913,0
1217270,773,-16
1218226,1085,-13
1219461,1133,-12
1220283,960,-16
1221273,1041,-3
1221851,682,-13
1222714,920,-4
1223755,994,-18
1224938,1011,-9
1225630,721,-19
1226988,1161,-5
1227811,820,-18
1228605,902,-19
1229209,652,-21
1230170,899,-8
1231314,1006,-8
1232165,1039,-11
1232765,709,-13
1233433,714,-11
1234205,730,-21
1235006,905,2
1236095,941,-16
1236922,1016,-4
1237763,947,-13
1238804,978,-21
1239798,936,-17
1240836,1056,-21
1241402,698,-17
1242322,920,-9
1242893,600,-4
1243439,600,-14
1244241,706,-8
1245502,1077,-7
1246323,894,-7
1246995,707,-4
1248086,1042,-21
1249088,1179,-5
1249974,767,-14
1250757,928,4
1251410,743,-17
1252283,826,-12
1252818,631,6
1253621,994,-5
1254596,873,-15
1255435,939,-6
1256262,872,-20
1257243,904,-15
1258083,925,0
1259041,1094,-7
1260291,1047,0
1261306,946,-21
1261830,604,-6
1262819,838,1
1263925,938,-10
1264937,1010,-20
1265523,679,0
1266347,823,-16
1267326,896,-20
1268095,825,-18
1269057,970,3
1270120,912,-19
1270904,972,-8
1272094,994,7
1273027,969,0
1273547,606,-13
1274234,843,-2
1275237,861,-12
1276437,1084,-4
1277171,899,-8
1277847,690,-14
1278680,1019,-9
1279435,637,-21
1280611,1084,3
1281586,1090,-5
1282671,990,-7
1283414,720,-10
1284330,829,-2
1285110,765,-3
1286066,826,-17
1287035,952,0
1287728,728,-15
1288823,924,-10
1289613,888,-12
1290447,912,-16
1291445,929,-3
1292471,973,-9
1293950,1300,-14
1295044,982,-1
1295689,734,-5
1296915,1023,3
1297807,791,-11
1298970,1004,-6
1299678,860,-14
1300761,1004,-6
1301553,670,-19
1302533,894,-10
1303357,761,0
1304315,928,1
1305105,763,-2
1306165,920,-1
1306744,600,-6
1307726,881,-2
1308631,756,-7
1309702,967,0
1310442,680,-19
1311417,899,12
1312304,1033,-15
1312883,619,-9
1313800,914,-15
1314381,600,-5
1315130,858,-5
1316077,933,-5
1316745,832,-21
1317563,766,-21
1318164,612,-14
1319074,1123,-12
1320031,952,-5
1320867,942,-19
1321656,674,-13
1322484,914,-20
1323153,686,1
1323691,600,0
1324501,867,-12
1325588,1041,-4
1326753,1010,-13
1327387,659,-21
1328097,766,-13
1328971,1029,-13
1329873,759,-16
1330500,700,-9
1331503,1044,-14
1332502,857,-6
1333159,759,4
1333876,752,5
1334968,920,-8
1336021,1161,-6
1337241,1072,0
1338256,945,-4
1339056,731,-21
1340081,1119,-4
1341216,1017,-9
1342051,727,-14
1342847,802,-9
1343773,1044,-16
1344624,1012,-9
1345315,714,-6
1346321,969,-7
1347204,885,-4
1348224,929,-13
1348816,699,-19
1349603,846,-12
1350717,1023,-12
1351494,783,-8
1352250,862,1
1353110,916,-16
1353866,760,-4
1354824,1148,-9
1355959,978,-4
1357021,965,2
1357730,857,-12
1358450,601,-12
1359337,824,3
1360491,963,4
1361308,858,-3
1362248,1145,-3
1362936,792,0
1364072,1016,-21
1365081,1000,-5
1365787,808,-3
1366655,812,-16
1367715,1098,-1
1368680,932,-21
1369507,860,-12
1370411,782,-15
1371842,1331,-21
1372766,1077,-7
1373429,616,-11
1374136,659,-8
1375141,876,-1
1375884,895,-6
1376968,1095,3
1377984,891,-10
1379074,1023,-6
1380010,964,-20
1380964,1182,-7
1381764,685,-4
1382511,761,-9
1383323,853,0
1384216,822,-10
1384996,726,-5
1385724,678,-5
1386600,837,-21
1387512,954,-10
1388419,889,-16
1389253,846,-16
1389875,683,-8
1390651,856,-21
1391436,957,-15
1392508,1073,-4
1393092,600,-12
1393698,600,-10
1394697,1051,-1
1395422,715,-21
1396373,882,-2
1397544,986,-7
1398333,915,-7
1399297,808,-9
1400144,840,-20
1401297,1062,-20
1401979,719,-17
1402935,866,-16
1403933,853,-3
1405057,1177,-8
1406034,932,-21
1406746,783,-8
1407620,848,-9
1408638,880,-15
1409581,939,-17
1410518,899,-15
1411409,1012,-5
1412626,1033,-12
1413438,782,-10
1414265,788,-3
1415129,867,-9
1416133,988,-12
1417062,793,-1
1417881,820,0
1418761,877,-4
1419522,842,5
1420454,870,-6
1421487,1016,-14
1422168,713,-9
1423197,928,-9
1424026,1015,-6
1424696,812,-21
1425740,934,-21
1426550,917,-8
1427673,1103,-16
1428894,1129,0
1429672,800,-11
1430371,818,-15
1430866,600,-10
1431887,981,-16
1432879,903,-7
1433685,936,-1
1434776,1038,-16
1435647,983,-11
1436507,795,-21
1437480,962,-7
1438248,813,-7
1439168,801,-18
1440114,1005,-12
1440923,981,2
1441751,916,-5
1442445,776,-2
1443341,997,-3
1444274,989,-3
1445299,908,-7
1445846,600,0
1446547,712,-10
1447488,904,-4
1448615,941,-17
1449528,946,-6
1450361,950,17
1451177,943,-5
1451944,844,-8
1452909,1040,1
1454169,1098,-8
1454939,954,-5
1455788,870,-12
1456982,1048,-10
1457803,709,-19
1458559,846,1
1459651,990,-9
1460539,766,-10
1461083,627,-14
1462009,987,-16
1463338,1214,-11
1464316,1013,-17
1465134,706,-18
1466048,982,-21
1466817,720,-18
1467670,993,-21
1468395,858,-8
1469324,1121,-15
1470300,1092,-7
1471151,786,-4
1472154,878,-12
1472968,809,-17
1474057,1123,-6
1475034,839,-14
1476252,1184,-15
1477432,1011,-3
1478286,809,-21
1478930,666,3
1479704,720,-10
1480668,1114,-10
1481476,838,1
1482541,1189,-9
1483300,918,-21
1484815,1400,-15
1485816,1039,-3
1486960,1182,-1
1487765,918,-5
1488551,749,-18
1489587,1054,-6
1490510,899,5
