timestep,ep_length,ep_reward
40425,1160,-19.0
40659,957,-20.0
40879,890,-20.0
41107,931,-20.0
41306,825,-21.0
41562,1059,-21.0
41764,838,-20.0
42008,994,-20.0
42217,843,-21.0
42401,764,-21.0
42647,1001,-20.0
42865,902,-20.0
43083,902,-20.0
43292,872,-21.0
43523,941,-21.0
43740,905,-21.0
43963,904,-20.0
44224,1074,-21.0
44449,914,-21.0
44655,858,-21.0
44878,910,-21.0
45080,824,-21.0
45284,830,-21.0
45523,982,-20.0
45745,904,-20.0
45976,935,-20.0
46186,852,-21.0
46396,854,-21.0
46630,962,-20.0
46873,1005,-19.0
47083,870,-20.0
47275,793,-21.0
47473,825,-21.0
47698,912,-21.0
47967,1108,-20.0
48187,903,-20.0
48394,842,-20.0
48622,948,-21.0
48808,764,-21.0
49040,962,-20.0
49224,764,-21.0
49438,886,-21.0
49650,882,-21.0
49880,949,-20.0
50090,856,-20.0
50295,852,-21.0
50487,792,-21.0
50683,811,-21.0
50910,940,-20.0
51123,861,-20.0
51317,811,-21.0
51535,908,-21.0
51826,1179,-19.0
52082,1058,-20.0
52327,1006,-20.0
52538,852,-21.0
52744,858,-21.0
52982,968,-21.0
53197,884,-21.0
53427,930,-21.0
53651,908,-21.0
53929,1136,-21.0
54142,860,-21.0
54356,889,-20.0
54565,845,-21.0
54826,1067,-20.0
55016,792,-21.0
55286,1097,-19.0
55516,938,-19.0
55709,783,-21.0
55940,930,-21.0
56198,1057,-19.0
56409,881,-21.0
56651,987,-20.0
56853,845,-21.0
57084,931,-21.0
57315,958,-21.0
57525,861,-20.0
57748,916,-19.0
57955,852,-21.0
58183,931,-20.0
58403,900,-20.0
58615,870,-20.0
58841,930,-20.0
59045,830,-21.0
59285,986,-19.0
59516,933,-21.0
59716,811,-21.0
59930,884,-20.0
60134,845,-21.0
60337,848,-21.0
60604,1092,-20.0
60804,824,-21.0
61025,905,-20.0
61220,802,-21.0
61475,1057,-20.0
61691,880,-21.0
61923,960,-21.0
62126,826,-21.0
62351,913,-21.0
62648,1197,-18.0
62902,1023,-20.0
63090,783,-21.0
63276,782,-21.0
63478,844,-21.0
63670,783,-21.0
63868,810,-21.0
64093,920,-21.0
64316,912,-21.0
64518,839,-21.0
64752,961,-20.0
64958,843,-21.0
65155,812,-21.0
65405,1021,-21.0
65655,1015,-20.0
65898,1001,-19.0
66089,792,-21.0
66334,997,-19.0
66581,1006,-20.0
66819,965,-21.0
67057,989,-21.0
67302,1000,-20.0
67563,1053,-18.0
67751,783,-21.0
67977,912,-20.0
68179,843,-21.0
68409,947,-21.0
68619,872,-21.0
68837,900,-21.0
69032,816,-21.0
69282,1028,-20.0
69473,792,-21.0
69733,1071,-19.0
69940,861,-20.0
70156,889,-21.0
70358,839,-21.0
70582,926,-20.0
70786,825,-21.0
70985,820,-21.0
71195,870,-21.0
71421,932,-21.0
71705,1150,-18.0
71935,933,-21.0
72148,878,-21.0
72376,919,-21.0
72630,1039,-20.0
72830,812,-21.0
73032,830,-21.0
73241,845,-21.0
73442,811,-21.0
73668,921,-21.0
73893,932,-21.0
74086,783,-21.0
74387,1218,-19.0
74581,792,-21.0
74812,952,-21.0
75037,920,-21.0
75291,1024,-19.0
75556,1072,-19.0
75775,894,-20.0
75983,866,-21.0
76225,990,-21.0
76421,792,-21.0
76685,1089,-21.0
76917,946,-21.0
77101,764,-21.0
77328,920,-21.0
77571,994,-19.0
77819,1003,-20.0
78062,988,-21.0
78281,890,-21.0
78499,889,-20.0
78737,969,-20.0
79006,1090,-20.0
79269,1066,-20.0
79506,960,-21.0
79706,824,-21.0
79985,1129,-19.0
80270,1175,-20.0
80583,1261,-18.0
80822,989,-20.0
81078,1047,-21.0
81298,903,-21.0
81498,820,-21.0
81712,891,-21.0
82001,1193,-19.0
82228,924,-20.0
82443,881,-21.0
82657,890,-20.0
82944,1161,-19.0
83180,958,-20.0
83374,792,-21.0
83618,1002,-19.0
83854,967,-21.0
84129,1106,-18.0
84354,916,-21.0
84617,1068,-20.0
84839,913,-20.0
85148,1256,-20.0
85364,896,-20.0
85625,1064,-20.0
85845,904,-21.0
86205,1463,-17.0
86394,782,-21.0
86620,916,-20.0
86834,889,-20.0
87061,925,-21.0
87267,858,-21.0
87506,974,-20.0
87737,952,-21.0
87978,997,-20.0
88218,978,-20.0
88461,997,-19.0
88695,961,-20.0
88884,783,-21.0
89119,968,-20.0
89307,783,-21.0
89538,946,-21.0
89731,783,-21.0
90043,1259,-19.0
90296,1039,-20.0
90567,1110,-19.0
90875,1253,-18.0
91111,950,-20.0
91349,974,-21.0
91602,1027,-20.0
91819,889,-20.0
92044,919,-21.0
92283,972,-19.0
92499,899,-21.0
92699,820,-21.0
92931,966,-21.0
93227,1205,-20.0
93491,1073,-19.0
93730,964,-21.0
93982,1028,-21.0
94237,1040,-19.0
94523,1176,-18.0
94787,1074,-19.0
95045,1045,-18.0
95275,946,-21.0
95604,1324,-19.0
95899,1191,-17.0
96162,1075,-19.0
96414,1025,-21.0
96674,1056,-20.0
96912,959,-20.0
97182,1108,-18.0
97451,1092,-20.0
97757,1252,-18.0
98051,1195,-19.0
98311,1070,-20.0
98593,1144,-18.0
98894,1231,-19.0
99138,1002,-20.0
99377,977,-21.0
99608,943,-20.0
99841,963,-20.0
100085,991,-20.0
100337,1022,-21.0
100693,1437,-17.0
100960,1091,-20.0
101263,1242,-18.0
101527,1089,-21.0
101814,1177,-19.0
102092,1122,-18.0
102319,945,-20.0
102613,1214,-19.0
102895,1160,-19.0
103200,1231,-17.0
103431,936,-21.0
103669,976,-19.0
103960,1185,-19.0
104227,1098,-20.0
104470,983,-20.0
104780,1250,-17.0
105106,1333,-17.0
105377,1103,-20.0
105645,1094,-20.0
105959,1278,-19.0
106237,1136,-19.0
106492,1035,-20.0
106749,1047,-21.0
106995,1000,-19.0
107329,1346,-17.0
107622,1180,-19.0
107853,935,-20.0
108095,974,-21.0
108359,1090,-20.0
108690,1336,-21.0
108973,1148,-18.0
109208,974,-20.0
109479,1111,-19.0
109758,1129,-20.0
110037,1144,-18.0
110299,1070,-20.0
110588,1170,-19.0
110840,1032,-19.0
111117,1133,-17.0
111389,1120,-20.0
111788,1620,-16.0
112095,1241,-17.0
112404,1273,-19.0
112697,1187,-20.0
112993,1208,-19.0
113280,1172,-18.0
113554,1121,-20.0
113833,1124,-18.0
114107,1128,-20.0
114415,1267,-19.0
114706,1193,-20.0
115051,1397,-16.0
115310,1073,-21.0
115539,947,-21.0
115798,1068,-20.0
116080,1140,-19.0
116377,1223,-19.0
116645,1108,-20.0
116942,1201,-19.0
117182,983,-21.0
117461,1146,-19.0
117739,1135,-18.0
117994,1046,-19.0
118312,1301,-20.0
118581,1090,-20.0
118894,1273,-18.0
119219,1325,-18.0
119475,1042,-19.0
119755,1136,-20.0
120044,1174,-19.0
120328,1152,-20.0
120600,1098,-19.0
120919,1310,-20.0
121194,1119,-20.0
121518,1320,-18.0
121755,979,-20.0
122134,1538,-15.0
122381,1003,-21.0
122632,1024,-20.0
122936,1248,-19.0
123255,1296,-17.0
123555,1235,-18.0
123803,1001,-21.0
124102,1225,-17.0
124362,1053,-20.0
124630,1103,-20.0
124973,1398,-16.0
125223,1033,-21.0
125511,1175,-20.0
125848,1370,-19.0
126182,1348,-19.0
126487,1245,-19.0
126749,1077,-20.0
127084,1376,-18.0
127353,1087,-20.0
127686,1356,-17.0
128009,1318,-19.0
128272,1084,-20.0
128550,1131,-20.0
128875,1321,-18.0
129151,1135,-18.0
129461,1260,-18.0
129680,909,-21.0
129955,1109,-19.0
130267,1259,-18.0
130547,1147,-21.0
130815,1082,-21.0
131086,1093,-20.0
131410,1332,-20.0
131750,1374,-18.0
132127,1520,-15.0
132404,1132,-20.0
132674,1097,-19.0
132948,1109,-21.0
133311,1470,-17.0
133594,1168,-21.0
133870,1121,-20.0
134162,1190,-20.0
134415,1036,-21.0
134702,1167,-18.0
135028,1321,-17.0
135341,1287,-17.0
135577,957,-21.0
135837,1048,-21.0
136170,1362,-17.0
136440,1110,-20.0
136728,1180,-20.0
137046,1297,-18.0
137360,1285,-18.0
137631,1105,-18.0
137960,1326,-19.0
138251,1196,-20.0
138536,1162,-19.0
138859,1309,-19.0
139159,1213,-18.0
139493,1342,-20.0
139833,1371,-17.0
140147,1274,-18.0
140462,1295,-18.0
140812,1429,-17.0
141098,1161,-19.0
141419,1311,-18.0
141672,1024,-21.0
141952,1130,-19.0
142296,1408,-18.0
142551,1028,-21.0
142877,1326,-17.0
143210,1343,-18.0
143509,1213,-19.0
143796,1173,-20.0
144121,1338,-18.0
144384,1070,-19.0
144791,1662,-20.0
145117,1322,-21.0
145427,1263,-18.0
145770,1378,-18.0
146109,1363,-19.0
146469,1471,-18.0
146754,1155,-20.0
147073,1309,-20.0
147329,1059,-20.0
147649,1305,-18.0
148019,1494,-18.0
148344,1310,-20.0
148715,1504,-16.0
148989,1128,-20.0
149291,1222,-20.0
149666,1520,-19.0
149971,1254,-18.0
150272,1213,-20.0
150631,1466,-20.0
150978,1404,-19.0
151328,1418,-17.0
151613,1161,-20.0
151927,1273,-20.0
152215,1185,-21.0
152520,1247,-20.0
152910,1579,-17.0
153299,1566,-17.0
153579,1156,-20.0
153931,1419,-17.0
154244,1267,-19.0
154554,1270,-18.0
154861,1262,-19.0
155252,1601,-18.0
155605,1445,-19.0
156070,1893,-18.0
156388,1283,-20.0
156700,1273,-18.0
157060,1473,-18.0
157365,1247,-19.0
157725,1471,-17.0
158123,1604,-17.0
158461,1367,-20.0
158795,1354,-20.0
159119,1330,-20.0
159470,1438,-17.0
159827,1458,-16.0
160142,1294,-20.0
160512,1516,-20.0
160866,1452,-19.0
161296,1726,-16.0
161613,1274,-18.0
161943,1336,-18.0
162338,1592,-18.0
162675,1375,-18.0
163160,1973,-17.0
163564,1647,-21.0
163908,1396,-19.0
164277,1512,-19.0
164707,1744,-18.0
165044,1363,-19.0
165462,1702,-17.0
165843,1549,-18.0
166223,1544,-20.0
166612,1581,-19.0
167075,1876,-19.0
167472,1621,-16.0
167864,1585,-17.0
168175,1254,-19.0
168573,1627,-18.0
168886,1267,-21.0
169202,1281,-19.0
169604,1622,-19.0
169902,1208,-21.0
170301,1616,-20.0
170652,1435,-20.0
170993,1376,-21.0
171325,1356,-21.0
171650,1316,-19.0
172086,1757,-19.0
172506,1705,-16.0
172868,1464,-19.0
173194,1335,-21.0
173570,1529,-16.0
173923,1437,-18.0
174342,1685,-18.0
174693,1414,-19.0
175149,1836,-15.0
175540,1577,-20.0
175930,1586,-16.0
176389,1853,-19.0
176776,1564,-19.0
177172,1614,-19.0
177574,1628,-20.0
177995,1693,-20.0
178481,1979,-17.0
178864,1544,-21.0
179388,2120,-15.0
179902,2075,-16.0
180333,1746,-20.0
180824,1995,-15.0
181384,2273,-16.0
181825,1778,-21.0
182275,1806,-19.0
182720,1805,-19.0
183217,2011,-15.0
183686,1910,-20.0
184063,1525,-19.0
184609,2212,-15.0
184999,1596,-21.0
185460,1870,-16.0
185994,2156,-19.0
186476,1937,-18.0
186869,1602,-20.0
187354,1961,-16.0
187732,1534,-20.0
188103,1521,-20.0
188515,1678,-19.0
189010,1999,-18.0
189335,1327,-21.0
189888,2221,-18.0
190322,1764,-17.0
190684,1459,-21.0
191101,1694,-21.0
191517,1683,-17.0
191944,1732,-16.0
192376,1764,-17.0
192835,1848,-17.0
193236,1618,-20.0
193703,1889,-17.0
194067,1465,-21.0
194418,1421,-20.0
194854,1755,-19.0
195319,1876,-20.0
195750,1753,-20.0
196186,1760,-19.0
196600,1682,-20.0
197006,1636,-21.0
197398,1582,-18.0
197911,2073,-18.0
198258,1415,-19.0
198703,1815,-20.0
199126,1729,-19.0
199549,1709,-18.0
200069,2110,-19.0
200447,1541,-20.0
200894,1809,-18.0
201483,2382,-16.0
201934,1830,-16.0
202337,1636,-20.0
202815,1924,-16.0
203203,1588,-18.0
203609,1639,-21.0
203989,1534,-21.0
204340,1419,-20.0
204822,1966,-18.0
205358,2168,-19.0
205755,1615,-17.0
206228,1919,-19.0
206697,1885,-19.0
207102,1646,-18.0
207569,1877,-19.0
207949,1549,-18.0
208446,2012,-18.0
208872,1722,-18.0
209381,2049,-17.0
209915,2170,-16.0
210441,2124,-20.0
210910,1883,-17.0
211465,2242,-15.0
211934,1897,-17.0
212413,1933,-16.0
212916,2045,-18.0
213411,2013,-19.0
213898,1973,-18.0
214281,1549,-19.0
214757,1939,-19.0
215222,1893,-18.0
215727,2038,-18.0
216280,2235,-17.0
216802,2112,-18.0
217270,1901,-17.0
217756,1965,-19.0
218201,1808,-19.0
218646,1807,-17.0
219147,2014,-21.0
219751,2428,-15.0
220246,2016,-16.0
220737,1999,-17.0
221188,1818,-16.0
221590,1615,-20.0
222057,1898,-19.0
222444,1581,-20.0
222879,1774,-19.0
223283,1636,-20.0
223737,1828,-18.0
224159,1726,-18.0
224634,1929,-19.0
225072,1785,-19.0
225569,2021,-15.0
226090,2116,-18.0
226673,2361,-12.0
227199,2122,-15.0
227686,1971,-16.0
228113,1741,-17.0
228643,2147,-14.0
229044,1614,-20.0
229490,1793,-17.0
229951,1861,-18.0
230385,1761,-17.0
230887,2017,-16.0
231324,1756,-18.0
231860,2157,-19.0
232332,1915,-17.0
232853,2093,-16.0
233279,1723,-20.0
233742,1880,-19.0
234258,2085,-15.0
234754,2001,-17.0
235196,1800,-19.0
235652,1839,-19.0
236117,1889,-19.0
236520,1629,-19.0
237009,1969,-16.0
237383,1520,-21.0
237805,1698,-20.0
238320,2076,-15.0
238821,2039,-14.0
239270,1826,-20.0
239711,1778,-19.0
240147,1754,-19.0
240595,1809,-17.0
241127,2153,-15.0
241566,1780,-18.0
242066,2035,-16.0
242593,2120,-16.0
243041,1829,-16.0
243505,1877,-19.0
243868,1480,-19.0
244301,1759,-16.0
244781,1935,-20.0
245237,1846,-16.0
245690,1848,-17.0
246078,1576,-18.0
246598,2099,-16.0
247041,1779,-17.0
247439,1625,-18.0
247896,1859,-20.0
248368,1926,-17.0
248777,1672,-18.0
249222,1814,-17.0
249776,2238,-15.0
250382,2454,-12.0
250832,1835,-19.0
251286,1842,-17.0
251822,2156,-18.0
252212,1569,-20.0
252680,1882,-19.0
253049,1507,-20.0
253565,2070,-16.0
253971,1643,-18.0
254431,1876,-19.0
254953,2115,-14.0
255372,1700,-18.0
255746,1530,-19.0
256183,1768,-19.0
256643,1855,-18.0
257087,1787,-19.0
257612,2117,-18.0
258025,1665,-19.0
258484,1869,-17.0
258977,2008,-17.0
259432,1842,-18.0
259954,2100,-16.0
260379,1716,-21.0
260856,1921,-17.0
261223,1503,-18.0
261746,2127,-16.0
262195,1812,-19.0
262776,2343,-13.0
263269,1999,-17.0
263787,2103,-15.0
264341,2249,-14.0
264910,2310,-11.0
265286,1531,-19.0
265794,2068,-17.0
266320,2139,-14.0
266788,1880,-16.0
267231,1784,-17.0
267687,1861,-16.0
268143,1844,-18.0
268568,1716,-17.0
269097,2145,-13.0
269513,1687,-19.0
269919,1644,-20.0
270387,1889,-19.0
270871,1964,-15.0
271323,1827,-18.0
271744,1693,-19.0
272230,1968,-17.0
272619,1566,-20.0
273088,1887,-16.0
273533,1803,-17.0
273913,1543,-20.0
274471,2241,-12.0
274925,1831,-16.0
275290,1495,-21.0
275770,1957,-16.0
276275,2047,-16.0
276744,1890,-16.0
277338,2403,-12.0
277893,2229,-15.0
278359,1873,-17.0
278761,1619,-20.0
279349,2387,-13.0
279813,1883,-18.0
280330,2084,-15.0
280822,1998,-16.0
281275,1844,-16.0
281726,1828,-14.0
282320,2407,-12.0
282635,1284,-20.0
283190,2235,-12.0
283611,1712,-19.0
284051,1791,-17.0
284509,1865,-15.0
285005,2005,-16.0
285446,1778,-16.0
285909,1870,-17.0
286292,1556,-19.0
286719,1724,-19.0
287202,1951,-15.0
287626,1708,-18.0
288064,1773,-16.0
288544,1934,-14.0
289017,1928,-16.0
289555,2164,-13.0
290061,2052,-14.0
290442,1539,-18.0
290932,1988,-16.0
291382,1823,-19.0
291874,2003,-13.0
292426,2245,-11.0
292842,1683,-19.0
293447,2445,-13.0
293972,2123,-15.0
294506,2143,-13.0
295008,2018,-17.0
295396,1588,-21.0
295852,1843,-17.0
296391,2190,-16.0
296794,1646,-18.0
297367,2300,-16.0
297796,1734,-16.0
298356,2274,-14.0
298823,1897,-20.0
299281,1864,-18.0
299803,2099,-17.0
300327,2122,-16.0
300773,1817,-16.0
301198,1711,-18.0
301703,2054,-15.0
302204,2017,-16.0
302624,1697,-18.0
303103,1941,-14.0
303601,2021,-17.0
304160,2261,-12.0
304694,2170,-15.0
305248,2231,-14.0
305766,2097,-18.0
306223,1855,-16.0
306774,2240,-11.0
307345,2294,-10.0
307821,1938,-17.0
308328,2040,-17.0
308759,1759,-18.0
309213,1846,-20.0
309742,2133,-15.0
310123,1554,-18.0
310535,1672,-17.0
311110,2309,-15.0
311565,1837,-15.0
311946,1534,-20.0
312337,1584,-18.0
312838,2040,-16.0
313409,2310,-12.0
313931,2116,-16.0
314292,1478,-18.0
314794,2018,-17.0
315291,2023,-13.0
315676,1556,-18.0
316098,1703,-18.0
316472,1514,-19.0
317001,2132,-14.0
317421,1705,-16.0
317889,1884,-18.0
318435,2204,-13.0
319063,2522,-14.0
319483,1707,-16.0
319856,1523,-20.0
320412,2258,-10.0
320930,2093,-15.0
321319,1571,-21.0
321776,1850,-16.0
322357,2346,-15.0
322801,1807,-17.0
323292,1988,-18.0
323820,2125,-17.0
324217,1606,-20.0
324663,1790,-18.0
325078,1672,-20.0
325466,1588,-18.0
326020,2252,-15.0
326403,1553,-18.0
326867,1881,-17.0
327231,1484,-21.0
327809,2337,-14.0
328335,2135,-15.0
328845,2057,-17.0
329307,1877,-16.0
329797,1982,-15.0
330292,2000,-16.0
330850,2266,-11.0
331392,2184,-14.0
331853,1872,-17.0
332337,1966,-16.0
332737,1631,-20.0
333228,1973,-17.0
333793,2268,-15.0
334285,1979,-17.0
334771,1954,-15.0
335271,2032,-15.0
335767,2010,-14.0
336226,1858,-16.0
336627,1633,-19.0
337115,1970,-14.0
337551,1760,-19.0
338048,2020,-14.0
338560,2074,-16.0
339034,1905,-17.0
339388,1450,-20.0
339892,2028,-14.0
340421,2124,-15.0
340801,1544,-19.0
341265,1871,-16.0
341749,1953,-17.0
342288,2188,-14.0
342724,1753,-14.0
343203,1925,-15.0
343757,2238,-13.0
344315,2246,-14.0
344865,2218,-12.0
345361,2004,-16.0
345790,1729,-18.0
346292,2016,-16.0
346849,2265,-13.0
347449,2422,-13.0
347955,2044,-16.0
348484,2136,-16.0
348935,1839,-19.0
349387,1842,-17.0
349777,1582,-20.0
350290,2070,-15.0
350782,2005,-16.0
351265,1938,-17.0
351771,2052,-14.0
352392,2515,-11.0
352863,1907,-19.0
353502,2588,-11.0
354027,2121,-14.0
354534,2043,-19.0
354992,1850,-16.0
355495,2050,-16.0
356084,2377,-12.0
356577,1992,-17.0
357062,1976,-18.0
357595,2160,-14.0
358082,1976,-16.0
358679,2413,-15.0
359396,2882,-9.0
359825,1743,-18.0
360237,1678,-18.0
360673,1776,-18.0
361115,1778,-15.0
361672,2264,-14.0
362175,2037,-17.0
362684,2059,-14.0
363245,2269,-14.0
363667,1708,-19.0
364174,2059,-17.0
364649,1921,-17.0
365185,2156,-15.0
365688,2026,-19.0
366226,2168,-17.0
366630,1647,-19.0
367064,1755,-17.0
367581,2093,-15.0
368076,2012,-17.0
368596,2117,-16.0
369213,2494,-10.0
369739,2134,-16.0
370328,2376,-16.0
370909,2341,-13.0
371490,2350,-12.0
372137,2603,-12.0
372637,2023,-16.0
373226,2371,-13.0
373691,1872,-16.0
374126,1755,-18.0
374564,1772,-20.0
375072,2051,-19.0
375592,2105,-18.0
376077,1950,-15.0
376521,1808,-17.0
377074,2226,-17.0
377693,2507,-13.0
378169,1912,-16.0
378792,2500,-16.0
379304,2083,-15.0
379807,2047,-17.0
380367,2254,-15.0
381024,2646,-17.0
381548,2117,-14.0
382136,2384,-12.0
382698,2266,-18.0
383236,2185,-17.0
383767,2138,-17.0
384372,2429,-15.0
384940,2299,-11.0
385385,1790,-17.0
385933,2202,-18.0
386522,2373,-12.0
386982,1862,-15.0
387450,1884,-17.0
388019,2290,-12.0
388609,2398,-15.0
389135,2112,-17.0
389791,2632,-10.0
390287,2004,-20.0
390758,1891,-20.0
391221,1862,-19.0
391737,2084,-15.0
392264,2121,-13.0
392853,2376,-14.0
393367,2085,-14.0
393957,2372,-11.0
394473,2085,-15.0
394937,1889,-18.0
395484,2209,-18.0
395961,1930,-17.0
396418,1856,-20.0
396957,2168,-16.0
397586,2535,-15.0
398220,2561,-13.0
398791,2300,-18.0
399474,2764,-9.0
399971,2024,-17.0
400399,1740,-20.0
400853,1833,-14.0
401405,2230,-12.0
401893,1976,-16.0
402513,2499,-10.0
403066,2229,-15.0
403614,2204,-17.0
404123,2070,-17.0
404619,2015,-15.0
405155,2161,-13.0
405741,2372,-14.0
406353,2481,-15.0
406918,2275,-15.0
407516,2398,-12.0
408049,2157,-18.0
408593,2197,-16.0
409111,2082,-17.0
409733,2523,-12.0
410226,1986,-16.0
410929,2833,-10.0
411535,2453,-15.0
412021,1969,-15.0
412508,1982,-15.0
412996,1976,-19.0
413428,1760,-17.0
413987,2250,-14.0
414421,1756,-17.0
415089,2699,-10.0
415558,1905,-18.0
416088,2152,-13.0
416700,2478,-13.0
417323,2510,-13.0
417872,2215,-12.0
418371,2024,-19.0
419047,2724,-12.0
419548,2011,-16.0
420041,2000,-14.0
420704,2672,-10.0
421320,2483,-10.0
421962,2593,-14.0
422588,2512,-12.0
423120,2143,-14.0
423718,2421,-12.0
424297,2346,-13.0
424822,2133,-12.0
425473,2627,-14.0
426021,2214,-15.0
426604,2368,-10.0
427122,2084,-14.0
427544,1721,-18.0
428136,2391,-15.0
428693,2251,-13.0
429210,2101,-16.0
429730,2087,-16.0
430251,2116,-14.0
430767,2077,-15.0
431160,1600,-17.0
431875,2870,-10.0
432475,2411,-14.0
433096,2498,-14.0
433682,2354,-14.0
434339,2636,-11.0
434870,2153,-15.0
435435,2279,-15.0
435968,2156,-14.0
436568,2418,-17.0
437165,2416,-11.0
437744,2327,-17.0
438412,2707,-11.0
438983,2295,-12.0
439511,2137,-17.0
439915,1647,-19.0
440520,2436,-14.0
441024,2045,-16.0
441595,2304,-16.0
442162,2281,-11.0
442687,2125,-14.0
443113,1724,-19.0
443730,2503,-15.0
444287,2258,-15.0
444897,2448,-16.0
445340,1786,-17.0
445956,2473,-11.0
446501,2201,-16.0
447228,2920,-12.0
447750,2113,-15.0
448240,1967,-16.0
448819,2339,-13.0
449252,1753,-18.0
449686,1762,-17.0
450486,3213,-5.0
450983,2004,-17.0
451524,2170,-15.0
452002,1934,-17.0
452525,2105,-16.0
453008,1951,-15.0
453432,1718,-19.0
454000,2306,-13.0
454553,2245,-14.0
455041,1982,-17.0
455678,2575,-10.0
456350,2701,-12.0
456855,2033,-18.0
457391,2155,-15.0
457971,2345,-13.0
458576,2447,-13.0
459069,2007,-14.0
459574,2054,-14.0
460261,2760,-10.0
460892,2561,-13.0
461492,2432,-14.0
462121,2544,-13.0
462692,2309,-12.0
463393,2835,-5.0
463846,1840,-16.0
464509,2670,-12.0
465014,2054,-16.0
465619,2446,-10.0
466218,2412,-13.0
466823,2434,-12.0
467425,2420,-13.0
468070,2605,-10.0
468640,2300,-11.0
469235,2391,-14.0
469881,2607,-15.0
470431,2225,-15.0
470969,2185,-15.0
471540,2291,-11.0
472100,2255,-15.0
472648,2203,-13.0
473126,1919,-15.0
473626,2009,-15.0
474185,2247,-13.0
474808,2512,-11.0
475350,2188,-13.0
476022,2712,-8.0
476628,2444,-14.0
477219,2385,-14.0
477846,2518,-14.0
478502,2632,-8.0
478963,1852,-18.0
479610,2624,-15.0
480270,2669,-11.0
480783,2075,-13.0
481434,2626,-15.0
481934,2022,-18.0
