timestep,ep_length,ep_reward
40875,886,-21.0
41086,862,-20.0
41301,882,-21.0
41494,783,-21.0
41687,792,-21.0
41888,831,-21.0
42107,914,-21.0
42326,906,-20.0
42555,933,-21.0
42761,830,-21.0
42971,871,-21.0
43192,900,-21.0
43392,830,-21.0
43597,852,-21.0
43809,884,-21.0
44019,857,-21.0
44248,952,-21.0
44441,783,-21.0
44646,852,-21.0
44853,843,-20.0
45040,782,-21.0
45253,871,-21.0
45513,1054,-20.0
45719,837,-20.0
45937,899,-20.0
46136,812,-21.0
46344,843,-21.0
46595,1016,-21.0
46833,967,-20.0
47041,858,-21.0
47244,843,-21.0
47442,824,-21.0
47694,1031,-20.0
47893,826,-21.0
48090,802,-21.0
48299,871,-20.0
48533,959,-21.0
48725,783,-21.0
48927,844,-21.0
49177,1021,-20.0
49364,783,-21.0
49588,924,-20.0
49776,783,-21.0
50008,962,-19.0
50222,885,-21.0
50440,890,-21.0
50651,875,-20.0
50836,764,-21.0
51039,839,-21.0
51230,793,-21.0
51441,852,-21.0
51628,783,-21.0
51830,842,-20.0
52037,844,-21.0
52234,824,-21.0
52433,824,-21.0
52660,914,-21.0
52857,824,-21.0
53073,882,-21.0
53302,941,-21.0
53497,792,-21.0
53774,1122,-19.0
53986,871,-20.0
54179,783,-21.0
54403,932,-21.0
54666,1060,-19.0
54863,811,-21.0
55088,931,-20.0
55290,824,-21.0
55512,905,-20.0
55726,870,-20.0
55986,1048,-20.0
56175,783,-21.0
56414,993,-21.0
56675,1065,-19.0
56950,1135,-20.0
57165,870,-20.0
57394,949,-20.0
57622,932,-20.0
57876,1038,-21.0
58073,812,-21.0
58275,824,-21.0
58572,1205,-19.0
58787,880,-20.0
58991,843,-21.0
59222,940,-21.0
59468,1008,-20.0
59704,952,-21.0
59907,824,-21.0
60146,983,-20.0
60371,931,-20.0
60565,812,-21.0
60800,964,-21.0
61015,881,-21.0
61257,992,-20.0
61472,883,-20.0
61684,885,-21.0
61878,792,-21.0
62095,901,-21.0
62394,1209,-21.0
62695,1220,-18.0
62906,853,-21.0
63110,824,-21.0
63320,871,-21.0
63560,996,-19.0
63765,854,-21.0
63971,842,-20.0
64213,985,-20.0
64461,1010,-20.0
64652,783,-21.0
64890,983,-20.0
65124,960,-20.0
65327,830,-21.0
65561,960,-21.0
65777,885,-21.0
66028,1019,-20.0
66297,1106,-18.0
66500,843,-21.0
66735,954,-21.0
66965,938,-19.0
67201,956,-20.0
67459,1066,-20.0
67695,964,-20.0
67928,938,-20.0
68164,975,-20.0
68419,1029,-20.0
68617,826,-21.0
68863,1009,-20.0
69089,937,-21.0
69351,1074,-19.0
69582,959,-21.0
69849,1096,-21.0
70081,955,-20.0
70271,792,-21.0
70519,1026,-21.0
70773,1041,-19.0
71029,1054,-21.0
71318,1189,-20.0
71577,1045,-20.0
71814,973,-20.0
72061,1019,-20.0
72272,871,-21.0
72494,901,-21.0
72776,1139,-18.0
73024,1021,-19.0
73255,930,-20.0
73567,1271,-18.0
73874,1239,-18.0
74118,1001,-21.0
74393,1107,-19.0
74640,995,-20.0
74876,961,-21.0
75071,811,-21.0
75378,1241,-19.0
75665,1163,-19.0
75916,1020,-21.0
76140,925,-21.0
76417,1125,-18.0
76717,1208,-19.0
77016,1205,-20.0
77277,1063,-21.0
77498,919,-20.0
77749,1025,-20.0
78057,1242,-19.0
78298,995,-20.0
78646,1410,-18.0
78879,958,-20.0
79158,1128,-19.0
79384,928,-21.0
79626,979,-21.0
79832,839,-21.0
80057,912,-21.0
80309,1022,-19.0
80608,1214,-20.0
80816,848,-21.0
81033,883,-21.0
81242,848,-21.0
81476,962,-21.0
81739,1064,-21.0
81963,932,-21.0
82245,1137,-20.0
82487,1002,-19.0
82780,1194,-20.0
83078,1214,-20.0
83375,1208,-19.0
83677,1241,-18.0
83953,1141,-20.0
84295,1387,-19.0
84537,992,-21.0
84775,989,-20.0
85028,1024,-20.0
85272,992,-21.0
85574,1222,-18.0
85868,1201,-20.0
86097,938,-20.0
86346,1002,-21.0
86614,1087,-21.0
86889,1116,-19.0
87133,1002,-21.0
87445,1266,-19.0
87732,1180,-20.0
87987,1039,-20.0
88353,1489,-16.0
88662,1258,-19.0
88852,783,-21.0
89071,889,-20.0
89274,844,-21.0
89560,1161,-21.0
89823,1085,-21.0
90184,1461,-17.0
90448,1084,-20.0
90686,984,-20.0
90943,1048,-21.0
91235,1190,-19.0
91579,1400,-18.0
91878,1223,-19.0
92133,1047,-20.0
92373,991,-21.0
92697,1318,-20.0
93055,1446,-17.0
93307,1018,-21.0
93521,881,-21.0
93761,987,-20.0
93997,967,-20.0
94282,1147,-19.0
94507,919,-20.0
94767,1054,-19.0
95018,1027,-21.0
95323,1238,-19.0
95766,1788,-17.0
96041,1134,-21.0
96337,1204,-18.0
96696,1473,-19.0
97069,1513,-17.0
97387,1289,-19.0
97706,1286,-20.0
98030,1313,-19.0
98345,1282,-20.0
98635,1191,-19.0
98900,1077,-21.0
99209,1252,-20.0
99548,1381,-20.0
99833,1149,-21.0
100081,1001,-21.0
100395,1281,-20.0
100749,1435,-20.0
101072,1308,-20.0
101474,1617,-16.0
101696,914,-21.0
102013,1285,-18.0
102296,1159,-19.0
102601,1240,-20.0
102930,1349,-20.0
103338,1650,-18.0
103656,1299,-18.0
104016,1463,-20.0
104274,1053,-20.0
104589,1276,-18.0
104850,1072,-20.0
105139,1170,-18.0
105479,1376,-19.0
105774,1195,-19.0
106030,1046,-20.0
106340,1271,-20.0
106558,906,-20.0
106807,1028,-21.0
107102,1191,-20.0
107460,1466,-19.0
107789,1353,-20.0
108014,932,-21.0
108411,1596,-18.0
108749,1366,-18.0
108995,1007,-21.0
109339,1397,-19.0
109780,1797,-16.0
110114,1347,-17.0
110434,1289,-18.0
110736,1238,-21.0
111084,1412,-19.0
111512,1733,-20.0
111818,1245,-19.0
112130,1270,-19.0
112334,830,-21.0
112771,1764,-17.0
113118,1407,-18.0
113579,1853,-17.0
113925,1393,-19.0
114275,1412,-16.0
114633,1441,-20.0
115036,1646,-18.0
115419,1542,-16.0
115688,1095,-21.0
115939,1036,-21.0
116333,1603,-15.0
116595,1061,-21.0
116918,1321,-19.0
117158,981,-21.0
117499,1378,-21.0
117866,1490,-21.0
118281,1684,-18.0
118642,1475,-18.0
118962,1303,-21.0
119232,1096,-21.0
119518,1181,-21.0
119853,1353,-19.0
120146,1196,-20.0
120574,1737,-16.0
120968,1601,-19.0
121325,1434,-20.0
121722,1622,-19.0
122036,1291,-21.0
122367,1352,-19.0
122713,1401,-20.0
123097,1573,-18.0
123440,1403,-20.0
123765,1331,-19.0
124210,1791,-19.0
124613,1649,-17.0
124969,1460,-20.0
125329,1453,-19.0
125658,1337,-20.0
125966,1263,-21.0
126300,1359,-19.0
126628,1340,-20.0
127037,1665,-18.0
127392,1434,-20.0
127777,1563,-20.0
128127,1425,-19.0
128549,1708,-18.0
128909,1456,-18.0
129337,1729,-20.0
129726,1571,-21.0
130153,1716,-17.0
130611,1867,-19.0
130963,1427,-18.0
131298,1365,-21.0
131654,1455,-16.0
132107,1835,-16.0
132439,1342,-19.0
132795,1444,-20.0
133181,1574,-19.0
133565,1553,-19.0
133909,1409,-19.0
134319,1651,-19.0
134641,1318,-19.0
134925,1149,-21.0
135347,1722,-16.0
135652,1248,-19.0
136112,1873,-18.0
136609,2008,-18.0
137033,1718,-19.0
137466,1744,-15.0
137878,1672,-18.0
138238,1472,-19.0
138703,1895,-19.0
139130,1718,-17.0
139591,1870,-15.0
140073,1951,-14.0
140491,1702,-16.0
140951,1861,-19.0
141426,1921,-18.0
141798,1522,-18.0
142203,1640,-20.0
142602,1626,-21.0
143081,1927,-15.0
143556,1909,-15.0
143982,1732,-19.0
144397,1669,-19.0
144845,1798,-18.0
145289,1813,-17.0
145707,1688,-19.0
146144,1758,-15.0
146468,1320,-20.0
146757,1176,-21.0
147128,1495,-21.0
147542,1675,-17.0
147954,1683,-18.0
148369,1675,-18.0
148863,2000,-19.0
149267,1640,-17.0
149781,2075,-17.0
150265,1952,-12.0
150803,2185,-13.0
151295,1982,-16.0
151683,1562,-19.0
152022,1387,-19.0
152529,2058,-16.0
153043,2082,-16.0
153404,1469,-19.0
153935,2155,-15.0
154427,1990,-13.0
154933,2035,-18.0
155361,1743,-20.0
155902,2187,-15.0
156332,1737,-21.0
156817,1952,-19.0
157227,1646,-17.0
157659,1739,-15.0
158099,1780,-16.0
158479,1552,-20.0
158893,1686,-16.0
159423,2137,-17.0
159932,2064,-19.0
160261,1329,-20.0
160700,1766,-18.0
161155,1852,-16.0
161504,1404,-20.0
162088,2355,-15.0
162560,1900,-15.0
163194,2556,-13.0
163713,2103,-16.0
164302,2394,-14.0
164761,1854,-16.0
165314,2246,-19.0
165693,1534,-18.0
166163,1906,-16.0
166601,1761,-17.0
167022,1694,-20.0
167448,1734,-18.0
167909,1858,-15.0
168403,2011,-16.0
168897,2009,-15.0
169378,1951,-17.0
169858,1933,-16.0
170237,1527,-19.0
170767,2140,-16.0
171133,1497,-18.0
171630,2004,-16.0
172197,2290,-15.0
172726,2152,-16.0
173161,1748,-18.0
173626,1890,-19.0
173992,1483,-19.0
174450,1849,-18.0
174892,1790,-19.0
175328,1761,-19.0
175855,2142,-17.0
176351,2013,-17.0
176846,2000,-18.0
177353,2039,-18.0
177857,2050,-15.0
178299,1780,-16.0
178893,2392,-17.0
179352,1869,-16.0
179918,2297,-15.0
180389,1921,-16.0
180848,1869,-16.0
181374,2139,-19.0
181831,1838,-18.0
182268,1773,-17.0
182819,2236,-13.0
183338,2105,-15.0
183862,2127,-16.0
184286,1708,-19.0
184781,1996,-15.0
185232,1820,-16.0
185724,2003,-17.0
186301,2340,-13.0
186854,2242,-14.0
187337,1967,-19.0
187803,1898,-14.0
188234,1758,-18.0
188818,2345,-12.0
189263,1789,-19.0
189796,2149,-16.0
190325,2129,-16.0
190787,1875,-18.0
191301,2088,-15.0
191939,2586,-10.0
192430,1984,-18.0
192866,1780,-21.0
193408,2191,-15.0
193940,2142,-15.0
194375,1772,-19.0
194838,1876,-18.0
195360,2111,-15.0
195835,1926,-16.0
196391,2248,-16.0
196905,2086,-15.0
197529,2515,-17.0
198007,1924,-17.0
198665,2667,-9.0
199062,1601,-18.0
199555,1987,-17.0
200068,2067,-17.0
200550,1943,-18.0
201221,2707,-14.0
201889,2706,-16.0
202387,2003,-19.0
202817,1746,-17.0
203299,1947,-17.0
203797,2005,-14.0
204233,1771,-20.0
204843,2458,-11.0
205369,2135,-17.0
205876,2052,-17.0
206314,1779,-19.0
206742,1719,-20.0
207222,1930,-17.0
207851,2530,-11.0
208315,1869,-16.0
208850,2165,-17.0
209327,1924,-17.0
209743,1683,-20.0
210249,2055,-15.0
210716,1888,-17.0
211215,2005,-16.0
211811,2417,-14.0
212293,1940,-16.0
212965,2714,-12.0
213422,1844,-16.0
213864,1790,-18.0
214310,1817,-17.0
214799,1986,-18.0
215205,1637,-21.0
215621,1672,-18.0
216050,1741,-16.0
216459,1659,-16.0
216918,1868,-17.0
217446,2129,-16.0
217951,2045,-15.0
218350,1633,-19.0
218742,1596,-20.0
219193,1825,-19.0
219688,1988,-16.0
220117,1745,-17.0
220525,1652,-19.0
220951,1727,-17.0
221377,1740,-20.0
221993,2492,-14.0
222379,1566,-19.0
222816,1774,-17.0
223235,1684,-19.0
223715,1949,-17.0
224193,1921,-17.0
224650,1855,-17.0
225213,2270,-16.0
225644,1746,-18.0
226035,1600,-16.0
226454,1687,-19.0
226972,2084,-15.0
227501,2136,-16.0
227969,1881,-18.0
228465,1998,-15.0
228938,1905,-16.0
229366,1728,-17.0
229899,2160,-16.0
230414,2076,-16.0
230879,1885,-16.0
231320,1776,-20.0
231831,2057,-15.0
232451,2501,-17.0
232908,1856,-18.0
233327,1713,-16.0
233808,1960,-18.0
234322,2072,-15.0
234970,2621,-12.0
235523,2239,-13.0
236053,2143,-15.0
236678,2526,-15.0
237260,2354,-16.0
237685,1727,-16.0
238151,1877,-19.0
238666,2094,-16.0
239137,1898,-16.0
239592,1835,-18.0
240054,1865,-17.0
240541,1984,-14.0
241023,1952,-18.0
241583,2267,-16.0
242100,2095,-15.0
242534,1747,-17.0
243044,2067,-17.0
243572,2119,-15.0
243947,1532,-20.0
244501,2241,-13.0
245101,2416,-13.0
245501,1612,-18.0
246035,2170,-14.0
246554,2096,-16.0
247044,1966,-19.0
247439,1605,-19.0
247805,1485,-20.0
248286,1938,-15.0
248768,1962,-16.0
249299,2155,-14.0
249818,2103,-16.0
250421,2428,-17.0
250905,1972,-15.0
251427,2123,-14.0
251866,1775,-16.0
252348,1951,-15.0
252878,2141,-17.0
253441,2283,-15.0
253970,2139,-18.0
254435,1890,-17.0
254801,1492,-19.0
255262,1853,-19.0
255853,2377,-14.0
256418,2298,-16.0
256972,2251,-17.0
257603,2539,-14.0
258109,2031,-17.0
258668,2267,-17.0
259348,2753,-6.0
259848,2031,-18.0
260339,1983,-16.0
260816,1918,-17.0
261303,1984,-16.0
261763,1867,-19.0
262282,2108,-15.0
262866,2367,-14.0
263391,2130,-15.0
263839,1821,-19.0
264327,1972,-15.0
264812,1963,-15.0
265253,1799,-18.0
265900,2618,-18.0
266345,1791,-16.0
266911,2273,-14.0
267372,1862,-18.0
267944,2311,-12.0
268555,2452,-12.0
269138,2339,-14.0
269627,1972,-16.0
270085,1856,-18.0
270519,1745,-18.0
271139,2498,-15.0
271464,1329,-21.0
271999,2161,-14.0
272497,2009,-17.0
273081,2365,-17.0
273538,1843,-19.0
273917,1545,-19.0
274616,2813,-11.0
275130,2072,-16.0
275753,2514,-13.0
276496,2979,-9.0
277111,2479,-17.0
277676,2292,-16.0
278129,1840,-19.0
278643,2069,-17.0
279211,2283,-18.0
279754,2190,-15.0
280403,2619,-16.0
281136,2957,-12.0
281628,2004,-17.0
282253,2512,-15.0
282822,2312,-16.0
283409,2369,-16.0
284116,2854,-9.0
284693,2336,-13.0
285223,2135,-15.0
285736,2074,-16.0
286451,2896,-14.0
287041,2385,-16.0
287716,2721,-16.0
288190,1902,-18.0
288726,2176,-17.0
289259,2161,-17.0
289946,2783,-12.0
290426,1956,-17.0
290906,1956,-17.0
291447,2187,-17.0
292069,2515,-18.0
292645,2340,-15.0
293188,2198,-14.0
293940,3020,-10.0
294492,2217,-14.0
294962,1891,-14.0
295511,2227,-13.0
295985,1902,-17.0
296513,2132,-14.0
297088,2333,-12.0
297678,2387,-18.0
298198,2105,-17.0
298658,1875,-19.0
299196,2172,-15.0
299747,2221,-16.0
300293,2195,-18.0
300820,2127,-17.0
301370,2215,-16.0
301981,2478,-17.0
302503,2124,-19.0
303211,2853,-14.0
303921,2852,-15.0
304699,3130,-12.0
305354,2630,-15.0
305921,2305,-17.0
306474,2247,-16.0
306928,1833,-19.0
307501,2311,-17.0
308080,2344,-13.0
308842,3077,-13.0
309456,2490,-14.0
310033,2343,-15.0
310720,2774,-15.0
311448,2946,-12.0
312146,2829,-13.0
312631,1948,-15.0
313062,1733,-19.0
313689,2546,-16.0
314288,2416,-14.0
315095,3244,-14.0
315730,2569,-15.0
316542,3272,-14.0
317273,2944,-13.0
318143,3495,-11.0
318892,3023,-14.0
319605,2871,-11.0
320234,2522,-17.0
320875,2590,-17.0
321497,2501,-14.0
322133,2557,-16.0
322581,1816,-20.0
323268,2770,-16.0
324290,4099,-11.0
324879,2368,-19.0
325510,2562,-14.0
326237,2944,-13.0
326845,2459,-15.0
327449,2428,-16.0
328311,3477,-11.0
329062,3012,-14.0
329767,2828,-15.0
330539,3098,-11.0
331132,2407,-17.0
331782,2625,-14.0
332312,2136,-18.0
332884,2320,-17.0
333459,2333,-17.0
334021,2269,-15.0
334630,2464,-13.0
335150,2102,-17.0
335607,1844,-21.0
336143,2169,-17.0
336946,3244,-11.0
337586,2595,-17.0
338203,2488,-16.0
338966,3067,-13.0
339523,2246,-16.0
340292,3099,-12.0
340977,2754,-13.0
341826,3415,-14.0
342384,2241,-14.0
343050,2683,-16.0
343746,2797,-14.0
344363,2504,-15.0
345056,2781,-15.0
345780,2921,-12.0
346512,2944,-13.0
347439,3735,-11.0
348337,3614,-8.0
348903,2298,-17.0
349568,2697,-15.0
350155,2365,-18.0
350799,2599,-18.0
351527,2932,-17.0
352188,2651,-17.0
352853,2670,-17.0
353558,2857,-18.0
354088,2136,-20.0
354630,2205,-19.0
355564,3771,-13.0
356255,2773,-15.0
356890,2558,-15.0
357579,2790,-16.0
358176,2417,-19.0
358854,2741,-14.0
359773,3686,-13.0
360578,3244,-15.0
361427,3431,-15.0
362289,3459,-13.0
363082,3204,-13.0
363920,3367,-14.0
364901,3940,-12.0
365597,2810,-16.0
366134,2178,-20.0
366988,3443,-12.0
367804,3298,-14.0
368553,3013,-15.0
369331,3137,-13.0
369957,2531,-13.0
370770,3285,-17.0
371539,3085,-12.0
372233,2811,-15.0
373053,3290,-9.0
373839,3181,-14.0
374597,3061,-10.0
375455,3451,-10.0
376084,2544,-17.0
377046,3873,-14.0
378113,4279,-10.0
378907,3193,-12.0
379650,2980,-16.0
380145,2000,-20.0
381016,3520,-11.0
381677,2667,-16.0
382376,2822,-15.0
383137,3075,-17.0
383786,2608,-17.0
384393,2465,-17.0
385161,3090,-13.0
385724,2266,-17.0
386569,3400,-13.0
387597,4125,-8.0
388446,3421,-14.0
389224,3124,-16.0
389834,2459,-17.0
390625,3175,-10.0
391155,2148,-16.0
391771,2492,-14.0
392544,3128,-12.0
393383,3377,-13.0
394425,4182,-9.0
395091,2686,-15.0
395854,3073,-15.0
396791,3778,-15.0
397590,3220,-13.0
398345,3034,-15.0
399040,2800,-19.0
399861,3293,-12.0
400645,3148,-13.0
401383,2986,-16.0
402298,3696,-12.0
403064,3086,-10.0
403901,3372,-15.0
404639,2977,-14.0
405322,2758,-15.0
406216,3609,-13.0
407129,3669,-12.0
407996,3499,-10.0
408871,3521,-12.0
409519,2614,-14.0
410136,2502,-15.0
410905,3095,-14.0
411496,2395,-15.0
412323,3338,-14.0
413124,3233,-11.0
413643,2084,-17.0
414582,3765,-12.0
415153,2293,-16.0
415828,2708,-15.0
416564,2976,-14.0
417493,3744,-10.0
418071,2335,-18.0
418622,2233,-15.0
419288,2682,-16.0
420176,3566,-9.0
420863,2779,-18.0
421863,4028,-10.0
422784,3693,-12.0
423605,3318,-15.0
424383,3126,-13.0
425143,3049,-15.0
426131,3976,-11.0
426908,3126,-16.0
427933,4114,-7.0
428664,2956,-16.0
429521,3437,-11.0
430671,4607,-4.0
431611,3782,-11.0
432452,3377,-10.0
433246,3192,-16.0
433939,2793,-17.0
434660,2898,-17.0
435412,3014,-17.0
436140,2950,-14.0
436792,2629,-14.0
438022,4939,-7.0
438675,2633,-13.0
439586,3680,-11.0
440682,4418,-10.0
441629,3807,-7.0
442406,3127,-13.0
443325,3710,-12.0
444165,3366,-10.0
444717,2239,-18.0
445510,3204,-11.0
446241,2948,-17.0
447085,3408,-9.0
448318,4953,-7.0
449072,3031,-11.0
450160,4370,-9.0
451044,3572,-13.0
452199,4644,-6.0
452974,3120,-17.0
453841,3502,-12.0
454797,3852,-10.0
455718,3714,-9.0
456628,3667,-15.0
457562,3750,-12.0
458376,3284,-13.0
459186,3269,-11.0
459843,2660,-16.0
460798,3829,-10.0
461818,4113,-9.0
462463,2607,-16.0
463052,2377,-16.0
464011,3858,-11.0
464786,3123,-15.0
466098,5281,-10.0
466978,3542,-9.0
467566,2364,-19.0
468423,3442,-14.0
469498,4318,-6.0
470236,2982,-11.0
471060,3315,-12.0
471809,3019,-17.0
472559,3031,-15.0
473275,2900,-12.0
474147,3513,-15.0
475143,4013,-7.0
475930,3166,-15.0
476700,3094,-13.0
477323,2516,-18.0
478195,3501,-11.0
478797,2432,-20.0
479540,2985,-13.0
480133,2386,-20.0
480916,3145,-13.0
481503,2370,-15.0
482111,2448,-15.0
482684,2317,-16.0
483533,3404,-12.0
484080,2222,-19.0
484884,3229,-11.0
485942,4260,-10.0
486791,3406,-14.0
487494,2821,-18.0
488674,4757,-9.0
489404,2956,-17.0
490412,4048,-8.0
490950,2173,-19.0
491663,2876,-14.0
492436,3125,-14.0
493179,2989,-14.0
493661,1958,-18.0
494404,2986,-16.0
495307,3619,-8.0
496194,3574,-9.0
497003,3245,-9.0
497946,3782,-10.0
498573,2524,-15.0
499203,2541,-15.0
499929,2915,-13.0
500727,3208,-12.0
501483,3062,-11.0
502400,3677,-4.0
502948,2201,-19.0
503592,2598,-14.0
504511,3684,-10.0
505218,2840,-13.0
505936,2893,-12.0
506868,3742,-12.0
507572,2833,-16.0
508427,3449,-12.0
509309,3538,-10.0
510002,2792,-13.0
510628,2534,-12.0
511622,3996,-12.0
512198,2326,-17.0
512791,2401,-16.0
513522,2934,-13.0
514574,4228,-8.0
515381,3253,-12.0
515917,2162,-19.0
516837,3710,-13.0
517491,2653,-11.0
518134,2598,-14.0
518673,2170,-17.0
519386,2874,-14.0
520067,2746,-15.0
520763,2805,-18.0
521668,3638,-13.0
522666,4002,-9.0
523271,2457,-17.0
523915,2606,-16.0
524813,3611,-14.0
525729,3694,-11.0
526548,3310,-14.0
527590,4181,-7.0
528301,2850,-13.0
529262,3870,-12.0
529997,2960,-16.0
530760,3061,-14.0
531949,4792,2.0
532786,3362,-9.0
533638,3431,-13.0
534505,3496,-9.0
535304,3220,-14.0
536606,5242,-8.0
537331,2927,-11.0
537985,2646,-12.0
539031,4201,-10.0
540031,4020,-12.0
540754,2919,-13.0
541518,3085,-16.0
542455,3778,-14.0
543422,3899,-5.0
544210,3170,-16.0
544913,2832,-16.0
545706,3203,-11.0
546624,3693,-12.0
547635,4051,-9.0
548633,4023,-15.0
549472,3375,-12.0
550431,3855,-14.0
551440,4061,-12.0
552037,2399,-19.0
552861,3311,-12.0
553532,2716,-12.0
554660,4545,-10.0
555353,2804,-14.0
556185,3351,-15.0
556972,3169,-15.0
558062,4394,-8.0
558846,3147,-13.0
560164,5307,-5.0
561104,3786,-12.0
562015,3664,-15.0
562928,3685,-14.0
563724,3192,-15.0
564392,2703,-13.0
565063,2694,-14.0
565929,3492,-10.0
566939,4049,-7.0
567918,3927,-10.0
568639,2897,-18.0
569472,3343,-14.0
570457,3950,-10.0
571337,3549,-16.0
572322,3958,-8.0
572948,2528,-17.0
573856,3649,-8.0
574999,4600,-8.0
575936,3762,-10.0
576633,2823,-18.0
577520,3559,-13.0
578513,3999,-5.0
579194,2753,-19.0
579890,2800,-14.0
581030,4589,-7.0
581936,3645,-11.0
582730,3190,-16.0
583641,3670,-13.0
584436,3200,-11.0
585401,3895,-9.0
586361,3870,-14.0
587570,4844,-3.0
588463,3585,-7.0
589306,3380,-15.0
590406,4422,-6.0
591472,4274,-12.0
592306,3359,-13.0
593385,4326,-7.0
594467,4350,-7.0
595808,5382,-5.0
596921,4481,-8.0
597869,3805,-15.0
598864,3996,-11.0
599840,3910,-7.0
600806,3884,-4.0
601800,3992,-11.0
602666,3482,-8.0
603736,4305,-11.0
604712,3935,-12.0
605456,3006,-15.0
606335,3546,-9.0
607238,3640,-13.0
608165,3722,-11.0
609040,3513,-15.0
610009,3887,-10.0
610952,3799,-12.0
611733,3151,-11.0
612687,3853,-9.0
613614,3744,-12.0
614569,3831,-8.0
615815,5020,-6.0
616582,3103,-14.0
617689,4454,-9.0
618874,4765,-8.0
619868,4008,-11.0
620792,3724,-6.0
621701,3653,-6.0
622650,3832,-11.0
623636,3967,-7.0
624536,3617,-14.0
625487,3820,-8.0
626222,2954,-12.0
627005,3155,-12.0
627590,2359,-18.0
628298,2840,-16.0
629091,3195,-12.0
629856,3085,-13.0
630829,3927,-9.0
631709,3529,-12.0
632650,3776,-11.0
633524,3510,-10.0
634543,4086,-8.0
635288,2991,-17.0
636259,3895,-10.0
637139,3538,-12.0
637931,3190,-14.0
638724,3198,-15.0
639695,3901,-9.0
640637,3791,-10.0
641377,2969,-15.0
642223,3392,-12.0
