timestep,ep_length,ep_reward
502821,827,-8
503947,1175,-21
504981,1030,-3
505844,849,-1
506772,902,-19
507815,936,-11
508481,746,-16
509082,636,-6
510160,1179,-21
511142,1098,-10
512230,909,-15
512892,769,-7
513900,911,-20
514952,924,-20
516017,913,-5
517000,888,-21
517861,759,-4
518852,1032,-19
519372,600,-15
519979,600,-6
520959,1099,-12
521876,989,-3
522774,959,-21
523909,995,2
524921,988,-13
525771,878,-19
526910,985,-7
527586,802,-12
528479,895,-12
529138,773,2
530061,871,-17
531133,1065,-10
531870,845,-1
533034,1079,-21
534149,1006,-18
534975,1012,-18
535645,812,-18
536932,1116,-19
537624,656,-15
538628,1058,-12
539473,1016,-16
540169,858,0
541498,1135,2
542234,754,-21
543058,780,-1
544207,983,-6
544998,893,-10
546316,1170,-10
547348,881,0
548183,1010,-5
549291,1171,-7
550123,833,-14
550951,826,-18
551956,972,-21
553144,1040,-13
553932,762,-13
554759,783,-21
555504,884,-11
556444,785,-19
557409,1022,-9
558173,644,3
559256,951,-13
559845,681,-21
560578,730,-7
561232,689,-17
562046,869,-6
562915,909,-11
563870,1054,-21
564760,908,-9
565476,678,-18
566560,906,-21
567748,1135,-16
568648,768,-13
569668,1008,-15
570569,1091,-21
571307,920,9
572142,890,-13
573010,954,-21
573953,899,-7
574884,1153,-17
575824,1114,-1
576607,888,-5
577281,600,-21
578227,1000,-8
579096,811,-14
579896,788,6
580631,723,-14
581788,971,-14
582611,939,-21
583201,730,-14
584156,895,-10
585093,948,-17
585836,852,-7
586577,737,7
587521,993,-17
588595,1118,-11
589675,946,-12
590411,914,-21
591774,1225,-13
592650,958,-21
593376,889,-3
594306,1046,-21
595278,894,-19
596115,823,-21
597092,893,0
598158,933,-14
598958,877,-10
599850,897,-11
601002,971,3
601926,1004,-19
602613,788,-10
603405,852,-8
604312,1094,-21
605049,637,-21
605795,671,-21
606970,995,-6
608209,1098,-16
609047,910,-21
609780,840,-17
610921,1005,-11
611692,901,-19
612512,888,-14
613353,783,-19
614563,1052,-15
615320,813,-21
616491,1096,-21
617191,746,-6
617886,647,6
618785,826,-7
619818,1198,-18
620710,918,-21
621411,800,1
622434,1047,-17
623443,1094,-7
624235,764,-21
625023,764,-2
625712,776,-17
626313,600,-9
627477,988,-19
628279,747,-21
629465,1080,-17
630248,963,-10
631306,991,-8
632174,882,-19
633086,882,-13
633908,729,-3
634634,873,-5
635516,950,-10
636342,735,-21
637424,1044,-17
638299,730,-13
638954,813,-17
639912,1100,-5
640804,1045,-19
641597,876,-20
642539,844,-3
643396,835,2
644218,766,-1
645422,1122,0
646160,854,-4
647026,1019,-15
648265,1101,-21
648989,785,3
649726,707,-17
651129,1174,-4
651916,929,-9
652634,841,-14
653973,1300,4
654650,778,-21
655692,1170,6
656530,1037,-3
657401,864,-4
658103,783,-21
658778,825,-15
659390,635,-6
660237,757,-21
660986,919,-13
662000,940,0
663034,1121,-14
664495,1400,-2
665221,739,-8
666187,993,-21
667039,857,-9
668233,999,-21
669235,943,-21
669986,814,-5
671020,909,-12
671908,811,-14
672834,983,-21
673473,682,-6
674244,801,-21
674894,729,-21
675936,1056,0
676930,951,-13
677610,819,-21
678313,872,-1
679138,931,-4
679862,803,-8
680551,721,-17
681551,1040,-10
682316,906,-7
682917,734,-15
683685,933,-18
684555,897,-7
685495,986,-21
686167,689,-12
686929,825,-19
687706,902,-19
688528,997,-12
689541,925,-16
690730,1088,-6
691442,834,-10
692317,874,-8
693257,894,-19
693926,773,-5
694921,835,-13
696077,1064,-20
696701,689,-14
697648,858,0
698466,904,-5
699192,693,-7
699972,822,-11
700983,991,-6
701992,1024,-20
702812,802,-19
703715,981,-11
704879,1121,-1
705602,744,-9
706611,844,-12
707353,886,-10
708216,950,-17
709458,1119,4
710804,1156,0
711547,860,-21
712191,789,1
713034,973,-21
713945,977,0
715031,925,-20
715733,842,-12
716843,934,-11
718112,1260,-8
718744,600,-18
719887,1001,-11
720890,1069,-12
721894,1207,-20
722878,866,-12
724162,1186,-4
725201,877,-20
725994,784,3
727135,957,-17
728342,1156,-14
728970,758,-11
730318,1173,6
731503,1026,-21
732454,1097,4
733286,836,-6
734097,756,-8
734709,707,-16
735554,714,-16
736811,1065,-19
738007,1212,-18
738796,827,-21
740162,1237,7
740952,767,0
742070,964,-13
743200,1065,-8
743906,758,-11
744735,713,4
745664,896,-10
746571,835,-16
747260,802,-13
748083,837,1
748837,797,-17
749664,793,-11
750439,803,-14
751011,610,-6
751740,843,0
752899,1258,-11
754043,1155,-9
755217,988,-3
755975,947,-4
756748,923,-21
757647,932,1
758826,1210,-14
759460,675,-20
760252,947,-20
761420,1202,-7
762236,732,-15
763055,995,-9
763993,1013,-21
764841,801,-7
765787,1058,1
766600,771,5
767750,1038,-19
768534,799,4
769549,1169,-5
770548,839,-16
771611,1026,-21
772612,917,-2
773648,981,-17
774542,940,-2
775523,952,-11
776679,1012,-21
777339,600,5
778610,1082,-7
779707,1030,-8
780366,822,-15
780997,735,-14
781987,878,-13
782890,819,-21
783708,808,-4
784742,1031,-18
785570,914,-7
786616,1004,-5
787545,811,-19
788595,1004,-20
789478,872,-21
790324,858,-17
791204,916,-17
792005,821,-8
792764,803,-4
793509,729,-15
794326,853,-12
795369,1114,-5
796439,991,-21
797414,923,-20
798701,1119,-21
799805,951,-15
800741,832,2
801812,919,-21
802542,773,-19
803306,846,-8
804075,958,-12
804785,799,-7
805800,943,-12
806726,868,-10
807699,942,-9
808355,712,0
808938,658,-13
809955,896,-7
810916,822,-3
811757,951,-11
812873,978,-13
813546,832,5
814243,663,-16
815002,803,-8
816178,1052,-21
817058,750,2
818051,1083,-6
818838,898,-18
819690,859,-2
820552,934,-3
821400,963,-6
822226,862,-14
823091,746,5
823789,834,-4
824457,811,-12
825232,865,-5
826100,1062,-21
826997,931,-1
828040,935,-5
828817,777,-7
829797,1152,-13
831123,1317,-15
831726,600,-21
832684,904,-7
833350,634,-10
834369,1170,-3
835211,868,-13
835953,862,-7
836650,796,-13
837486,877,-6
838299,814,-15
839090,698,-14
839905,786,-17
840815,838,-3
841473,779,-10
842182,816,-19
843229,1203,-3
844004,925,-13
844900,752,-11
845793,914,-7
846440,600,-12
847128,848,-4
847753,600,-8
848400,652,-17
849503,1008,-3
850381,1000,-17
851082,615,-17
851955,961,-8
852800,1002,-21
853828,964,-20
854665,979,-3
855722,993,-8
856613,818,1
857572,980,-2
858248,747,-11
859099,893,-14
859986,1104,-11
860838,860,-21
861554,877,-6
862698,967,-5
863272,703,-11
864292,899,-21
865045,747,-12
865890,924,-12
866822,846,-17
867748,1135,-4
869039,1089,-6
870003,1012,-21
870845,778,-7
871541,838,-17
872416,934,-14
873130,658,-18
874134,935,-14
874876,908,-21
875895,1036,-3
877152,1195,-9
878073,1047,2
878708,650,-16
879650,1090,-18
880518,795,-20
881349,860,3
882311,959,-5
883326,1124,-10
884029,856,-5
885067,1088,-21
886057,1000,-21
886675,735,-21
887696,960,-21
888209,626,-19
888966,936,-12
889982,917,-3
891005,963,-19
892304,1123,-9
893197,778,-21
893879,842,-4
894855,1047,12
895539,813,-6
896268,867,7
897363,999,10
898133,750,-19
898965,878,-15
899943,902,-14
900746,860,-15
901580,936,-16
902639,999,1
903269,739,-10
903889,606,0
904745,1028,-7
905323,647,-13
906124,942,-20
906953,831,-11
907985,942,-4
908864,895,-9
909638,839,-12
910467,926,13
911330,952,1
912221,790,-21
913052,958,-7
913900,714,-11
914619,882,-9
915200,611,-13
916042,1009,0
917452,1222,-19
918122,752,1
918758,691,-19
919551,793,-12
920329,851,11
921465,1217,-12
922438,1017,-8
923520,928,-21
924412,763,-2
925181,920,-8
926137,806,-11
926936,900,-18
927524,720,-19
928631,1037,-12
929572,931,-4
930346,933,-11
931062,733,-7
931696,649,-18
932380,634,-10
933413,924,-7
934337,943,-21
935490,974,-5
936505,1258,-7
937263,811,-14
938535,1225,-7
939557,866,-21
940066,604,-11
940931,789,-14
941524,651,-8
942514,867,-5
943315,914,-21
944597,1074,-17
945343,708,-21
946390,1022,-3
947345,961,-7
948611,1236,-6
949511,1020,-15
950377,867,-21
951542,1020,-10
952503,913,-16
953244,923,-5
954406,1238,-16
955421,922,-17
956261,911,-21
957485,1061,-12
958410,1013,-14
959305,760,-13
960153,1004,4
961011,727,-13
961732,851,-5
963042,1146,0
964473,1258,4
965640,996,-12
966852,1035,-21
968098,1163,-21
969037,864,-21
969943,1017,-7
970577,774,-21
971386,702,2
972366,862,2
973232,873,0
973874,600,-8
975005,1100,-20
975873,811,-18
976708,890,-16
977690,985,-7
978372,769,9
979265,902,-15
980029,724,-1
980608,699,-6
981468,781,-10
982174,600,-13
983238,947,-14
984139,910,-9
985147,1010,-6
986014,1022,-18
986897,883,-7
987853,1121,0
988776,777,0
989381,722,-15
990089,697,-18
990967,791,-19
991963,927,-13
992903,880,-10
994061,1263,-6
994778,663,-8
995496,828,-12
996190,751,-9
997007,772,-21
997848,894,-8
998881,1030,-20
999858,989,-21
1000691,752,-6
1001229,661,-18
1002056,794,-6
1002933,779,-18
1003715,734,-18
1005164,1250,-21
1005833,775,-6
1006761,944,-4
1007602,985,-5
1008564,934,-8
1009349,869,-15
1009974,755,-12
1010644,678,-15
1011448,983,2
1012421,886,-17
1013299,790,-21
1014625,1130,-5
1015434,850,-1
1016354,1005,-17
1017243,998,-21
1018078,723,-3
1019071,976,-4
1019951,991,-21
1020750,838,5
1021865,1020,-7
1022853,958,-4
1023996,1104,-16
1025011,942,-9
1025962,1051,-15
1027163,1133,-21
1028162,876,4
1028886,743,-18
1029796,956,-13
1031180,1173,-21
1032285,1045,-12
1033204,849,-11
1034146,808,-21
1034768,765,3
1035578,849,-1
1036514,969,-21
1037688,1012,-11
1038332,671,-1
1039144,832,-13
1040068,1042,-20
1040837,740,-20
1041639,845,-21
1042432,888,-10
1043259,1031,-7
1044435,1151,-20
1045334,820,-8
1046024,712,-15
1046839,973,-7
1047903,955,0
1048729,723,-12
1049436,631,-19
1050168,875,-15
1051344,1002,-21
1052393,1078,-21
1053396,1179,-17
1054266,1049,-14
1055143,964,6
1056265,1059,-7
1057071,887,-8
1058175,1006,-21
1059202,1097,-15
1060103,1024,1
1061349,1112,-21
1062163,923,-21
1062868,855,-3
1063604,868,-10
1064629,984,-21
1065520,863,-20
1066652,1074,-2
1067607,906,19
1068741,1096,-3
1069486,825,-16
1070434,929,-11
1071424,854,-17
1072454,1109,-15
1073693,1115,-6
1074456,823,-14
1075003,600,-12
1075845,770,-21
1076788,1067,1
1077467,822,-15
1078294,783,-9
1079121,859,-18
1080114,912,-12
1081008,913,-3
1081795,864,-10
1082819,1133,0
1084000,1011,-4
1085060,963,0
1085788,735,-20
1086544,890,-21
1087516,858,2
1088751,1295,-21
1089699,849,-16
1090643,873,0
1091317,690,-12
1092032,600,-1
1092856,844,-14
1094291,1236,-12
1095346,1076,-13
1096398,913,-14
1097540,954,-5
1098325,906,-21
1099286,854,-19
1100257,981,-20
1100865,600,-19
1101867,890,0
1102595,845,-21
1103291,718,-21
1104136,1031,-21
1104981,846,-3
1105874,981,-12
1106641,756,-7
1107717,987,0
1108737,1005,-21
1109655,950,-21
1110240,700,-21
1111052,856,-15
1111950,930,-14
1112605,799,-3
1113572,808,-18
1114418,931,-21
1115592,1116,-13
1116141,608,-7
1116743,701,-3
1117549,951,-3
1118223,659,-2
1119444,1040,-11
1120117,817,-8
1121077,1013,-9
1121937,826,-8
1122615,600,-20
1123617,861,-18
1124254,723,-21
1125243,938,-14
1126390,1079,-15
1127071,756,0
1127892,728,-16
1128743,852,-9
1129419,722,0
1130134,774,-1
1131051,818,-7
1131970,853,17
1133100,944,-21
1133949,736,-10
1134839,953,-6
1135634,831,-6
1136701,968,-19
1137651,953,-21
1138734,1220,-7
1139697,1058,-20
1140692,850,5
1141307,744,-15
1142535,1135,-15
1143376,830,-4
1144324,912,1
1145094,775,-21
1145990,936,1
1146564,600,0
1147288,831,-18
1148586,1098,-9
1149376,664,-13
1150266,1017,-7
1151359,1080,-19
1152590,1129,0
1153504,930,-17
1154476,1051,-21
1155370,749,-14
1156059,628,-10
1156756,855,-4
1157478,770,-16
1158553,952,-21
1159552,1129,-12
1160392,960,-21
1161443,1036,-10
1162224,875,-5
1162881,784,-10
1163508,616,-21
1164395,851,-21
1165440,1164,-14
1166511,1234,-6
1167226,600,-21
1168384,1003,-8
1169155,939,-8
1170039,856,1
1170730,746,-17
1171446,712,-20
1172575,996,-8
1173554,1044,-14
1174389,878,-12
1175503,989,-13
1176271,740,-21
1177348,917,-12
1178313,991,-7
1179299,832,-21
1180227,777,-21
1180934,625,-21
1181871,794,-15
1182997,1021,-3
1183842,877,-21
1184752,801,-14
1185533,729,-11
1186307,665,-12
1187259,906,-21
1188020,911,-16
1188637,651,-15
1189823,1031,-10
1190717,908,-20
1191531,974,-17
1192140,661,-21
1193011,812,-16
1193720,699,1
1194674,946,-21
1195539,841,-13
1196237,787,-18
1197205,813,-14
1197841,600,-17
1198893,921,-8
1199700,699,-7
1200462,908,-10
1201311,892,-9
1202194,927,-9
1203022,983,-10
1203875,927,-14
1205206,1126,-11
1206076,867,5
1206958,990,-14
1207792,835,-4
1208303,600,-7
1209450,1015,1
1210556,1009,-14
1211213,743,-14
1211873,700,-4
1212831,1105,-21
1213741,814,-11
1214486,662,-21
1215342,856,-16
1216592,1152,-2
1217310,802,-13
1218179,953,-8
1218885,840,-15
1219603,604,-9
1220318,826,-21
1221232,828,-16
1222275,1107,11
1223382,1189,-15
1224183,875,-10
1224829,775,-21
1225716,824,-17
1226616,831,0
1227382,699,-10
1228643,1151,-1
1229460,899,-12
1230553,963,-21
1231507,854,7
1232345,976,-10
1233444,1053,-9
1234281,935,-14
1235174,913,2
1236444,1217,-19
1237485,966,-16
1238522,1116,-15
1239168,692,-21
1240163,898,4
1240968,740,1
1241959,856,-17
1242866,1102,-2
1244111,1093,-10
1245165,1010,-16
1246021,760,-14
1246966,884,-17
1247794,931,-12
1248589,894,-11
1249795,1090,-21
1250890,1029,-16
1251759,957,-21
1252793,920,-21
1253633,849,-20
1254572,795,1
1255726,983,-19
1256307,600,-17
1257102,853,-7
1258184,967,-21
1259308,1048,-19
1260518,1164,-7
1261501,921,-20
1262316,713,-21
1262921,715,-4
1263751,906,-11
1264838,1017,-21
1265767,947,-15
1266629,754,-21
1267426,766,-21
1268223,791,-19
1268872,791,-21
1269913,913,0
1270697,687,-8
1271716,878,-6
1272393,777,-18
1273541,1201,0
1274341,922,-8
1275042,721,-21
1275906,903,1
1276844,823,-4
1277677,738,-19
1278475,815,-14
1279280,830,-17
1280438,972,-7
1281498,1139,-10
1282242,766,-18
1283419,1074,-15
1284351,997,-21
1285298,932,7
1286011,714,-21
1286704,600,0
1287767,1024,0
1288722,1178,-3
1289447,865,-20
1290686,1106,-15
1291378,769,-21
1292324,965,-2
1293075,888,-10
1293782,843,-21
1294955,1042,-10
1296013,980,9
1296901,751,-1
1297927,871,-14
1298931,856,-21
1299794,822,-10
1300483,802,-15
1301495,1263,-17
1302319,913,-13
1303317,832,-17
1304070,656,-19
1305361,1114,-21
1306430,1011,-20
1307548,1023,-12
1308419,840,-15
1309067,600,-21
1309874,972,-21
1310882,939,-3
1311844,854,-21
1312922,988,-14
1313602,600,-12
1314286,773,-12
1314849,695,-1
1315919,1003,-21
1316766,801,-8
1317696,1148,-2
1318570,751,-10
1319441,882,-17
1320440,1000,-5
1321354,780,-14
1322162,736,-19
1323054,934,-9
1324341,1099,-21
1325172,975,-7
1326069,1109,-15
1326862,836,-11
1327665,993,-9
1328623,989,-21
1329552,946,-4
1330511,993,-7
1331243,901,4
1332103,956,-10
1333196,989,-15
1333931,853,2
1334913,857,-17
1335742,735,-3
1336750,921,-13
1337399,671,-13
1338573,1000,-14
1339550,893,-8
1340412,939,-21
1341241,1017,0
1342137,1078,9
1342876,900,3
1344150,1125,-8
1344843,828,-7
1345805,837,-21
1346606,752,-9
1347205,600,-10
1348260,915,-8
1349190,821,-15
1350304,1020,-17
1351364,1204,-15
1352238,1008,-9
1353428,1031,-3
1354209,735,-9
1354902,600,-19
1355951,1233,-13
1356969,915,-15
1357856,864,-19
1358610,710,-4
1359283,600,-19
1360320,912,-17
1361037,843,-21
1361845,1001,-21
1362575,788,-21
1363417,805,4
1364414,1009,-12
1365085,784,-6
1365993,854,-21
1366881,790,-17
1368034,1064,-21
1368976,912,-9
1369674,622,8
1370958,1081,1
1372163,1120,-21
1373028,866,2
1374366,1122,-15
1375200,859,-17
1376084,986,-21
1377269,1126,-21
1378231,1013,-6
1379633,1221,-21
1380488,1023,-15
1381245,739,-16
1382396,1079,-21
1383240,978,-11
1384671,1247,-1
1385316,621,-21
1386075,930,3
1386931,925,-21
1387824,967,-21
1388742,1098,-3
1389585,936,-21
1390643,884,-21
1391565,815,-8
1392608,908,-12
1393546,895,-19
1394614,955,-21
1395349,885,-12
1396039,757,-5
1396779,903,-5
1397552,696,0
1398375,846,-21
1399269,1003,-6
1400085,984,-15
1400928,872,-21
1401865,994,-21
1402869,1080,-7
1403914,1008,-2
1404961,971,-8
1405849,787,-11
1406709,831,-21
1407825,1073,2
1408776,1116,-1
1409339,698,-7
1410300,1074,0
1411434,1255,-5
1412295,888,-4
1413055,915,-16
1413934,800,-21
1414709,798,-17
1415303,636,-4
1416289,855,-3
1417241,927,-10
1418578,1200,-5
1419610,919,-21
1420470,982,-6
1421215,743,-21
1421871,752,-15
1422721,745,-4
1423406,842,-12
1424308,825,-10
1425569,1103,-13
1426249,797,-17
1427113,1003,-18
1427872,929,-18
1428904,1168,-7
1429716,812,-6
1430768,1176,-16
1431592,967,-12
1432264,759,-21
1433069,729,-17
1433823,699,-9
1434955,1046,-1
1436038,941,-13
1436740,836,-11
1437589,1047,-9
1438614,963,-6
1439650,1113,-19
1440451,890,-2
1440969,608,-12
1442090,959,-10
1442998,984,-21
1443997,854,9
1444908,770,0
1445658,818,1
1446440,947,-3
1447066,744,1
1447789,816,-21
1448596,796,-21
1449738,1037,-1
1450663,834,-13
1451502,1023,-10
1452462,874,-19
1453039,600,-21
1453847,853,3
1454757,967,-21
1456132,1263,-14
1457050,940,0
1457834,883,5
1458393,689,1
1459229,705,5
1460226,995,-16
1461080,946,-16
1462127,952,-8
1462852,742,-12
1463664,824,-4
1464439,870,-13
1465484,1021,-10
1466491,914,6
1467578,913,-6
1468722,1001,-14
1469651,1076,-15
1470358,792,-2
1471155,766,11
1472242,976,-11
1473095,943,-2
1474162,1082,-3
1474670,600,-4
1475279,600,-21
1476252,918,-9
1477354,1049,-11
1478596,1110,-21
1479686,917,-3
1480474,740,-15
1481333,764,-21
1482413,1064,-21
1482941,600,-10
1483964,954,-10
1484723,912,-13
1485742,917,-18
1486454,782,-12
1487643,1026,-13
1488431,669,-20
