timestep,ep_length,ep_reward
85784,1596,-17.0
86233,1811,-18.0
86579,1397,-20.0
86957,1527,-19.0
87264,1245,-19.0
87555,1179,-20.0
87834,1130,-21.0
88204,1495,-20.0
88565,1469,-18.0
88952,1560,-20.0
89304,1444,-19.0
89673,1485,-18.0
90063,1592,-17.0
90423,1461,-18.0
90828,1641,-15.0
91171,1395,-19.0
91461,1196,-20.0
91822,1480,-18.0
92031,853,-21.0
92358,1331,-19.0
92555,824,-21.0
92886,1335,-18.0
93249,1467,-19.0
93595,1398,-20.0
93831,969,-21.0
94147,1286,-20.0
94510,1458,-18.0
94858,1409,-18.0
95222,1472,-17.0
95617,1605,-16.0
96025,1650,-18.0
96379,1449,-19.0
96760,1544,-19.0
97193,1758,-17.0
97584,1587,-17.0
97921,1373,-19.0
98272,1415,-20.0
98692,1712,-16.0
99097,1638,-16.0
99433,1378,-18.0
99823,1577,-18.0
100218,1605,-15.0
100576,1466,-17.0
100989,1672,-17.0
101427,1775,-17.0
101870,1796,-17.0
102246,1530,-19.0
102565,1304,-18.0
102944,1545,-18.0
103245,1229,-18.0
103548,1223,-18.0
103886,1363,-18.0
104293,1654,-15.0
104767,1924,-17.0
105206,1777,-16.0
105582,1511,-20.0
106009,1729,-17.0
106387,1527,-18.0
106707,1304,-20.0
107098,1583,-17.0
107510,1665,-17.0
107877,1501,-20.0
108319,1785,-17.0
108730,1682,-17.0
109096,1485,-19.0
109492,1601,-17.0
109918,1712,-16.0
110258,1380,-18.0
110731,1914,-16.0
111128,1620,-18.0
111550,1704,-14.0
112023,1907,-18.0
112380,1452,-19.0
112739,1444,-20.0
113175,1755,-16.0
113632,1850,-14.0
114143,2062,-15.0
114600,1841,-17.0
115045,1787,-15.0
115529,1962,-16.0
116029,2016,-14.0
116513,1965,-16.0
117025,2066,-16.0
117605,2351,-16.0
118012,1647,-18.0
118518,2049,-15.0
118829,1269,-21.0
119338,2060,-15.0
119849,2061,-14.0
120285,1773,-15.0
120678,1585,-17.0
120988,1256,-20.0
121444,1840,-17.0
121977,2155,-12.0
122342,1491,-17.0
122812,1916,-17.0
123292,1952,-15.0
123762,1888,-15.0
124147,1577,-17.0
124657,2077,-15.0
125258,2434,-10.0
125751,1982,-16.0
126193,1779,-17.0
126598,1643,-19.0
127067,1897,-18.0
127578,2076,-17.0
127987,1646,-19.0
128471,1944,-17.0
128901,1749,-16.0
129326,1719,-19.0
129632,1245,-21.0
130033,1625,-19.0
130624,2386,-16.0
130986,1464,-21.0
131388,1627,-20.0
131849,1861,-19.0
132292,1780,-18.0
132639,1395,-19.0
133179,2171,-15.0
133590,1652,-17.0
134004,1689,-17.0
134398,1586,-18.0
134842,1793,-18.0
135232,1595,-19.0
135619,1576,-20.0
136015,1594,-20.0
136517,2036,-14.0
136971,1838,-17.0
137396,1717,-18.0
137830,1759,-16.0
138392,2273,-14.0
138842,1831,-19.0
139401,2257,-15.0
139882,1940,-18.0
140377,2017,-14.0
140836,1850,-18.0
141274,1777,-16.0
141757,1957,-16.0
142373,2488,-14.0
142848,1908,-19.0
143441,2406,-16.0
143851,1677,-20.0
144327,1930,-17.0
144720,1591,-19.0
145294,2331,-15.0
145747,1845,-18.0
146166,1707,-17.0
146655,1970,-19.0
147044,1594,-17.0
147353,1269,-20.0
148043,2776,-8.0
148436,1594,-19.0
148916,1951,-17.0
149335,1700,-19.0
149869,2163,-16.0
