timestep,ep_length,ep_reward
61886,2303,-15.0
62355,1895,-20.0
63003,2607,-19.0
63482,1953,-19.0
64037,2245,-21.0
64613,2315,-21.0
65190,2333,-19.0
65673,1943,-19.0
66143,1894,-21.0
66689,2214,-19.0
67185,2000,-20.0
67707,2106,-18.0
68154,1812,-21.0
68767,2462,-16.0
69275,2052,-19.0
69815,2189,-18.0
70331,2101,-19.0
70960,2546,-18.0
71696,2964,-16.0
72191,1986,-20.0
72599,1660,-20.0
73144,2195,-19.0
73686,2195,-19.0
74161,1930,-19.0
74738,2342,-17.0
75144,1641,-21.0
75626,1962,-20.0
76295,2689,-18.0
76831,2177,-20.0
77278,1803,-19.0
77838,2277,-18.0
78309,1901,-18.0
78905,2397,-16.0
79431,2119,-20.0
79798,1495,-21.0
80408,2455,-19.0
80869,1855,-19.0
81378,2050,-16.0
81920,2183,-18.0
82460,2186,-17.0
83046,2377,-17.0
83602,2254,-18.0
84149,2213,-16.0
84719,2311,-18.0
85443,2907,-17.0
85858,1692,-19.0
86358,2023,-16.0
86926,2285,-15.0
87449,2126,-20.0
88056,2447,-15.0
88677,2516,-18.0
89344,2696,-13.0
89841,2016,-18.0
90468,2539,-16.0
90949,1952,-18.0
91590,2581,-17.0
92254,2685,-15.0
92860,2446,-16.0
93567,2852,-12.0
94129,2279,-17.0
94710,2334,-20.0
95398,2789,-17.0
95879,1960,-17.0
96568,2771,-12.0
97007,1791,-18.0
97567,2268,-17.0
98149,2335,-16.0
98603,1852,-19.0
99124,2101,-15.0
99621,2013,-16.0
100144,2103,-16.0
100626,1941,-18.0
101063,1773,-20.0
101647,2345,-15.0
102227,2353,-18.0
102962,2950,-17.0
103503,2189,-16.0
104056,2244,-16.0
104823,3085,-11.0
105264,1783,-20.0
105905,2576,-16.0
106394,1965,-17.0
107011,2494,-15.0
107606,2415,-14.0
108210,2437,-17.0
108720,2076,-19.0
109283,2259,-19.0
110108,3333,-16.0
110975,3488,-12.0
111635,2662,-16.0
112222,2373,-16.0
112732,2056,-18.0
113420,2771,-14.0
114181,3066,-14.0
114810,2542,-15.0
115412,2425,-15.0
116029,2493,-17.0
116724,2786,-14.0
117456,2939,-12.0
118032,2331,-15.0
118835,3242,-12.0
119300,1897,-20.0
119899,2420,-16.0
120356,1851,-19.0
120959,2435,-16.0
121586,2533,-15.0
122174,2390,-16.0
122734,2257,-21.0
123452,2904,-13.0
124201,3009,-15.0
124962,3057,-11.0
125543,2330,-17.0
126301,3040,-12.0
126867,2295,-19.0
127589,2926,-16.0
128212,2528,-18.0
128961,3011,-15.0
129675,2873,-13.0
130353,2733,-18.0
130879,2122,-19.0
131816,3780,-12.0
132587,3108,-16.0
133615,4130,-11.0
134357,2991,-16.0
135021,2674,-15.0
136003,3943,-13.0
136769,3094,-11.0
137641,3518,-19.0
138458,3284,-13.0
139194,2960,-15.0
139992,3202,-13.0
140642,2634,-16.0
141320,2733,-16.0
142105,3147,-16.0
142637,2158,-19.0
143459,3297,-15.0
144063,2448,-18.0
144777,2883,-17.0
145380,2445,-19.0
146034,2645,-18.0
146852,3307,-15.0
147620,3101,-17.0
148262,2596,-19.0
148946,2769,-16.0
149550,2449,-16.0
150602,4233,-8.0
151235,2560,-16.0
151951,2894,-17.0
152533,2339,-19.0
153543,4064,-13.0
154441,3623,-13.0
155000,2262,-20.0
155448,1807,-20.0
156236,3166,-10.0
156818,2356,-18.0
157576,3038,-18.0
158266,2782,-19.0
159041,3111,-12.0
159730,2778,-13.0
160389,2642,-18.0
161054,2670,-14.0
161799,2998,-15.0
162963,4686,-8.0
163588,2514,-19.0
164341,3025,-15.0
165240,3615,-11.0
166001,3073,-16.0
166784,3149,-17.0
167507,2900,-15.0
168326,3285,-15.0
169031,2838,-13.0
169653,2522,-16.0
170337,2755,-17.0
171228,3571,-11.0
172039,3276,-14.0
172801,3067,-14.0
173653,3433,-10.0
174612,3847,-10.0
175494,3549,-12.0
176188,2789,-15.0
176971,3147,-17.0
177703,2942,-16.0
178495,3184,-16.0
179383,3570,-13.0
180281,3605,-11.0
181013,2943,-18.0
181680,2682,-15.0
182402,2914,-13.0
183224,3299,-16.0
184234,4075,-8.0
184893,2647,-19.0
185678,3173,-16.0
186339,2665,-18.0
187203,3477,-10.0
187870,2690,-16.0
188790,3716,-13.0
189580,3194,-16.0
190224,2595,-18.0
191154,3744,-9.0
191968,3293,-14.0
192605,2561,-17.0
193584,3930,-10.0
194230,2601,-18.0
194915,2767,-16.0
195782,3491,-15.0
196792,4049,-11.0
197422,2537,-18.0
197883,1860,-20.0
198725,3393,-13.0
199561,3363,-14.0
200439,3542,-15.0
201530,4381,-11.0
202726,4810,-7.0
203475,3017,-12.0
204416,3789,-12.0
204942,2114,-18.0
205517,2334,-15.0
206416,3615,-9.0
207229,3286,-16.0
207989,3056,-15.0
208911,3715,-12.0
209749,3384,-14.0
210504,3038,-15.0
211024,2104,-18.0
211605,2346,-18.0
212112,2055,-20.0
212844,2956,-15.0
213478,2566,-18.0
214205,2933,-18.0
215206,4017,-13.0
216069,3462,-11.0
217087,4099,-13.0
218013,3731,-11.0
218781,3094,-13.0
219497,2870,-16.0
220640,4592,-7.0
221358,2887,-12.0
222270,3669,-10.0
222957,2767,-15.0
223728,3100,-17.0
224434,2859,-16.0
225124,2779,-15.0
225754,2555,-13.0
226420,2687,-14.0
227320,3614,-10.0
227961,2574,-18.0
229126,4677,-8.0
230231,4441,-11.0
231296,4294,-15.0
232184,3571,-13.0
232855,2697,-18.0
233549,2802,-12.0
234659,4449,-15.0
235309,2610,-18.0
236040,2946,-13.0
236842,3227,-10.0
237902,4255,-7.0
238965,4261,-17.0
239837,3516,-14.0
240595,3046,-15.0
241456,3472,-9.0
242443,3966,-16.0
243150,2858,-14.0
244153,4028,-12.0
244808,2647,-18.0
245789,3947,-10.0
246752,3873,-8.0
247790,4171,-11.0
248674,3567,-12.0
249446,3101,-13.0
