timestep,ep_length,ep_reward
41663,1423,-21.0
41993,1348,-19.0
42346,1433,-19.0
42790,1786,-16.0
43114,1313,-20.0
43485,1508,-18.0
43921,1758,-17.0
44401,1944,-15.0
44934,2146,-13.0
45348,1672,-19.0
45712,1478,-19.0
46078,1494,-18.0
46571,1980,-14.0
47017,1804,-19.0
47374,1458,-20.0
47783,1654,-17.0
48216,1762,-16.0
48582,1487,-19.0
48984,1632,-17.0
49402,1697,-17.0
49839,1780,-17.0
50324,1974,-16.0
50721,1621,-19.0
51229,2058,-14.0
51613,1544,-18.0
52047,1755,-18.0
52406,1451,-18.0
52854,1803,-18.0
53232,1522,-21.0
53629,1608,-18.0
54158,2125,-15.0
54513,1439,-19.0
54991,1927,-17.0
55342,1439,-19.0
55813,1908,-16.0
56270,1838,-16.0
56734,1883,-18.0
57169,1750,-19.0
57635,1876,-17.0
58082,1816,-16.0
58578,2000,-15.0
59039,1859,-15.0
59544,2044,-16.0
60039,1988,-13.0
60412,1510,-20.0
60906,2005,-16.0
61479,2328,-11.0
61843,1487,-18.0
62255,1668,-17.0
62713,1840,-19.0
63163,1828,-17.0
63530,1486,-19.0
64114,2366,-13.0
64665,2234,-14.0
65137,1922,-18.0
65531,1593,-20.0
65936,1655,-17.0
66554,2486,-10.0
67004,1831,-17.0
67514,2053,-15.0
68034,2116,-17.0
68453,1695,-16.0
68796,1388,-20.0
69291,1995,-15.0
69795,2041,-13.0
70315,2097,-15.0
70817,2016,-16.0
71283,1875,-17.0
71775,1985,-19.0
72222,1813,-18.0
72683,1876,-17.0
73146,1882,-17.0
73577,1747,-18.0
74024,1819,-18.0
74533,2050,-17.0
75040,2062,-18.0
75427,1569,-20.0
75888,1858,-16.0
76425,2184,-18.0
76929,2038,-16.0
77370,1796,-17.0
77891,2111,-17.0
78297,1652,-17.0
78776,1949,-17.0
79105,1345,-20.0
79614,2052,-18.0
80045,1756,-19.0
80415,1505,-19.0
80848,1759,-18.0
81353,2049,-14.0
81945,2378,-13.0
82375,1754,-17.0
82863,1986,-17.0
83208,1393,-19.0
83723,2095,-16.0
84186,1877,-17.0
84680,1985,-15.0
85224,2212,-16.0
85696,1905,-18.0
86129,1754,-20.0
86564,1750,-19.0
86964,1611,-20.0
87413,1818,-18.0
87802,1567,-19.0
88241,1791,-19.0
88727,1951,-16.0
89163,1766,-19.0
89611,1822,-18.0
90001,1578,-19.0
90510,2055,-14.0
91021,2058,-14.0
91472,1810,-19.0
91972,2027,-17.0
92504,2162,-14.0
93025,2106,-17.0
93494,1914,-18.0
93997,2020,-17.0
94412,1692,-19.0
94892,1943,-17.0
95412,2104,-17.0
96022,2466,-13.0
96653,2540,-13.0
97298,2597,-11.0
97849,2225,-17.0
98250,1630,-19.0
98726,1921,-19.0
99298,2313,-15.0
99837,2163,-17.0
100353,2076,-17.0
100779,1734,-17.0
101285,2052,-18.0
101838,2248,-17.0
102386,2219,-18.0
102897,2065,-16.0
103383,1966,-16.0
103918,2165,-18.0
104447,2151,-15.0
104828,1539,-20.0
105368,2193,-17.0
105926,2245,-15.0
106368,1783,-21.0
106980,2455,-16.0
107502,2097,-18.0
108042,2191,-17.0
108583,2201,-14.0
109129,2218,-18.0
109646,2083,-16.0
110225,2336,-14.0
110774,2217,-16.0
111325,2224,-18.0
112040,2893,-12.0
112598,2254,-17.0
113156,2250,-17.0
113769,2475,-16.0
114243,1917,-17.0
114826,2345,-19.0
115501,2732,-16.0
115941,1788,-20.0
116478,2163,-16.0
117000,2103,-15.0
117522,2101,-19.0
118226,2851,-12.0
118866,2579,-16.0
119381,2069,-18.0
119822,1794,-19.0
120432,2450,-15.0
121001,2309,-18.0
121718,2892,-13.0
122182,1886,-18.0
122824,2596,-14.0
123286,1882,-19.0
123742,1854,-19.0
124535,3197,-13.0
125170,2571,-16.0
125683,2085,-15.0
126399,2891,-12.0
126959,2268,-17.0
127441,1958,-18.0
128051,2451,-17.0
128681,2544,-15.0
129259,2343,-15.0
129867,2459,-15.0
130573,2836,-15.0
131230,2639,-16.0
131871,2590,-15.0
132472,2410,-16.0
132992,2103,-17.0
133786,3189,-14.0
134345,2258,-16.0
134964,2484,-14.0
135761,3197,-13.0
136545,3153,-11.0
137148,2445,-16.0
138065,3679,-7.0
138770,2833,-14.0
139243,1911,-18.0
139866,2519,-14.0
140491,2518,-15.0
141069,2321,-17.0
141542,1903,-19.0
142168,2523,-15.0
142700,2165,-17.0
143225,2119,-19.0
143897,2698,-15.0
144469,2321,-20.0
144968,2016,-19.0
145600,2555,-15.0
146102,2018,-17.0
146711,2457,-16.0
147242,2134,-19.0
147890,2605,-18.0
148442,2219,-15.0
149034,2384,-15.0
149785,3021,-10.0
