timestep,ep_length,ep_reward
23408,1103,-19.0
23623,889,-21.0
23854,954,-20.0
24197,1396,-17.0
24425,932,-20.0
24688,1065,-19.0
24931,994,-19.0
25162,947,-21.0
25471,1253,-20.0
25728,1053,-21.0
26018,1169,-20.0
26237,909,-20.0
26519,1142,-19.0
26741,898,-20.0
27034,1203,-19.0
27263,929,-21.0
27542,1133,-19.0
27837,1197,-18.0
28081,1012,-20.0
28344,1066,-19.0
28633,1172,-20.0
28875,993,-19.0
29184,1259,-17.0
29541,1462,-19.0
29940,1604,-19.0
30254,1275,-20.0
30513,1052,-20.0
30813,1207,-20.0
31159,1411,-19.0
31549,1574,-18.0
31929,1540,-18.0
32197,1093,-19.0
32534,1360,-18.0
32862,1334,-20.0
33218,1446,-18.0
33592,1522,-17.0
33919,1337,-17.0
34291,1518,-17.0
34689,1609,-18.0
35070,1553,-20.0
35467,1606,-19.0
35747,1141,-19.0
36114,1480,-18.0
36404,1168,-21.0
36756,1442,-18.0
37048,1203,-21.0
37295,1016,-20.0
37633,1374,-19.0
37977,1388,-19.0
38305,1326,-19.0
38712,1649,-17.0
39069,1439,-18.0
39361,1195,-19.0
39640,1127,-21.0
39973,1349,-19.0
40439,1887,-17.0
40774,1370,-19.0
41127,1420,-19.0
41467,1381,-20.0
41889,1718,-18.0
42258,1496,-19.0
42674,1694,-20.0
43059,1566,-20.0
43319,1064,-21.0
43658,1380,-20.0
44061,1643,-18.0
44459,1628,-18.0
44836,1542,-20.0
45215,1541,-19.0
45555,1371,-18.0
45887,1350,-20.0
46245,1450,-19.0
46764,2089,-16.0
47091,1321,-21.0
47505,1678,-17.0
47943,1762,-17.0
48306,1472,-19.0
48694,1570,-17.0
49052,1466,-20.0
49452,1623,-20.0
49879,1719,-18.0
50353,1923,-18.0
50677,1305,-21.0
51088,1658,-19.0
51436,1423,-19.0
51715,1131,-21.0
52134,1693,-18.0
52491,1451,-19.0
52838,1398,-20.0
53182,1394,-18.0
53554,1518,-17.0
53923,1511,-18.0
54418,2009,-13.0
54761,1389,-20.0
55146,1548,-17.0
55560,1687,-18.0
55921,1462,-21.0
56315,1606,-18.0
56782,1898,-15.0
57222,1794,-17.0
57647,1717,-18.0
58030,1566,-19.0
58398,1485,-19.0
58827,1748,-19.0
59223,1596,-17.0
59641,1709,-18.0
60091,1819,-17.0
60485,1590,-20.0
60965,1935,-13.0
61357,1594,-19.0
61788,1742,-17.0
62262,1907,-16.0
62617,1431,-17.0
62978,1458,-17.0
63333,1446,-17.0
63716,1565,-19.0
64110,1609,-17.0
64527,1693,-21.0
64877,1432,-17.0
65282,1631,-16.0
65749,1903,-16.0
66172,1715,-16.0
66521,1409,-19.0
66973,1845,-13.0
67470,2007,-16.0
67861,1596,-16.0
68271,1669,-17.0
68684,1683,-18.0
69068,1567,-18.0
69444,1533,-19.0
69869,1717,-15.0
70462,2404,-11.0
70936,1918,-16.0
71427,1990,-14.0
71900,1924,-15.0
72290,1568,-20.0
72755,1896,-15.0
73145,1596,-18.0
73703,2245,-14.0
74178,1935,-16.0
74644,1892,-16.0
75109,1869,-17.0
75504,1615,-18.0
75911,1644,-19.0
76323,1672,-19.0
76706,1544,-18.0
77134,1725,-18.0
77679,2202,-14.0
78109,1728,-18.0
78571,1884,-16.0
78983,1656,-18.0
79368,1565,-21.0
79872,2048,-12.0
80395,2109,-13.0
80858,1868,-15.0
81324,1878,-15.0
81809,1946,-17.0
82227,1700,-19.0
82639,1684,-17.0
83048,1658,-18.0
83564,2101,-12.0
83953,1564,-18.0
84387,1767,-17.0
84898,2067,-16.0
85357,1859,-18.0
85855,2018,-16.0
86189,1355,-18.0
86664,1919,-16.0
87124,1862,-18.0
87501,1536,-16.0
88058,2244,-15.0
88500,1794,-15.0
88901,1613,-19.0
89291,1569,-18.0
89828,2178,-14.0
90358,2148,-16.0
90812,1853,-17.0
91256,1802,-19.0
91736,1943,-19.0
92258,2110,-18.0
92770,2072,-17.0
93201,1761,-14.0
93613,1662,-17.0
94086,1922,-18.0
94531,1792,-16.0
94930,1611,-18.0
95449,2085,-16.0
95870,1690,-18.0
96430,2270,-16.0
96791,1481,-17.0
97201,1677,-18.0
97667,1882,-13.0
98105,1771,-17.0
98519,1675,-16.0
99074,2240,-16.0
99484,1671,-18.0
99985,2029,-16.0
100498,2070,-17.0
101020,2110,-17.0
101530,2061,-15.0
102044,2072,-16.0
102450,1656,-21.0
102977,2136,-18.0
103552,2317,-15.0
104061,2051,-14.0
104525,1866,-15.0
104923,1628,-20.0
105377,1838,-17.0
105931,2222,-12.0
106369,1783,-17.0
106976,2438,-17.0
107533,2262,-15.0
107872,1380,-19.0
108298,1736,-17.0
108681,1558,-20.0
109134,1846,-17.0
109625,1993,-18.0
110168,2199,-16.0
110666,2023,-15.0
111161,2014,-15.0
111517,1450,-19.0
111942,1728,-20.0
112384,1798,-17.0
112948,2268,-11.0
113432,1960,-18.0
113893,1875,-17.0
114405,2074,-16.0
114874,1891,-14.0
115349,1912,-15.0
115815,1893,-17.0
116207,1574,-20.0
116693,1967,-14.0
117161,1886,-18.0
117772,2466,-12.0
118259,1954,-17.0
118797,2159,-15.0
119304,2046,-16.0
119784,1951,-16.0
120254,1894,-15.0
120705,1817,-18.0
121178,1909,-19.0
121815,2576,-12.0
122421,2442,-16.0
123019,2400,-16.0
123498,1926,-18.0
124094,2401,-16.0
124625,2159,-19.0
125189,2275,-18.0
125701,2058,-18.0
126355,2646,-16.0
126790,1760,-17.0
127391,2432,-15.0
127952,2253,-17.0
128339,1569,-18.0
129036,2800,-16.0
129768,2941,-16.0
130384,2477,-16.0
131003,2490,-14.0
131497,1992,-21.0
132073,2319,-16.0
132702,2531,-17.0
133144,1781,-19.0
133683,2182,-18.0
134122,1769,-20.0
134643,2118,-18.0
135399,3034,-14.0
135919,2114,-21.0
136587,2693,-15.0
137185,2413,-18.0
137597,1671,-20.0
138268,2720,-15.0
138901,2569,-16.0
139476,2316,-18.0
140076,2421,-17.0
140672,2421,-15.0
141265,2382,-17.0
141889,2511,-18.0
142456,2284,-16.0
142938,1953,-18.0
143491,2234,-18.0
144244,3021,-19.0
144991,3006,-12.0
145577,2360,-17.0
146148,2308,-18.0
146846,2812,-17.0
147436,2392,-17.0
148140,2833,-15.0
148910,3106,-17.0
149487,2330,-14.0
