timestep,ep_length,ep_reward
159015,1708,-20.0
159402,1575,-19.0
159887,1951,-17.0
160300,1675,-18.0
160735,1766,-19.0
161201,1884,-16.0
161704,2026,-15.0
162226,2106,-16.0
162705,1931,-16.0
163164,1846,-18.0
163627,1887,-18.0
164042,1680,-18.0
164666,2519,-11.0
165158,1999,-14.0
165746,2374,-13.0
166186,1774,-17.0
166482,1203,-19.0
166928,1813,-18.0
167481,2231,-16.0
167990,2071,-14.0
168392,1617,-20.0
168822,1752,-17.0
169372,2212,-15.0
169803,1758,-15.0
170294,1992,-18.0
170738,1811,-19.0
171105,1488,-20.0
171486,1543,-19.0
172009,2105,-20.0
172506,2013,-17.0
172970,1887,-17.0
173622,2645,-13.0
174264,2580,-10.0
174696,1752,-20.0
175287,2390,-17.0
175695,1661,-18.0
176210,2078,-17.0
176680,1900,-19.0
177296,2498,-13.0
177814,2090,-13.0
178323,2068,-15.0
178850,2116,-14.0
179294,1788,-16.0
180027,2962,-7.0
180533,2035,-15.0
181136,2420,-11.0
181621,1976,-15.0
182149,2128,-15.0
182711,2258,-14.0
183247,2169,-16.0
183718,1901,-19.0
184229,2058,-16.0
184812,2350,-16.0
185300,1988,-18.0
185826,2121,-16.0
186400,2318,-17.0
186823,1716,-18.0
187455,2547,-14.0
187985,2139,-16.0
188450,1894,-17.0
188851,1619,-19.0
189201,1408,-20.0
189669,1904,-20.0
190213,2206,-17.0
190670,1854,-20.0
191235,2288,-15.0
191759,2124,-17.0
192209,1822,-17.0
192821,2459,-12.0
193370,2228,-17.0
193998,2533,-13.0
194537,2173,-15.0
195056,2086,-17.0
195650,2385,-16.0
196253,2422,-15.0
196694,1785,-20.0
197142,1827,-19.0
197600,1864,-19.0
198191,2382,-17.0
198706,2085,-19.0
199228,2099,-17.0
199909,2733,-13.0
